,0,1,2,3,4,5,6
81,462,462,462,ClC(=C)C=C,462,5.4,7.2410855
82,477,477,477,O=C1CCC1,477,11.4,9.915848
83,478,478,478,O=C1CCCCCCCCC1,478,8.0,5.8346667
84,486,486,486,C1CCC=CC1,486,1.0,3.671826
85,494,494,494,O=C1CCCC1,494,11.9,10.67862
86,506,506,506,CCCCOC(=O)/C=C/C(=O)OCCCC,506,3.0,6.0978017
87,513,513,513,COCCOCCOC,513,6.1,5.046477
88,514,514,514,CCCCC(CC)CNCC(CC)CCCC,514,0.8,3.0122004
89,523,523,523,CC(C)O[P](C)(=O)OC(C)C,523,10.0,10.13292
90,532,532,532,CC(=O)CC(C)(C)O,532,8.2,5.810568
91,534,534,534,C=CCOCC=C,534,4.4,6.624639
92,535,535,535,C=[N+]=[N-],535,6.1,10.15531
93,541,541,541,CCCCC(=O)CCCC,541,7.7,3.9697187
94,545,545,545,ClC(Cl)C=O,545,9.1,10.722466
95,548,548,548,FC(F)(Cl)Cl,548,2.0,4.858411
96,549,549,549,ClC(Cl)=C,549,7.8,5.204854
97,554,554,554,CCNCC,554,2.3,6.783623
98,567,567,567,CCCCOCCOCCOC(C)=O,567,4.1,5.0716586
99,572,572,572,COC(C)(C)C.OCCOCCO,572,7.2,5.9085393
100,575,575,575,CCOCCOCCOC(C)=O,575,5.1,6.2150006
101,578,578,578,NCCNCCN,578,7.1,10.252365
102,583,583,583,C1COC=CC1,583,5.5,3.1521263
103,590,590,590,CC#CC,590,3.4,2.930553
104,598,598,598,CN(C)C=O,598,13.7,10.22336
105,599,599,599,COC(=O)CCCC(=O)OC,599,7.7,7.40493
106,605,605,605,COC(=O)CCC(=O)OC,605,7.7,8.3355875
107,613,613,613,c1ccc(cc1)C#Cc2ccccc2,613,2.0,2.000994
108,615,615,615,O=[S](=O)(c1ccccc1)c2ccccc2,615,14.4,10.961671
109,621,621,621,COC(C)COC(C)CO,621,5.7,7.1350646
110,629,630,629,CNC(C)Cc1ccc2OCOc2c1,629,5.1,9.158604
111,650,651,650,CCCC(=O)OCC,650,5.6,6.0185714
112,654,655,654,CCCl,654,6.1,6.78488
113,660,661,660,CCF,660,9.3,6.523322
114,670,671,670,CCCCCCCC\C=C/CCCCCCCC(=O)OCC,670,3.2,3.6047606
115,673,674,673,CCOC=C,673,4.9,3.1607037
116,675,676,675,CCOC#CC,675,6.4,5.874399
117,676,677,676,C=C,676,2.0,3.8704474
118,694,695,694,OCCOCc1ccccc1,694,5.9,6.1399336
119,700,701,700,CCOCCO,700,7.2,8.418401
120,708,709,708,C1CO1,708,10.0,11.58357
121,711,712,711,C1CN1,711,11.0,7.600988
122,713,714,713,COC#C,713,8.1,6.164079
123,715,716,715,COc1cc(CC=C)ccc1O,715,7.5,5.1853695
124,716,717,716,CC1(C)C2CCC1C(=C)C2,716,1.5,3.3379612
125,717,718,717,COc1cc(\C=C\C(O)=O)ccc1O,717,6.6,5.346012
126,720,721,720,FC=C,720,7.0,6.105183
127,724,725,724,NC=O,724,26.2,11.6368685
128,727,728,727,N#C/C=C/C#N,727,13.6,14.750835
129,730,731,730,OCc1occc1,730,7.6,9.581158
130,731,732,731,OCC(O)CO,731,11.3,15.772428
131,760,762,760,NN,760,8.3,8.620642
132,762,764,762,OO,762,12.2,10.504508
133,764,766,764,OCCOC(=O)C=C,764,13.2,6.9335256
134,767,769,767,IC(=C)C=C,767,5.6,2.5002408
135,768,770,768,IC(I)I,768,3.6,10.898717
136,781,783,781,CC(C)C(O)=O,781,5.4,8.059042
137,789,791,789,CC(C)c1ccccc1,789,1.2,2.1911662
138,798,800,798,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,798,4.7,6.998364
139,818,820,818,CO,818,12.3,5.001029
140,820,822,820,COCO,820,9.0,10.115354
141,824,826,824,COC(=O)CC(C)=O,824,8.6,6.875759
142,825,827,825,CC#C,825,3.8,2.6648846
143,826,828,826,COC(=O)C=C,826,6.7,6.46901
144,832,834,832,CCCCC(C)=O,832,6.1,9.18848
145,838,840,838,CCOC,838,4.7,2.4683955
146,847,849,847,CC(C)CCC(C)=O,847,5.7,3.3873916
147,848,850,848,CC(C)CC(C)O,848,3.3,4.6660075
148,864,866,864,COC(=O)c1ccccc1O,864,8.0,8.479472
149,865,867,865,C[SiH3],865,3.3,9.030272
150,869,871,869,CC(=O)C=C,869,12.5,6.6238513
151,875,877,875,COC(C)(C)C,875,4.3,4.52368
152,876,878,876,COCOC,876,1.8,1.801666
153,886,888,886,CN(C)C(C)=O,886,11.5,4.241144
154,888,890,888,OCCN1CCCC1=O,888,9.2,11.145944
155,889,891,889,CC(=O)N1CCCCCC1=O,889,8.7,8.417087
156,900,902,900,CCCCC1CCCC1,900,0.0,5.434855
157,903,905,903,CCCCOC(=O)c1ccccc1O,903,4.8,6.795101
158,904,906,904,CCCCc1ccccc1,904,0.1,2.407332
159,907,909,907,O=C1CCCN1C2CCCCC2,907,6.8,7.8019037
160,912,914,912,CCCCCCCOC(C)=O,912,2.9,2.8985937
161,914,916,914,CNC=O,914,18.8,12.307923
162,916,918,916,CN1CCCC1,916,2.8,4.2319884
163,921,923,921,CCCOC(C)=O,921,4.3,5.749067
164,925,927,925,c1ccc2ccccc2c1,925,2.0,5.0487204
165,936,938,936,CCCCCCCCCC(C)(O)Oc1ccccc1,936,10.2,5.3554697
166,953,955,953,CCCCCCCC,953,0.0,0.5286131
167,964,966,964,[O-][O+]=O,964,4.2,12.389993
168,966,968,966,Brc1ccc(cc1)C#N,966,9.3,10.410298
169,969,971,969,Cc1ccc(Br)cc1,969,6.8,6.0168543
170,977,979,977,CCc1ccc(CC)cc1,977,0.0,4.202507
171,980,982,980,CCCCc1ccc(C)cc1,980,0.1,3.1777837
172,982,984,982,CC(=O)Nc1ccc(O)cc1,982,10.5,10.223857
173,985,987,985,ClC(Cl)C(Cl)(Cl)Cl,985,3.2,4.35441
174,990,992,990,CCCCC,990,0.0,1.2626024
175,993,995,993,FC(F)=C(F)F,993,0.0,4.745412
176,1008,1010,1008,ClP(Cl)Cl,1008,3.6,6.6102433
177,1009,1011,1009,O=C1OC(=O)c2ccccc12,1009,14.4,10.3826275
178,1014,1016,1014,CC(=O)OCC#C,1014,5.2,7.003689
179,1018,1020,1018,CCC(N)=O,1018,14.6,11.25249
180,1032,1034,1032,CCCCOCC(C)O,1032,4.5,5.5413632
181,1036,1038,1036,CC(C)OCC(C)O,1036,6.1,4.62654
182,1042,1044,1042,CC1CO1,1042,8.6,5.7950654
183,1053,1055,1053,CC(=O)C#N,1053,18.9,13.960181
184,1057,1059,1057,Oc1ccccc1C=O,1057,10.5,12.3499975
185,1058,1060,1058,OC(=O)c1ccccc1O,1058,9.0,9.922702
186,1059,1061,1059,OC(=O)CCCCCCCCC(O)=O,1059,7.1,6.434538
187,1060,1062,1060,CCC(C)OC(C)=O,1060,3.7,4.8497767
188,1062,1064,1062,COc1cc(/C=C/CO)cc(OC)c1O,1062,7.3,7.681636
189,1074,1076,1074,O=[S]=O,1074,8.4,10.829917
190,1097,1099,1097,Cl[S](Cl)=O,1097,6.4,9.786105
191,1099,1101,1099,Sc1ccccc1,1099,4.5,7.4832797
192,1102,1104,1102,CC(C)c1ccc(C)cc1O,1102,4.5,6.5508614
193,1112,1114,1112,CCCCO[P](=O)(OCCCC)OCCCC,1112,6.3,5.6854024
194,1141,1145,1141,COC(C)COC(C)COC(C)CO,1141,5.5,8.017342
195,1178,1182,1178,O=C1CCO1,1178,18.2,15.760919
196,1180,1184,1180,COC(=O)C(Cl)=C,1180,7.3,8.339805
