,0,1,2,3,4,5,6
111,726,727,726,FC=O,726,10.1,12.009651
112,734,735,734,CCOCC.OCC(O)CO.OC(O)=O,734,18.5,9.180867
113,744,746,744,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,744,2.1,6.596188
114,749,751,749,Fc1c(F)c(F)c(F)c(F)c1F,749,0.0,8.471477
115,758,760,758,CCCCCCOC(C)=O,758,2.9,3.0205498
116,778,780,778,CC(C)C[S](=O)CC(C)C,778,10.5,10.499337
117,782,784,782,N=C=O,782,10.5,8.559738
118,784,786,784,CCC(C)C,784,0.0,3.1531491
119,792,794,792,CCCCCCCCCCCCCCCC(=O)OC(C)C,792,3.9,2.1492865
120,797,799,797,N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,797,8.2,7.412164
121,799,801,799,CC(C)[C@@H]1CC[C@@H](C)CC1=O,799,8.1,8.462321
122,800,802,800,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O,800,4.7,8.520865
123,810,812,810,C[C@@H]1CCc2c(C)coc2C1,810,4.6,7.5729213
124,817,819,817,C,817,0.0,12.449936
125,821,823,821,CCCCC(=O)COC,821,6.0,6.5880823
126,827,829,827,CC=CCC#N,827,11.3,10.69023
127,828,830,828,CN,828,7.0,8.255184
128,846,848,846,CI,846,7.7,10.677078
129,851,853,851,CC(=C)C(C)=O,851,12.1,7.7084126
130,852,854,852,CN=C=S,852,16.2,11.161314
131,868,870,868,COC=C,868,5.3,4.988979
132,872,874,872,COC#CC,872,6.3,9.19691
133,877,879,877,ClCCl,877,7.3,7.56849
134,880,882,880,CN(C)C(=S)N(C)C,880,6.0,7.219471
135,882,884,882,CCN(Cl)Cl,882,7.6,11.313173
136,895,897,895,CCCCOC(=O)CC(C)=O,895,5.8,6.0066137
137,896,898,896,CCCCOC(=O)C=C,896,6.2,4.484583
138,913,915,913,CNC(C)=O,913,17.0,10.311265
139,915,917,915,C[N+]1([O-])CCOCC1,915,16.1,9.591544
140,917,919,917,CN1CCCC1=O,917,12.3,10.597176
141,918,920,918,CNc1ccccc1,918,6.0,8.53351
142,919,921,919,CCCCN1CCCC1=O,919,9.9,6.396102
143,923,925,923,CCCOC(=O)CC,923,5.6,5.7493844
144,930,932,930,[O-][N+](=O)C=C,930,16.6,12.701758
145,942,944,942,Fc1ccccc1Cl,942,8.7,8.706455
146,945,947,945,Cc1ccccc1Cl,945,4.9,5.7557206
147,948,950,948,Fc1ccccc1F,948,9.0,7.034997
148,952,954,952,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,952,1.3,2.401309
149,956,958,956,CCCCCCCC\C=C/CCCCCCCC(O)=O,956,2.8,3.8337722
150,958,960,958,C[Si](C)(C)O[Si](C)(C)C,958,2.0,3.3090756
151,963,965,963,C1COC1,963,10.0,9.140607
152,965,967,965,COc1ccc(N)cc1,965,6.5,5.3946137
153,986,988,986,ClC1C(Cl)(Cl)C1(Cl)Cl,986,10.5,13.693632
154,988,990,988,Fc1c(F)c(F)c(c(F)c1F)C(=O)c2ccccc2,988,8.1,1.5526603
155,989,991,989,CCCCC=O,989,9.4,9.71286
156,998,1000,998,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,998,0.0,0.011796663
157,999,1001,999,CCOc1ccccc1,999,4.5,3.8765945
158,1001,1003,1001,CC(=O)Oc1ccccc1,1001,5.2,4.733365
159,1003,1005,1003,C#Cc1ccccc1,1003,2.8,5.0656924
160,1006,1008,1006,O[P](O)(O)=O,1006,18.6,12.023096
161,1013,1015,1013,CCC,1013,0.0,7.6056423
162,1022,1024,1022,CCC(Cl)=O,1022,10.3,10.781465
163,1033,1035,1033,CCOCC(C)O,1033,6.5,6.095591
164,1035,1037,1035,CC(C)COCC(C)O,1035,4.7,4.8410525
165,1047,1049,1047,c1ccnnc1,1047,17.4,10.194331
166,1049,1051,1049,c1cncnc1,1049,9.4,10.240914
167,1052,1054,1052,C1CCNC1,1052,6.5,5.0067544
168,1054,1056,1054,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,1054,6.6,7.6424003
169,1067,1069,1067,C1OC1c2ccccc2,1067,5.8,8.303284
170,1069,1071,1069,O=C1CCC(=O)O1,1069,17.5,17.06342
171,1072,1074,1072,O=[S]1(=O)CCCC1,1072,17.4,9.935865
172,1077,1079,1077,CC(C)(C)O,1077,5.1,6.8110723
173,1081,1083,1081,CCO[Si](OCC)(OCC)OCC,1081,4.3,3.8672605
174,1090,1092,1090,[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,1090,8.5,11.403322
175,1093,1095,1093,CC(O)=S,1093,6.7,13.233536
176,1098,1100,1098,s1cccc1,1098,2.4,9.673477
177,1100,1102,1100,NC(N)=S,1100,19.4,15.534334
178,1111,1113,1111,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,1111,3.8,3.2220266
179,1113,1115,1113,OC(=O)C(Cl)(Cl)Cl,1113,7.0,5.3782163
180,1115,1117,1115,Clc1ccc(c2ccccc2)c(Cl)c1Cl,1115,5.3,8.773422
181,1119,1121,1119,Cl[SiH](Cl)Cl,1119,3.6,5.781875
182,1127,1129,1127,OCCOCCOCCO,1127,12.5,8.43613
183,1129,1131,1129,CCCCCCCC\C=C/CCCCCCCCOCCOCCOCCO,1129,3.1,4.312181
184,1133,1137,1133,CN(C)C,1133,3.4,8.925794
185,1136,1140,1136,CO[P](=O)(OC)OC,1136,10.5,12.225533
186,1150,1154,1150,C=CCOC=C,1150,6.5,5.100682
187,1151,1155,1151,NC=C,1151,7.2,10.981926
188,1156,1160,1156,OCCOCCOC=C,1156,7.5,6.319336
189,1162,1166,1162,C=COC=O,1162,6.5,9.469291
190,1163,1167,1163,IC=C,1163,5.5,5.4460645
191,1164,1168,1164,CC(C)COC=C,1164,4.1,4.964176
192,1165,1169,1165,CC(C)OC=C,1165,3.5,4.1461487
193,1167,1171,1167,CCCOC=C,1167,3.5,4.56484
194,1171,1175,1171,[SiH3]C=C,1171,2.6,5.656974
195,1172,1176,1172,FC(F)(F)C(=O)OC=C,1172,4.3,7.821339
196,1181,1185,1181,O=C1CCCO1,1181,16.6,17.846584
