,smiles,actual,predict
71,NC(=O)NCc1ccccc1 ,-0.95,-1.6879791
72,c2c(C)cc1nc(C)ccc1c2 ,-1.94,-4.6682277
73,Cc1cncc(C)c1,0.38,0.29296178
74,Nc2cccc3nc1ccccc1cc23 ,-4.22,-3.9176016
75,CC(C)C=C,-2.73,-2.5768192
76,O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,-2.39,-2.3787043
77,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,-4.92,-4.4702845
78,Clc1ccccc1Br,-3.19,-3.257573
79,CO,1.57,0.7931376
80,C1CCC=CCC1,-3.18,-3.0418432
81,Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,-7.21,-7.774305
82,CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.37,-5.523614
83,O=C1NC(=O)NC(=O)C1(CC)C(C)CC,-2.39,-2.116233
84,CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,-5.16,-6.0486727
85,CCOP(=S)(OCC)SCSC(C)(C)C,-4.755,-4.6727138
86,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,-1.84,-2.4355469
87,O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,-3.93,-2.4088707
88,Cc1ccccc1Cl,-3.52,-2.7572267
89,CC(=O)N,1.58,0.8218194
90,O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,-3.168,-3.577562
91,CCCCCCCCl,-4.0,-2.792652
92,CNC(=O)Oc1ccccc1C(C)C,-2.863,-2.83534
93,Oc1cccc(O)c1,0.81,0.3355918
94,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-4.862,-3.9670546
95,CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,-5.282,-4.589636
96,CCCCCCCC(=O)OCC,-3.39,-3.533564
97,COc2cnc1ncncc1n2,-1.139,-0.5874729
98,CCOC(=O)C,-0.04,-0.056720845
99,CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,-8.6,-6.513294
100,CCOC(=O)c1ccc(N)cc1,-2.1,-2.8365967
101,CC(=C)C1CC=C(C)C(=O)C1,-2.06,-2.354382
102,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-3.11,-3.2651277
103,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),-1.99,-1.6872257
104,O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,-2.676,-3.2032735
105,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,-2.63,-2.9637623
106,Cc1ccccc1n3c(C)nc2ccccc2c3=O,-2.925,-3.991576
107,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ,-1.601,-3.908279
108,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-3.24,-3.4850688
109,ClC(=C(Cl)Cl)Cl,-2.54,-2.5885997
110,CCC(=O)OC,-0.14,-1.0906981
111,ClCc1ccccc1,-2.39,-2.081192
112,Clc1ccccc1c2ccccc2Cl ,-5.27,-4.82625
113,O=C1NC(=O)NC(=O)C1(C)CC=C,-1.16,-1.2921172
114,CCC(C)O,0.47,0.16054532
115,c1ccc2c(c1)sc3ccccc23,-4.38,-4.753656
116,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237,-5.819448
117,CC1CCCCC1NC(=O)Nc2ccccc2,-4.11,-4.0302606
118,c1ccc2cc3ccccc3cc2c1,-6.35,-6.4365387
119,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,-3.05,-3.0094528
120,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-4.89,-4.050321
121,c1ccccc1(OC(=O)NC),-1.803,-1.6609105
122,CCCOC(C)C,-1.34,-1.7978967
123,CCCC/C=C/C,-3.82,-3.0083978
124,CC(C)C(C)O,-0.18,-0.3378204
125,ClC=C(Cl)Cl,-1.96,-2.2110236
126,CC(C)C1CCC(C)CC1=O,-2.35,-3.123203
127,Clc1ccccc1c2ccccc2,-4.54,-4.5753255
128,Clc1cccc(Cl)c1Cl,-4.0,-3.442617
129,CC(=O)Nc1ccc(F)cc1,-1.78,-2.253835
130,Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-7.92,-8.217526
131,CCCC(C)(COC(N)=O)COC(N)=O ,-1.807,-2.5914297
132,CC1(C)C2CCC1(C)C(O)C2,-2.32,-1.1731205
133,Cc1ccncc1C,0.36,0.7025188
134,O=C1CNC(=O)N1 ,-0.4,0.058377616
135,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl,-7.32,-8.831942
136,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-3.61,-3.4392352
137,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-7.92,-8.300102
138,Oc1c(Cl)cc(Cl)cc1Cl,-2.34,-2.7197258
139,CC12CCC(CC1)C(C)(C)O2,-1.74,-1.8992578
140,CNC(=O)Oc1ccccc1C2OCCO2,-1.57,-2.5926423
141,COCCCNc1nc(NC(C)C)nc(SC)n1,-2.928,-3.3915424
142,CCCC(=C)C,-3.03,-3.4079945
143,CCCCCCCI,-4.81,-4.775637
144,CCSSCC,-2.42,-2.0153925
145,CCC(C)(C)O,0.15,-0.42227286
146,CCSC(=O)N(CC)C1CCCCC1 ,-3.4,-3.8823836
147,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,-4.883,-3.0159893
148,CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,-4.706,-4.3150578
149,CCOc1ccccc1,-2.33,-2.4077992
150,CCCCCCCCCC(C)O,-2.94,-2.6885657
151,c1c(OC)c(OC)C2C(=O)OCC2c1,-1.899,-3.1618705
152,O=N(=O)c1cc(Cl)c(Cl)cc1,-3.2,-3.4209893
153,CCCCCCCCO,-2.39,-2.2442493
154,CCS,-0.6,-0.92874974
155,CCCCCC(=O)OCC,-2.35,-2.7962165
156,c1cc2ccc3cccc4ccc(c1)c2c34,-6.176,-8.230482
157,Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ,-2.523,-1.6280378
158,ClCC,-1.06,-0.6836553
159,c1c(Br)ccc2ccccc12 ,-4.4,-4.6755605
160,C=CCS(=O)SCC=C,-0.83,-1.6829764
161,CCOP(=O)(OCC)OCC,0.43,-2.2120538
162,O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,-3.043,-4.283192
163,CCCCCBr,-3.08,-2.9437792
164,Cc1ccccc1N(=O)=O,-2.33,-2.3925004
165,CN(=O)=O,0.26,0.15370183
166,Nc1ccccc1N(=O)=O,-1.96,-2.1986141
167,Cc1ccc2ccccc2c1,-3.77,-3.9142606
168,CCCCCCCCC,-5.88,-4.18397
169,O=C2NC(=O)C1(CCC1)C(=O)N2,-1.655,-2.8486323
170,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.43,-4.143398
171,CCOc1ccc(NC(N)=O)cc1,-2.17,-2.2999587
172,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3.896,-3.3243315
173,CCCC(C)CO,-1.11,-0.9332959
174,CC(C)(C)CO,-0.4,-0.54409134
175,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-7.2,-7.447854
176,CSC,-0.45,-1.1795233
177,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.15,-7.5988274
178,c1ccccc1C(O)C(O)c2ccccc2,-1.93,-2.2429771
179,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.666,-6.621958
180,O=Cc1ccccc1,-1.19,-1.9268104
181,CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,-5.36,-3.963641
182,CCCC(=O)CCC,-1.3,-1.6351417
183,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19,-4.201094
184,CCOC(=O)c1ccccc1,-2.32,-2.3101854
185,COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.742,-1.6926078
186,CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C,-5.696,-4.9651947
187,CN(C)C(=O)Nc1ccc(Cl)cc1,-2.89,-2.4266047
188,O=C2NC(=O)C1(CC1)C(=O)N2 ,-1.886,-2.6117165
189,CCNc1nc(Cl)nc(n1)N(CC)CC,-4.06,-4.040067
190,Brc1ccccc1Br,-3.5,-3.5432603
