,smiles,actual,predict
38,OCCCCl,14.7,10.613246
39,Oc1ccccc1C=O,12.0,16.665356
40,Cc1ccccc1Br,4.2,4.5538573
41,ClCC(Cl)=C,3.0,3.4352758
42,ClC(Cl)=O,5.3,5.2543526
43,CC1(C)C2CCC(C2)C1=C,3.1,3.5351496
44,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,8.4,3.9097698
45,CCc1ccc(O)cc1,12.6,13.630361
46,OCC(F)(F)F,16.4,7.942727
47,C=CCN=[N+]=[N-],13.4,11.032577
48,Sc1cc(Cl)c(Cl)cc1Cl,9.1,10.254647
49,C1CSC1,9.4,6.6008916
50,CC1OC(C)OC(C)O1,6.0,7.110862
51,COC(=O)C=C,9.4,6.6709785
52,CCCOC=C,5.2,5.974218
53,CCCCCCCCO,11.2,11.449722
54,CC(C)CO,15.9,15.914912
55,CCCCC(=O)CCCC,4.4,4.0856066
56,CCOCl,6.5,10.134484
57,CCOC(=O)C=C,5.5,6.9797864
58,C1C=CC=C1,2.0,5.6850166
59,ClC(Cl)C#N,6.4,7.360883
60,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,4.1,6.0750527
61,CCCCCCC=C,2.4,3.0315928
62,IC=C,7.3,6.753992
63,[nH]1cnc2ncncc12,14.2,13.008927
64,OCCSCCO,19.8,12.414512
65,CCCCCC(O)=O,11.5,9.770527
66,[Cl],0.0,10.594074
67,Oc1cc(Cl)ccc1Cl,12.1,12.82338
68,CCCCCCCC\C=C/CCCCCCCC(=O)OCC,4.0,4.4294643
69,CC(O)CCO,20.9,19.526762
70,N#C/C=C/C#N,7.8,5.3937664
71,ClCC(Cl)(Cl)Cl,4.2,0.39102805
72,CCCC#N,5.1,5.4308195
73,CC\C(=C/C)C=O,5.5,7.1109896
74,Cn1ccnc1,11.2,11.489162
75,CC(C)(C)OCCOC(C)(C)C,8.2,3.6734748
76,OCC=CCl,16.5,13.254035
77,CCSSCC,5.7,6.9753246
78,CCCCC1CCCCC1,0.6,0.18099356
79,C#CC#N,6.3,2.9293523
80,O=C1CCCN1,9.0,7.9507256
81,[O-][N+](=O)c1ccc(Cl)c(F)c1Cl,4.2,3.8371205
82,Fc1cc(F)cc(c1)C#N,3.2,3.8581653
83,CC(=O)Oc1ccccc1C(O)=O,9.7,10.145253
84,CCCC(=O)OCC,5.0,4.4796796
85,CC1CCC(O)CC1,12.5,13.739835
86,CCC(C)(C)O,13.3,14.185238
87,c1cncnc1,11.3,10.296422
88,CCCCOC(C)=C,5.0,2.8407104
89,CCCCCCl,1.9,2.345758
90,CCCCC#N,4.8,3.759194
91,Fc1c(F)c(F)c(c(F)c1F)C(=O)c2ccccc2,5.4,2.3423986
92,CCCCl,2.0,6.188882
93,NN,8.9,14.50261
94,CSCCl,2.0,5.0587444
95,ClCC1CO1,7.6,8.146086
96,Oc1ccccc1,14.9,16.444387
97,CC(=O)C(C)=O,6.8,7.0227733
98,ClCCOCOCCCl,7.1,7.248771
99,o1cccn1,11.2,8.859687
100,CCCCCOC(C)=O,6.1,7.6285706
101,CCCCOCCOCCOCCCC,4.4,7.5182614
102,ClCC(Cl)CCl,3.4,4.393018
103,COc1ccc(cc1)C#N,5.4,6.8665547
104,CO[S](=O)(=O)OC,7.0,6.415599
105,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,10.9,6.9341927
106,OC1CCCCC1,13.5,8.98894
107,COC1CCC(OC)O1,8.2,8.112471
108,CN(C)C=O,11.3,8.932914
109,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,7.4,8.500097
110,CCCCOC(C)CCO,10.6,12.451874
111,CCCCCC(C)=O,4.1,4.1821685
112,O,42.3,20.536709
113,CCCN,8.6,13.082527
114,CC(O)C(O)=O,28.4,18.295181
115,C[S](O)(=O)=O.C=C,9.6,9.904829
116,CCCCOC(C)COC(C)CO,10.0,11.319142
117,CCCOCCC,3.2,5.343277
118,OC1CCCCC1O,18.3,19.43936
119,CC(C)C[S](=O)CC(C)C,6.1,6.523303
120,Oc1ccc(cc1)[N+]([O-])=O,14.2,12.345624
121,ClCc1cccc(Cl)c1,2.6,2.7713332
122,C\C=C/C(O)=O,12.4,11.92626
123,FC(F)(F)C(=O)OC=C,7.6,5.6435695
124,CI,5.3,12.501618
125,CN1CCCC1,6.7,4.4367433
126,COc1c(Cl)cccc1Cl,6.5,4.803081
127,CCC[S](=O)CCC,7.4,5.979479
128,[O-][N+](=O)c1ccc(Cl)cc1Cl,4.2,4.633016
129,O=C1CCCCCCC1,4.5,5.1095176
130,Clc1ccc(CC#N)cc1Cl,4.4,5.7342224
131,OC(=O)CCl,12.3,13.530856
132,O=CC#C,8.7,8.161254
133,CC(C)OC=C,5.2,5.912862
134,O=CC=O,13.3,9.786132
135,CC(C)O,16.4,15.8005
136,CC(Cl)=C,2.2,3.3787026
137,COC(=O)c1ccccc1O,13.9,12.015286
138,CC(=O)C1CC1,4.6,5.047316
139,CCCCCCOC(=O)c1ccccc1C(=O)OCC,6.8,4.7943687
140,CCOC(C)OC(=O)CC,8.8,5.760099
141,CC(C)COCCO,9.6,11.972203
142,OCC(O)C(O)C(O)CO,36.0,20.362865
143,C=C=O,5.8,7.337557
144,C=CC#N,6.8,5.6820498
145,C=CCCC=O,6.8,8.0221195
146,CCCCOCC,4.7,3.9045873
147,c1ccc(cc1)C#Cc2ccccc2,3.2,3.4980845
148,ClCC(Cl)Cl,6.8,5.7488203
149,CC(C)=O,7.0,4.876383
150,CCN=C=O,2.5,6.2643065
151,NC(=O)NC(N)=O,18.8,17.129091
152,CCN(Cl)Cl,7.7,8.091598
153,ClC(=O)c1ccccc1,4.5,5.4464264
154,CNc1ccccc1,7.8,8.013217
155,CCC(CC)CO,13.5,14.954884
156,CN=C=S,10.1,-0.19382858
157,OC1CCC=C1,15.6,11.678232
158,Cl/C=C/C=C,2.0,3.7936108
159,O=C1CCCCCN1,3.9,5.7493544
160,CC=CCO,15.5,12.232406
161,O=[S](=O)(c1ccccc1)c2ccccc2,3.4,6.671821
162,COc1cccc(OC)c1O,13.7,11.877772
163,CCOC(=C)CC,4.6,4.048691
164,O[N+]([O-])=O,18.6,5.0977983
165,BrC=C(Br)Br,8.0,8.120284
166,COc1cc(/C=C/CO)cc(OC)c1O,16.1,14.634497
167,CCOCC(C)O,10.5,12.623731
168,ClC(Cl)=C,3.3,3.0944993
169,ClCBr,3.5,6.6076975
170,CC(=C)C(N)=O,11.6,8.720627
171,SS,10.7,7.839581
172,[nH]1c2ccccc2c3ccccc13,6.2,7.5666223
173,COC(=O)c1occc1,9.7,8.463084
174,COC(=O)CCCC(=O)OC,8.3,8.831917
175,CC(C)(C)OCCO,10.8,13.370513
176,CC(O)=O,13.5,15.423144
177,CCc1ccccc1CC,1.0,0.86275655
178,ClC(=C)C=O,8.1,5.631513
179,COC(=O)OC,9.7,7.1357894
180,COCCOC,6.0,15.977948
181,CC(CO)[N+]([O-])=O,15.4,7.583914
182,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,4.9,6.734641
183,CC1(O)CCCCC1,12.0,11.21165
184,CC(C)CCC(C)=O,4.1,4.396551
185,CC(F)F,2.9,2.6297483
186,CCCCO[P](=O)(OCCCC)OCCCC,4.3,5.905884
187,OCC=C,16.8,12.231063
188,CC(Cl)(Cl)Cl,2.0,0.8536415
189,O=C1CCCO1,7.4,6.9511995
190,CCCCCCCCCCCCCCCCO,8.1,1.5108314
191,Cc1ccccc1N,9.4,8.06648
192,COC=O,10.2,9.277341
193,S,10.2,9.250619
194,C=Cc1ccncc1,6.8,4.842771
195,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,9.0,3.9683232
196,COCCOCCOCCO,12.5,11.581925
