,smiles,actual,predict
45,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,-3.604,-5.3754587
46,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,-3.796,-4.032609
47,Cc1ccccc1,-2.21,-2.3164947
48,OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,-3.931,-6.0355673
49,Brc1cccc(Br)c1,-3.54,-3.892402
50,CC(C)CC(C)(C)O,-0.92,-0.84555924
51,CCC1(CC)C(=O)NC(=O)N(C)C1=O ,-2.23,-1.9695703
52,CCC1CCCCC1,-4.25,-4.3324456
53,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-4.7,-3.9570346
54,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-4.632,-3.042673
55,NC(=O)NC1NC(=O)NC1=O ,-1.6,-0.8032445
56,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,-2.73,-3.0332656
57,Fc1c[nH]c(=O)[nH]c1=O ,-1.077,-1.7991871
58,CCCOCCC,-1.62,-1.7064506
59,CC(C)CC(C)(C)C,-4.74,-4.885357
60,CCCC(=O)C,-0.19,-0.7863695
61,CCCCC,-3.18,-2.7927012
62,Cc1cc(C)c2ccccc2c1,-4.29,-4.8824496
63,O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-3.46,-4.663317
64,Cc1c2ccccc2cc3ccccc13,-5.89,-5.516383
65,CCC#C,-1.24,-0.9999131
66,Cc2c(N)c(=O)n(c1ccccc1)n2C,-0.624,-1.823935
67,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.8,-3.6980054
68,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,-8.71,-8.412331
69,CCNc1nc(Cl)nc(NC(C)C)n1,-3.85,-3.7212925
70,ClC(Cl)(Cl)Cl,-2.31,-2.3535736
71,COC(=O)C=C,-0.22,-0.3055927
72,Nc3ccc2cc1ccccc1cc2c3 ,-5.17,-5.32652
73,Clc1ccc(cc1)c2ccccc2Cl ,-5.28,-5.6382217
74,CI,-1.0,-1.0163022
75,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-1.95,-3.1884503
76,CC(C)C(C)C,-3.65,-4.1390185
77,COC(=O)C,0.46,-0.39645916
78,CC(C)=CCCC(O)(C)C=C,-1.99,-2.5762208
79,Clc1cccc(n1)C(Cl)(Cl)Cl,-3.76,-4.1041474
80,CC(C)=CCCC(C)=CC(=O),-2.06,-3.6796403
81,Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,-4.445,-5.6948442
82,CCCCCCCCCCCCO,-4.8,-5.47516
83,C1CC=CC1,-2.1,-2.925453
84,CCCCCCCCCCCCCCCC,-8.4,-7.1706142
85,CCCOC(=O)CC,-0.82,-1.128262
86,c1nccc(C(=O)NN)c1,0.009,-1.2342216
87,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.194,-4.337497
88,CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,-3.586,-4.003725
89,Nc1ccc(cc1)c2ccc(N)cc2,-2.7,-2.6959298
90,c1ccnnc1,1.1,0.26529858
91,Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1,-6.01,-6.335989
92,CCCCS,-2.18,-0.76132154
93,CC#N,0.26,0.43865603
94,O=N(=O)c1c(Cl)c(Cl)ccc1,-3.48,-3.154679
95,ClC(=C)Cl,-1.64,-1.6637286
96,CC(Cl)(Cl)Cl,-2.0,-2.3547475
97,CCCOC(=O)C,-0.72,-1.0291576
98,O=C(c1ccccc1)c2ccccc2,-3.12,-3.8879857
99,COc2c1occc1cc3ccc(=O)oc23 ,-3.664,-3.0481615
100,CCC#N,0.28,0.22994356
101,CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,-4.576,-3.7399807
102,Oc1cccc(Cl)c1Cl,-1.3,-1.8413649
103,c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,-6.637,-4.163704
104,CCc1ccccc1,-2.77,-2.77818
105,CNC(=O)C(C)SCCSP(=O)(OC)(OC),1.144,-1.6161706
106,CCNC(=S)NCC,-1.46,-2.527513
107,c1ccc2ncccc2c1,-1.3,-2.4939685
108,Cc1ncc(N(=O)=O)n1CCO ,-1.26,-1.2444155
109,c2ccc1ocnc1c2,-1.16,-1.0010906
110,CC(C)Br,-1.59,-1.7299023
111,CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,-5.47,-3.670805
112,CC(=C)C,-2.33,-1.8895838
113,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-4.31,-5.422504
114,c1ccc2ccccc2c1,-3.6,-3.5259562
115,Nc2nc1[nH]cnc1c(=O)[nH]2 ,-3.583,-1.8470287
116,O=N(=O)c1cccc2ccccc12,-3.54,-3.320118
117,O=C1NC(=O)NC(=O)C1(CC=C)CC=C,-2.077,-1.855879
118,ClCC#CCOC(=O)Nc1cccc(Cl)c1,-4.37,-3.4203398
119,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-7.82,-8.303288
120,FC(F)(Cl)C(F)(Cl)Cl,-3.04,-3.1614923
121,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,-2.647,-3.6063082
122,Clc1ccc(Br)cc1,-3.63,-3.5783572
123,CCCCC(C)CC,-5.16,-4.949882
124,CC12CCC(CC1)C(C)(C)O2 ,-1.64,-1.8555816
125,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-4.38,-5.623614
126,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.382,-5.190918
127,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,-4.09,-5.5776157
128,Cc1ncc(N(=O)=O)n1CCO,-1.22,-1.3495896
129,COc2cnc1cncnc1n2,-0.91,-1.3857741
130,CC1CCCCC1,-3.85,-3.2786956
131,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-5.293,-4.341424
132,CC(C)OC(C)C,-1.1,-2.22076
133,C1CCCCC1,-3.1,-3.0828607
134,CCOP(=S)(OCC)SCCSCC,-4.23,-4.8535056
135,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-4.93,-5.1650295
136,Nc1c(C)c[nH]c(=O)n1 ,-1.458,-1.8926646
137,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2.016,-2.5492089
138,CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl,0.523,-2.6325412
139,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,-3.38,-3.060309
140,O=C1NC(=O)NC(=O)C1(CC)CC=C,-1.614,-1.8800222
141,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.42,-4.8052893
142,c2ccc1[nH]ncc1c2 ,-2.16,-1.164649
143,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.402,-8.427063
144,Oc1ccc(Cl)cc1,-0.7,-0.8452812
145,CN(C)C(=O)NC1CC2CC1C3CCCC23,-3.171,-4.3816624
146,CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO ,-3.43,-3.891331
147,CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,-3.35,-4.6660557
148,c1ccoc1,-0.82,0.49774033
149,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,-0.17,-1.538332
150,COC(=O)c1cc(O)c(O)c(O)c1 ,-1.24,-1.6848325
151,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,-2.7,-3.9368343
152,CCCCCCCC(=O)C,-2.58,-2.92372
153,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,-4.3,-5.8736076
154,NC(=O)c1ccccc1O,-1.836,-1.9398049
155,Cc1cc(C)c(O)c(C)c1,-2.05,-1.8541915
156,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-3.538,-3.5593567
157,C1CCC=CC1,-2.59,-3.0352776
158,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.68,-6.1314225
159,CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-3.42,-3.5125108
160,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.483,-3.5451665
161,NC(=O)CCl ,-0.02,0.17438577
162,CN(C)C=Nc1ccc(Cl)cc1C,-2.86,-3.8909469
163,Oc2ccc1ncccc1c2 ,-2.16,-1.8309577
164,c1ccc2c(c1)c3ccccc3c4ccccc24,-6.726,-6.9082727
165,Cc1c[nH]c2ccccc12 ,-2.42,-3.4776597
166,CCCC1CCCC1,-4.74,-5.418693
167,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,-2.3,-4.908603
168,CCCC,-2.57,-2.709021
169,CCCCC(C)(C)O,-1.08,-1.2825588
170,Clc1ccccc1I,-3.54,-3.3099837
171,Oc1cccc(Cl)c1,-0.7,-0.67339724
172,OCCOc1ccccc1,-0.7,-1.8560864
173,Sc2nc1ccccc1s2 ,-3.18,-3.3196816
174,CCC(C)Cl,-1.96,-1.4875796
175,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,-2.322,-2.6913848
176,COc1ccccc1Cl,-2.46,-3.2506971
177,C1c2ccccc2c3ccccc13,-5.0,-5.0129814
178,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-6.307,-6.440707
179,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.49,-8.895489
180,CNC(=O)Oc1cccc2CC(C)(C)Oc12,-2.8,-3.030658
181,CC(OC(=O)Nc1cccc(Cl)c1)C#C,-2.617,-3.7029867
182,Nc2cnn(c1ccccc1)c(=O)c2Cl,-2.878,-3.039
183,CCC(O)(CC)CC,-0.85,-0.7542081
184,CCCCCCCCCO,-3.01,-2.748733
185,Cc1c(cccc1N(=O)=O)N(=O)=O,-3.0,-3.0715065
186,OCc1ccccc1,-0.4,-0.08862482
187,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,-0.244,0.44094202
188,COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,-3.571,-5.4688025
189,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,-4.21,-4.7393093
190,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-4.522,-5.3227654
