,smiles,actual,predict
105,Fc1ccccc1Cl,2.0,2.9304683
106,CC(C)CC(C)=O,4.1,4.827809
107,C=CSC=C,5.6,6.662013
108,Oc1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,14.3,14.928046
109,CCOC(=O)C(=O)OCC,8.8,8.79837
110,Nc1ncnc2nc[nH]c12,14.9,12.924161
111,CCCC(N)=O,12.3,11.867047
112,CCCCCCCCC=C,2.2,2.7530565
113,CCCCc1cccc(C)c1,1.0,1.3137287
114,c1ccncc1,5.9,10.843746
115,OC(=O)c1ccccc1,10.8,11.283877
116,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,3.1,3.5193267
117,CCCC(=O)OC(=O)CCC,4.5,8.4606285
118,CCOc1ccc(Br)cc1,5.3,5.119284
119,CC(C)(C)Cl,2.0,2.194244
120,C1COCCO1,9.0,7.7874813
121,N,18.8,19.809101
122,Cc1ccccc1Cl,2.3,2.969027
123,Clc1sccc1,8.0,7.0476565
124,ClC(Cl)Cl,5.7,5.7035017
125,CCCCCCCCCCC,0.0,4.776958
126,C1CCOC1,5.9,7.9850636
127,CC(C)N,6.6,11.036296
128,Fc1c(F)c(F)c(F)c(F)c1F,0.0,-0.49271676
129,CCC(=C)C=C,3.8,2.6448214
130,CCC(Cl)=O,5.3,4.826331
131,ClCC=CCCl,2.0,2.6085742
132,CCCCc1ccccc1,1.1,1.9512683
133,C1c2ccccc2c3ccccc13,1.7,3.4414759
134,S=C=S,0.6,9.518504
135,s1cccc1,7.8,5.948992
136,COc1ccc(cc1)C(C)=O,7.0,8.020433
137,Oc1cccc(O)c1O,21.1,19.676476
138,C#C.C#C,11.9,6.0266166
139,Nc1ccc(cc1)[S](N)(=O)=O,10.7,12.297891
140,NC(=O)CCl,12.8,12.513307
141,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.0,0.53619885
142,CN(C)C,1.8,6.860854
143,N#CC#CC#N,8.0,2.2070606
144,C1CCCCC1,0.2,1.255789
145,CCN(CC)C(C)=O,7.5,7.611335
146,CC(C)CC(=O)CC(C)C,4.1,4.5424232
147,O=C1CCCN1Cc2ccccc2,5.6,6.409308
148,CCCCCCCC\C=C/CCCCCCCCOCCOCCOCCO,8.4,3.1604838
149,BrCC#C,5.3,5.751681
150,CC(O)COc1ccccc1,11.5,11.685254
151,COCOC,8.6,8.711745
152,[O-][N+](=O)c1cc(c(Cl)cc1Cl)C(F)(F)F,3.7,2.746315
153,Cc1ccc(Cl)cc1,2.6,2.3669312
154,CC(=O)N1CCOCC1,7.8,7.4983625
155,CCC(=C)CC,3.5,2.5190463
156,CCCCOC(=O)\C=C/C(=O)OCCCC,7.2,7.0946093
157,Oc1cccc(O)c1,20.3,17.717875
158,CC1OC(=O)OC1C,3.1,6.456003
159,Oc1cccc2ccccc12,12.3,12.455536
160,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,1.0,4.927866
161,BrC#C,5.6,1.0368605
162,Clc1ccc(Cl)cc1,2.7,3.217388
163,CCCCCCOC(C)=O,5.9,5.438239
164,NCCN,17.0,14.159772
165,CC=CC,2.9,4.131671
166,OC(=O)CCCCC(O)=O,16.3,17.571615
167,ClCC(Cl)=O,5.5,6.2165704
168,OCC(O)CO,27.2,21.712868
169,C=Cc1ccccc1,4.1,3.3805466
170,BrC=C,5.4,4.7373524
171,CC(C)c1ccccc1,1.2,1.7289801
172,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,4.9,3.910036
173,CCCCO,15.8,7.040967
174,O=C1CCCCC1,5.1,4.995843
175,C#N,9.0,6.7760115
176,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,13.8,12.253379
177,ClC(Cl)(Cl)Cl,0.6,0.041485347
178,CCc1ccccc1Cl,2.2,3.1226892
179,CCCOC(C)=O,7.6,6.9974604
180,CCCCOC(=O)CC,5.9,5.029222
181,CCF,3.0,5.70478
182,S1C=CSC1=C2SC=CS2,8.4,7.348245
183,ClCC#N,2.0,5.4214916
184,N#CCc1ccccc1,3.8,4.082499
185,O=C=S,0.0,11.336613
186,CCCCCCC,0.0,1.3323087
187,C1CCNC1,7.4,8.320559
188,CC(=O)OCC(COC(C)=O)OC(C)=O,9.1,8.77313
189,CO[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC,7.5,9.988462
190,OC[CH]=[C]=[CH2],16.8,10.300035
191,CCC(=O)OC,7.7,7.078412
192,CC=CCC#N,5.1,5.6907606
193,CCCCOC(C)=O,6.3,6.363953
194,CC(C)=C=O,4.8,6.658949
195,Fc1cccc(F)c1C#N,3.2,2.8226714
196,CCC(C)OC(C)=O,7.6,7.763206
