,smiles,actual,predict
60,Cc1ccc(Cl)c(O)c1,19.0,19.048695
61,CCCS,16.1,15.943062
62,O=C(OCc1ccccc1)c2ccccc2,20.0,18.5969
63,CC12CCC(CC1)C(C)(C)O2,16.7,16.475462
64,CCCCC(CC)COC(=O)C=C,15.3,15.884552
65,CCCO,16.0,15.331739
66,CCCCC=O,15.7,15.52438
67,COC(=O)CCC(=O)OC,16.1,16.539349
68,CCCCCC=C,15.0,15.416283
69,CCOC,14.0,14.9657755
70,ClC1C(Cl)(Cl)C1(Cl)Cl,18.5,19.397562
71,CCOCC,14.5,15.407325
72,COc1ccc(N)cc1,19.9,19.484999
73,CN(C)C(=S)N(C)C,17.3,17.197752
74,N#CSC#N,18.1,18.783636
75,C=O,12.8,15.071145
76,CC1CCCCC1=O,17.6,17.353842
77,COc1cc(C=O)ccc1O,19.4,19.403913
78,C=COC=O,15.3,15.475285
79,C=CCOCC=C,15.3,15.882714
80,CC(=O)CCl,16.8,17.31013
81,CCC(C)=C,14.5,14.526218
82,FC(F)Cl,12.3,15.41779
83,OCCOc1ccccc1,17.8,18.6223
84,CCOc1ccccc1,18.4,18.118282
85,COC(=O)CCCCC(=O)OC.COC(=O)CCCC(=O)OC.COC(=O)CCC(=O)OC,16.2,16.646023
86,CSSC,17.6,17.615799
87,OCCCCCCCCCO,15.7,16.682236
88,C=CC1CO1,16.6,16.94776
89,COC1OCCO1,17.8,17.143358
90,CCCCCC,14.9,14.900305
91,COCBr,16.9,16.416014
92,CC(=C)C(O)=O,15.8,16.307583
93,CN1CCCC1=O,18.0,17.635485
94,CCCCNCCCC,15.0,16.058502
95,CCO,15.8,15.275202
96,OCCc1ccccc1,18.3,18.893414
97,C1CCc2ccccc2C1,19.6,18.779655
98,CCCCCCCCCCCCC=C,16.1,16.019041
99,Clc1ccc(Cl)c(Cl)c1,20.2,20.304855
100,FC(F)(F)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,12.4,14.159553
101,O=CCCC=O,16.8,15.587502
102,Cl[S](Cl)=O,16.9,18.638063
103,CC(C)[N+]([O-])=O,16.2,15.985825
104,OC(=O)c1ccccc1O,19.0,19.30414
105,C=C1CC(=O)O1,16.2,17.6498
106,CCSC,16.2,16.106356
107,CC1(C)C2CC3C(C2)C13C,16.9,16.99893
108,C1CN1,17.7,17.21824
109,CCCCCC(=O)OC(C)C=C,15.6,15.857187
110,CN(C)N,15.3,16.147987
111,FC=C,15.2,14.80881
112,CC(O)=O.OCC(O)CO.OC(O)=O,17.1,16.647057
113,CCCCCCCO,16.0,15.911216
114,CCC(C)CO,16.0,15.460746
115,C1CCOC1,16.8,16.44416
116,COC(C)CCO,15.3,15.975277
117,CC,15.5,14.278381
118,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.6,12.262507
119,CF,13.4,14.866597
120,CCc1ccc(CC)cc1,18.0,18.248102
121,CCCCC(CC)COC=C,15.6,15.618796
122,CCCCCCOCCO,16.0,16.153214
123,CCSC,17.1,16.106356
124,C=CCC#N,16.0,16.36967
125,CC(F)=O,14.7,15.30265
126,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,16.0,17.168776
127,CCCCCCCCCCCC,16.0,16.071383
128,CCC(=O)OCCC(C)C,15.7,16.384436
129,CCOC(=O)CC(C)=O,16.5,16.524406
130,C1CC[C@@H]2CCCC[C@H]2C1,18.0,18.046389
131,COCC(C)O,15.6,15.822157
132,CC(Cl)(Cl)[N+]([O-])=O,16.8,17.478281
133,CCCC(OCC)OCC,15.4,15.887603
134,S=C1CCCO1,19.0,19.343128
135,CC#C,15.1,14.64865
136,OCC1CCCO1,17.8,18.21382
137,CCCCOCCOCCCC,15.7,15.947073
138,COC1CCCC1,16.7,16.58172
139,IC(=C)C=C,17.2,20.218954
140,COC(C)OC,15.1,14.935038
141,ClC=CCl,17.0,17.3632
142,N#CC1CC1,18.6,17.992065
143,CCOC(=O)CC,15.5,15.978109
144,CCSCCCl,17.2,17.546274
145,o1cccc1,17.0,18.410044
146,[O-][N+](=O)c1ccc(Cl)c(Cl)c1,20.1,20.462503
147,OCCOC(=O)C=C,16.0,16.526472
148,O=[S]1(=O)CCCO1,18.4,18.254738
149,COC(C)(C)CCO,16.0,15.798586
150,C1COCO1,18.1,18.04498
151,CC1(C)CO1,16.1,16.928085
152,ClCCCCCl,18.3,17.466084
153,ClC(Cl)C=O,16.7,17.714266
154,ClC1CC1,17.6,17.736454
155,Cc1ccc(Cl)cc1[N+]([O-])=O,19.9,20.370878
156,CCOCCOC(=O)C=C,15.9,16.077229
157,Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,20.0,20.46808
158,CC1=CCC2CC1C2(C)C,16.9,16.732191
159,CCCO[N+]([O-])=O,15.8,16.179317
160,ClC(Cl)(Cl)Br,18.3,17.830227
161,C1CCOCC1,16.4,17.242678
162,O=C1OCCO1,18.0,18.540956
163,ClCCOCCCl,18.8,17.669538
164,CC1OCCO1,17.3,17.45352
165,CC(C)OCCO,16.0,15.531562
166,CC(=O)OC(C)(C)C,15.0,15.388901
167,N(c1ccccc1)c2ccccc2,20.0,19.835907
168,CCCCOCCCC,15.2,16.050629
169,C#Cc1ccccc1,18.8,18.746058
170,[O-][N+](=O)c1cc(F)ccc1F,19.4,19.634687
171,CN(C)Cl,16.0,16.889763
172,CCC#N,15.3,14.872107
173,CCCOC(=O)CC,15.5,15.92614
174,CC(C)=CCl,16.1,16.449198
175,CC(Br)Br,18.5,17.95936
176,OCC(O)C1OC(=C(O)C1=O)O,18.0,18.407698
177,CCCCOC(=O)CCC,15.6,16.16495
178,CCCCS,16.3,15.891724
179,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,16.6,17.029764
180,[O-][N+](=O)c1ccc(Br)cc1C(F)(F)F,20.0,19.013973
181,CCOC(=O)CC(=O)OCC,16.1,16.514935
182,OCCO.O[S](O)=O,20.0,17.209532
183,CCN,15.0,14.961575
184,Clc1ccccc1C=C,18.7,19.057316
185,CN=C=O,15.6,16.406523
186,OC(=O)C(Cl)=C,19.1,16.632875
187,C\C=C(/C)C=O,16.2,16.103844
188,Nc1ccc(Cl)cc1Cl,20.9,20.5767
189,CCCCCO,15.9,15.682044
190,CCCOCCOCCO,16.0,16.162912
191,CC1(C)C2CCC1C(=C)C2,16.9,17.474224
192,OC1CCOC1,18.9,17.169453
193,FC(F)(F)c1cc(Cl)ccc1Cl,20.0,19.801636
194,CCCCOCCOCCO,16.0,16.379871
195,CCC(=O)C=C,15.8,15.6213875
196,CC1CN1,17.8,16.950495
