,smiles,actual,predict
109,ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-6.29,-5.2815814
110,Oc1ccc(cc1)c2ccccc2,-3.48,-3.104468
111,COc1ccc(C=CC)cc1,-3.13,-3.004645
112,COc1ccc(Cl)cc1,-2.78,-2.8038285
113,c1ccccc1,-1.64,-1.576276
114,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.071,-5.2908034
115,Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-3.62,-3.4271073
116,Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-6.25,-6.855294
117,Nc1cccc(c1)N(=O)=O,-2.19,-1.5926023
118,Clc1cccc(Br)c1,-3.21,-3.512511
119,CCOC(=O)c1ccc(N)cc1,-2.616,-2.2670045
120,ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.67,-3.592426
121,CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,-4.046,-3.957099
122,Cc1ccccc1N,-2.21,-1.620583
123,CCOC(=O)N,0.85,1.09497
124,Cc1c(C)c(C)c(C)c(C)c1C,-5.23,-4.2913713
125,CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,-4.12,-4.2246943
126,ClC(Br)Br,-1.9,-2.2517328
127,Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-7.01,-7.164817
128,Nc1nc(=O)[nH]cc1F,-0.972,-2.1775537
129,CCNc1nc(Cl)nc(NCC)n1 ,-4.55,-3.579644
130,CCCCCOC(=O)C,-1.89,-0.28290132
131,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-8.699,-8.0512495
132,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,-4.432,-4.8025174
133,Nc1ccccc1,-0.41,-0.774713
134,CCN(CC)c1nc(Cl)nc(NC(C)C)n1,-3.785,-3.791819
135,CN(C)c1ccccc1,-1.92,-2.2481356
136,ClC(Cl)(Cl)C#N,-2.168,-2.0261214
137,CCC(O)CC,-0.24,-0.71330357
138,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-4.28,-3.5864289
139,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,-3.36,-4.0007963
140,CCCC(=O)OC,-1.92,-0.63351613
141,Cc1ccc2cc(C)ccc2c1,-4.89,-5.012205
142,CCOC(C)OCC,-0.43,-1.4782948
143,CCCCCC(C)C,-5.08,-4.6490927
144,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.86,-6.8250504
145,CCCBr,-1.73,-0.33757475
146,CCCCCC,-3.84,-3.792967
147,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,-4.37,-4.388612
148,CC(=O)Nc1ccc(Br)cc1,-3.083,-2.0858316
149,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-3.955,-5.5263295
150,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-3.85,-4.13139
151,CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.661,-2.1246967
152,CCOC(=O)C=Cc1ccccc1,-3.0,-1.8211241
153,CC1=CCCCC1,-3.27,-3.4168699
154,CCCCCCCCCCCCCCCCO,-7.0,-6.802408
155,CCCSCCC,-2.58,-1.9049294
156,ClC(Cl)C(Cl)Cl,-1.74,-2.2999878
157,Cc1ccc(Br)cc1,-3.19,-3.37123
158,CCC(C)CCO,-0.71,-0.8241061
159,Oc1ccc(O)cc1,-0.17,0.16747607
160,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025,-6.505499
161,CCCCCc1ccccc1,-4.64,-2.2058897
162,FC(F)(F)c1ccccc1,-2.51,-2.8742938
163,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,-3.81,-3.8193944
164,Clc1cccc(I)c1,-3.55,-3.7742684
165,c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-7.87,-7.570958
166,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-3.15,-3.1306162
167,CCCCCCC,-4.53,-4.3602157
168,OCC1OC(O)C(O)C(O)C1O,0.74,0.61028594
169,o1c2ccccc2c3ccccc13,-4.6,-5.225286
170,OCC(O)C(O)C(O)C(O)CO ,0.06,1.1157991
171,CC1=CCC(CC1)C(C)=C,-4.26,-3.3751566
172,CCc1ccccn1,0.51,-0.63338006
173,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.95,-3.9382327
174,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,-0.364,-2.1017592
175,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.47,-5.4166436
176,CCCCCCCO,-1.81,-2.4960797
177,Cc1ccc(cc1N(=O)=O)N(=O)=O,-2.82,-3.1436443
178,CC(O)C(C)(C)C,-0.62,-0.84286195
179,CC(=O)c1ccccc1,-1.28,-1.7644112
180,ClCCCCl,-1.62,-2.9082277
181,Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,-3.685,-3.793814
182,O=C1NCCN1c2ncc(s2)N(=O)=O,-3.22,-2.4725552
183,C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-3.535,-4.2379837
184,Cc1cc(=O)n(c2ccccc2)n1C,0.715,-1.8594922
185,COCOC,0.48,0.9548272
186,CCCI,-2.29,-2.3724856
187,Oc1ccc(C=O)cc1,-0.96,-0.6729267
188,CC(=O)Nc1ccc(O)cc1,-1.03,-1.4700092
189,CC(C)C,-2.55,-2.6441662
