,smiles,actual,predict
85,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9,-3.3916585
86,CC(Cl)CCl,-1.6,-1.2744536
87,COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,-4.31,-5.167391
88,CCCCC=O,-0.85,-1.1959041
89,CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,-2.98,-3.7355945
90,CC(=O)Nc1nnc(s1)S(N)(=O)=O ,-2.36,-2.759673
91,c2ccc1[nH]nnc1c2,-0.78,-1.5919778
92,CCCCCCC#C,-3.66,-3.6998007
93,BrCBr,-1.17,-1.3462092
94,CCCCCCCCCCCCCCO,-5.84,-5.268233
95,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.96,-4.8210306
96,CC(C)CCC(C)(C)C,-5.05,-4.824798
97,Nc3cc2c1ccccc1ccc2c4ccccc34 ,-6.2,-6.2620916
98,CCOC(=O)CC(=O)OCC,-0.82,-0.8580225
99,CCCCCCCCCCCC(=O)OC,-4.69,-4.8633647
100,ON=Cc1ccc(o1)N(=O)=O ,-2.19,-3.2730846
101,CCOCC,-0.09,-1.2018791
102,Clc1ccccc1Cl,-3.05,-3.0800698
103,OCC(O)C(O)C(O)C(O)CO,1.09,0.5598155
104,Nc1cc(nc(N)n1=O)N2CCCCC2 ,-1.989,-2.2871308
105,CCCC(C)C,-3.74,-4.091763
106,CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.536,-3.1961298
107,CCCCCC=C,-3.73,-4.338734
108,CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.364,-2.8771625
109,ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-6.8,-7.0165443
110,CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.34,-2.5833564
111,ClCC#N,-0.092,0.021850858
112,Cn1c(=O)n(C)c2nc[nH]c2c1=O,-1.39,-1.5385753
113,CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.338,-3.66708
114,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-4.88,-4.4847703
115,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.22,-1.6064391
116,Nc1ccc(cc1)S(N)(=O)=O,-1.34,-2.7031462
117,c1ccc2c(c1)[nH]c3ccccc32,-5.27,-4.4111304
118,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-6.876,-5.7825065
119,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.317,-6.1588006
120,CC(C)CC(=O)C,-0.74,-1.0104299
121,CCC(O)C(C)C,-0.7,-0.08461024
122,CCNc1ccccc1,-1.7,-1.9869909
123,CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,-2.154,-3.4301915
124,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.281,-2.9825506
125,O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.523,-6.3685074
126,CCCCCCC(=O)OCC,-2.74,-3.228214
127,ClCC(C)C,-2.0,-2.1765704
128,OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,-4.571,-4.5126586
129,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,-5.115,-6.033234
130,Cc1ccc(C)c(C)c1,-3.31,-3.303059
131,c2ccc1scnc1c2 ,-1.5,-2.0597148
132,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.88,-5.8711104
133,CCCCN(CC)C(=O)SCCC,-3.53,-1.5910081
134,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.518,-3.0899084
135,Clc1cccc(Cl)c1,-3.04,-3.0905516
136,C1c2ccccc2c3ccc4ccccc4c13,-6.68,-8.02024
137,c3ccc2c(O)c1ccccc1cc2c3 ,-4.73,-4.173978
138,CC(C)I,-2.09,-2.508105
139,COP(=O)(NC(C)=O)SC ,0.54,-2.3370879
140,FC(F)(Cl)C(F)(F)Cl,-2.74,-2.8999476
141,OCCCC=C,-0.15,-2.101543
142,CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.86,-4.641462
143,FC(F)(F)C(Cl)Br ,-1.71,-2.857011
144,CC=C(C)C,-2.56,-3.017034
145,CCCCCCCC(C)O,-2.74,-2.5349703
146,CCC(C)C(C)C,-4.28,-4.138498
147,Oc1c(Br)cc(C#N)cc1Br ,-3.33,-3.1894822
148,ClC(Cl)C(Cl)(Cl)Cl,-2.6,-2.808319
149,O=C1NC(=O)NC(=O)C1(C)C,-1.742,-1.148155
150,O(c1ccccc1)c2ccccc2,-3.96,-3.489687
151,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.03,-3.4249315
152,Cc1ccc(cc1)N(=O)=O,-2.49,-2.6679528
153,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,-4.16,-3.82941
154,Sc1nccc(=O)[nH]1 ,-2.273,-1.0557134
155,ClCC(Cl)(Cl)Cl,-2.18,-2.558864
156,Nc1ccc(Cl)cc1,-1.66,-1.3936758
157,Clc1cccc(c1)N(=O)=O,-2.77,-3.2309158
158,Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,-6.47,-7.3351874
159,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-3.69,-4.438165
160,BrC(Br)(Br)Br,-3.14,-2.8993015
161,CC(=O)C(C)(C)C,-0.72,-0.8648611
162,O=Cc1ccco1,-0.1,-1.4068111
163,C1SC(=S)NC1(=O),-1.77,-1.8351452
164,Oc1ccc(Cl)c(Cl)c1,-1.25,-1.7981237
165,COc1cccc(Cl)c1,-2.78,-2.5208297
166,Nc1ccc(O)cc1,-0.8,-0.5582824
167,c1ccc2cc3cc4ccccc4cc3cc2c1,-8.6,-8.372781
168,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,-5.153,-4.777426
169,CCN(CC)C(=S)SCC(Cl)=C,-3.39,-3.583377
170,CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,-3.408,-3.5724123
171,CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-3.59,-4.292707
172,CC=CC=O,0.32,0.39477023
173,CCCOC=O,-0.49,-0.5466132
174,CC(C)C(O)C(C)C,-1.22,-1.252132
175,NC(=O)c1ccccc1,-0.96,-1.4815372
176,Cc1cc(C)c(C)cc1C,-4.59,-4.539772
177,CC(=O)Nc1ccc(cc1)N(=O)=O,-2.692,-3.1073935
178,CC(C)(C)Cc1ccccc1,-4.15,-4.243223
179,CC(C)=CCC/C(C)=C\CO,-2.46,-3.0644646
180,O2c1ccccc1N(CC)C(=O)c3ccccc23 ,-3.68,-4.643675
181,Fc1ccccc1Br,-2.7,-2.6496034
182,CC(C)SC(C)C,-2.24,-2.4170103
183,CCCCC(O)CC,-1.47,-1.3079643
184,CCc1ccc(CC)cc1,-3.75,-3.8845634
185,CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,-2.86,-3.6494427
186,Fc1cccc(F)c1,-2.0,-1.9767137
187,CCCCc1c(C)nc(nc1O)N(C)C ,-2.24,-2.8914137
188,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,-5.27,-5.3473697
189,ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O ,-5.4,-3.9750834
190,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0.358,-0.10148195
