,0,1,2,3,4,5,6
29,162,162,162,Cn1cnc2nc(Cl)nc(Cl)c12,162,11.7,5.6551023
30,171,171,171,OCC(Br)=C,171,9.9,9.928823
31,175,175,175,Brc1sccc1,175,5.2,6.249505
32,180,180,180,N#CC#CC#N,180,16.2,13.92565
33,190,190,190,CC(=O)OCCCl,190,9.6,5.3456707
34,191,191,191,ClCCc1ccccc1,191,6.3,6.3334074
35,194,194,194,Oc1ccccc1Cl,194,5.5,7.261367
36,207,207,207,CCCCC(CC)CO,207,3.3,3.4680703
37,225,225,225,Cc1occc1,225,2.8,6.5440507
38,226,226,226,CC(CO)[N+]([O-])=O,226,13.7,12.315395
39,229,229,229,CCCCCCC(C)O,229,4.9,4.213553
40,232,232,232,OCCOc1ccccc1,232,5.7,6.2275887
41,245,245,245,[O-][N+](=O)c1ccc(Cl)c(Cl)c1,245,7.2,9.828797
42,253,253,253,C=CCN=[N+]=[N-],253,7.7,7.4117446
43,255,255,255,C=CCC#N,255,14.3,13.736585
44,262,262,262,ClCCC#N,262,15.9,13.928083
45,263,263,263,ClCC#C,263,7.4,7.0866675
46,282,282,282,CC(=O)c1ccc(cc1)C(F)(F)F,282,6.1,12.334315
47,283,283,283,Nc1ccncc1,283,16.1,11.97168
48,287,287,287,Cc1ccc(Cl)cc1[N+]([O-])=O,287,11.8,9.339042
49,297,297,297,CCC1COC(=O)O1,297,9.8,14.560758
50,301,301,301,OC(=O)C=Cc1ccc(O)cc1,301,6.7,5.347944
51,303,303,303,COc1ccc(cc1)C(C)=O,303,11.2,7.9684443
52,304,304,304,COc1ccc(cc1)C#N,304,16.7,10.048751
53,313,313,313,[O-][N+](=O)c1ccc(Br)cc1C(F)(F)F,313,6.0,9.129054
54,320,320,320,CC(N)=O,320,18.7,13.997392
55,322,322,322,CC(O)=O,322,8.0,7.3720484
56,341,341,341,C=CC#N,341,12.8,12.469405
57,353,353,353,ClCC=C,353,6.2,7.882585
58,364,364,364,COCC=C,364,4.3,5.6818805
59,372,372,372,COc1ccc(C=O)cc1,372,11.9,11.094798
60,374,374,374,COc1ccccc1,374,4.4,4.8369308
61,399,399,399,c1ccc(cc1)c2ccccc2,399,1.0,5.0097747
62,403,403,403,Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,403,14.6,16.064503
63,407,407,407,BrC#C,407,9.9,4.22226
64,414,414,414,ClC(Cl)(Cl)Br,414,8.1,4.7672615
65,419,419,419,CCCC,419,0.0,4.385989
66,421,421,421,CCCCOC(=O)c1ccccc1,421,5.6,5.677394
67,437,437,437,[nH]1c2ccccc2c3ccccc13,437,6.4,4.334855
68,443,443,443,O=C(C#N)C#N,443,6.3,14.85789
69,452,452,452,ClCC#N,452,13.6,13.2425
70,469,469,469,O=C1Oc2ccccc2C=C1,469,12.5,12.586076
71,470,470,470,C/C=C/C=O,470,14.9,10.874173
72,472,472,472,O=C1OCC=C1,472,19.8,14.826481
73,476,476,476,ClC#N,476,14.5,10.762693
74,480,480,480,C1CCCCCC1,480,1.4,0.77776927
75,489,489,489,NC1CCCCC1,489,3.1,2.982609
76,496,496,496,COC1CCCC1,496,4.3,3.4613547
77,503,503,503,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,503,5.5,8.625956
78,505,505,505,CCCCCCCCCC,505,0.0,0.3095811
79,509,509,509,ClCCOCOCCCl,509,10.2,5.2178307
80,511,511,511,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,511,5.0,3.513847
81,515,515,515,CCCCC(CC)COCC(CC)CCCC,515,2.6,2.8131366
82,517,517,517,CC(C)CC(=O)CC(C)C,517,3.7,6.7786202
83,537,537,537,C(OCc1ccccc1)c2ccccc2,537,3.4,3.6076045
84,546,546,546,OC(=O)C(Cl)Cl,546,8.1,8.393662
85,569,569,569,CCOCCOCCOCC,569,5.9,1.9053463
86,571,571,571,CCCCCCOCCOCCO,571,6.0,6.256559
87,574,574,574,CCOCCOCCO,574,9.2,4.779831
88,579,579,579,CCCCCC(CC)(CC)OC(=O)c1ccccc1C([O-])=O,579,7.0,9.297325
89,586,586,586,C=C1CC(=O)O1,586,14.5,13.935801
90,606,606,606,CO[S](=O)(=O)OC,606,13.0,13.99324
91,610,610,610,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,610,2.0,4.200252
92,623,623,623,CCCOC(C)COC(C)CO,623,6.1,4.156531
93,624,624,624,COC(C)COC(C)COC(C)=O,624,4.9,5.5842614
94,625,626,625,C=CSC=C,625,4.6,4.4533296
95,638,639,638,CCOC(C)OC(=O)CC,638,3.3,8.151974
96,640,641,640,CCOC(=O)CC(C)=O,640,7.3,7.616094
97,651,652,651,CCCCCC(=O)OCC,651,3.2,4.4878206
98,653,654,653,CCN=[CH+],653,15.2,6.7856407
99,658,659,658,CCOC(=O)C(=C)C#N,658,10.3,11.124531
100,662,663,662,CCOCl,662,8.6,6.146392
101,664,665,664,CCN=C=O,664,12.0,10.366204
102,669,670,669,CCSC,669,4.8,5.5409393
103,672,673,672,CCSC#N,672,13.4,14.112244
104,680,681,680,BrCCBr,680,3.5,6.837651
105,684,685,684,CCCCOCCOC(C)=O,684,7.5,3.7919226
106,685,686,685,CCCCOCC.OCCO,685,4.9,5.5987005
107,687,688,687,CC(C)(C)OCCOC(C)(C)C,687,4.1,5.0419216
108,691,692,691,COCCOC,691,6.3,6.600233
109,697,698,697,CCCOCCO,697,8.7,6.3142953
110,705,706,705,COCCOC(C)=O,705,5.5,6.0629554
111,726,727,726,FC=O,726,10.1,10.917321
112,734,735,734,CCOCC.OCC(O)CO.OC(O)=O,734,18.5,10.749509
113,744,746,744,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,744,2.1,6.4718723
114,749,751,749,Fc1c(F)c(F)c(F)c(F)c1F,749,0.0,7.207371
115,758,760,758,CCCCCCOC(C)=O,758,2.9,3.325092
116,778,780,778,CC(C)C[S](=O)CC(C)C,778,10.5,10.77084
117,782,784,782,N=C=O,782,10.5,8.831009
118,784,786,784,CCC(C)C,784,0.0,5.0593085
119,792,794,792,CCCCCCCCCCCCCCCC(=O)OC(C)C,792,3.9,1.5877407
120,797,799,797,N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,797,8.2,10.9297
121,799,801,799,CC(C)[C@@H]1CC[C@@H](C)CC1=O,799,8.1,10.4453125
122,800,802,800,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O,800,4.7,4.815724
123,810,812,810,C[C@@H]1CCc2c(C)coc2C1,810,4.6,5.417102
124,817,819,817,C,817,0.0,5.9418125
125,821,823,821,CCCCC(=O)COC,821,6.0,5.298159
126,827,829,827,CC=CCC#N,827,11.3,15.473379
127,828,830,828,CN,828,7.0,7.2339106
128,846,848,846,CI,846,7.7,5.9418125
129,851,853,851,CC(=C)C(C)=O,851,12.1,7.473951
130,852,854,852,CN=C=S,852,16.2,5.67054
131,868,870,868,COC=C,868,5.3,5.514515
132,872,874,872,COC#CC,872,6.3,5.7960753
133,877,879,877,ClCCl,877,7.3,7.4123898
134,880,882,880,CN(C)C(=S)N(C)C,880,6.0,6.8158035
135,882,884,882,CCN(Cl)Cl,882,7.6,5.745087
136,895,897,895,CCCCOC(=O)CC(C)=O,895,5.8,5.187097
137,896,898,896,CCCCOC(=O)C=C,896,6.2,4.550133
138,913,915,913,CNC(C)=O,913,17.0,13.832047
139,915,917,915,C[N+]1([O-])CCOCC1,915,16.1,5.984142
140,917,919,917,CN1CCCC1=O,917,12.3,10.399576
141,918,920,918,CNc1ccccc1,918,6.0,4.39377
142,919,921,919,CCCCN1CCCC1=O,919,9.9,9.834145
143,923,925,923,CCCOC(=O)CC,923,5.6,6.790418
144,930,932,930,[O-][N+](=O)C=C,930,16.6,12.728536
145,942,944,942,Fc1ccccc1Cl,942,8.7,6.2825394
146,945,947,945,Cc1ccccc1Cl,945,4.9,5.746555
147,948,950,948,Fc1ccccc1F,948,9.0,5.465241
148,952,954,952,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,952,1.3,6.470716
149,956,958,956,CCCCCCCC\C=C/CCCCCCCC(O)=O,956,2.8,3.9873648
150,958,960,958,C[Si](C)(C)O[Si](C)(C)C,958,2.0,5.975117
151,963,965,963,C1COC1,963,10.0,6.435673
152,965,967,965,COc1ccc(N)cc1,965,6.5,6.668025
153,986,988,986,ClC1C(Cl)(Cl)C1(Cl)Cl,986,10.5,4.669036
154,988,990,988,Fc1c(F)c(F)c(c(F)c1F)C(=O)c2ccccc2,988,8.1,7.56782
155,989,991,989,CCCCC=O,989,9.4,9.232802
156,998,1000,998,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,998,0.0,0.7269162
157,999,1001,999,CCOc1ccccc1,999,4.5,3.6851394
158,1001,1003,1001,CC(=O)Oc1ccccc1,1001,5.2,5.5097632
159,1003,1005,1003,C#Cc1ccccc1,1003,2.8,2.7138176
160,1006,1008,1006,O[P](O)(O)=O,1006,18.6,11.792881
161,1013,1015,1013,CCC,1013,0.0,5.7556024
162,1022,1024,1022,CCC(Cl)=O,1022,10.3,9.300431
163,1033,1035,1033,CCOCC(C)O,1033,6.5,6.238132
164,1035,1037,1035,CC(C)COCC(C)O,1035,4.7,4.654146
165,1047,1049,1047,c1ccnnc1,1047,17.4,9.854482
166,1049,1051,1049,c1cncnc1,1049,9.4,12.107718
167,1052,1054,1052,C1CCNC1,1052,6.5,7.796229
168,1054,1056,1054,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,1054,6.6,4.163949
169,1067,1069,1067,C1OC1c2ccccc2,1067,5.8,7.1399217
170,1069,1071,1069,O=C1CCC(=O)O1,1069,17.5,15.376968
171,1072,1074,1072,O=[S]1(=O)CCCC1,1072,17.4,11.942635
172,1077,1079,1077,CC(C)(C)O,1077,5.1,6.7516274
173,1081,1083,1081,CCO[Si](OCC)(OCC)OCC,1081,4.3,6.224112
174,1090,1092,1090,[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,1090,8.5,11.388773
175,1093,1095,1093,CC(O)=S,1093,6.7,6.9282985
176,1098,1100,1098,s1cccc1,1098,2.4,4.6708875
177,1100,1102,1100,NC(N)=S,1100,19.4,13.92295
178,1111,1113,1111,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,1111,3.8,3.9177675
179,1113,1115,1113,OC(=O)C(Cl)(Cl)Cl,1113,7.0,8.169276
180,1115,1117,1115,Clc1ccc(c2ccccc2)c(Cl)c1Cl,1115,5.3,9.00213
181,1119,1121,1119,Cl[SiH](Cl)Cl,1119,3.6,6.3117666
182,1127,1129,1127,OCCOCCOCCO,1127,12.5,8.288424
183,1129,1131,1129,CCCCCCCC\C=C/CCCCCCCCOCCOCCOCCO,1129,3.1,15.529296
184,1133,1137,1133,CN(C)C,1133,3.4,5.5753164
185,1136,1140,1136,CO[P](=O)(OC)OC,1136,10.5,11.823336
186,1150,1154,1150,C=CCOC=C,1150,6.5,4.140219
187,1151,1155,1151,NC=C,1151,7.2,8.643301
188,1156,1160,1156,OCCOCCOC=C,1156,7.5,7.6863956
189,1162,1166,1162,C=COC=O,1162,6.5,10.936457
190,1163,1167,1163,IC=C,1163,5.5,5.3613625
191,1164,1168,1164,CC(C)COC=C,1164,4.1,4.033159
192,1165,1169,1165,CC(C)OC=C,1165,3.5,4.8245406
193,1167,1171,1167,CCCOC=C,1167,3.5,4.3705397
194,1171,1175,1171,[SiH3]C=C,1171,2.6,5.427908
195,1172,1176,1172,FC(F)(F)C(=O)OC=C,1172,4.3,6.7602773
196,1181,1185,1181,O=C1CCCO1,1181,16.6,16.693523
