,0,1,2,3,4,5,6
180,1079,1081,1079,CC(C)(c1ccc(O)cc1)c2c(Br)cc(OBr)c(Br)c2Br,1079,20.2,21.424738
181,1108,1110,1108,C1CC[C@@H]2CCCC[C@H]2C1,1108,18.0,17.565578
182,1116,1118,1116,ClC=C(Cl)Cl,1116,18.0,17.408794
183,1120,1122,1120,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,1120,20.0,20.123922
184,1121,1123,1121,Cc1ccc(O[P](=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1,1121,19.0,19.745573
185,1128,1130,1128,COCCOCCOCCO,1128,16.2,17.059124
186,1131,1133,1131,OC(=O)C(F)(F)F,1131,15.6,15.108176
187,1135,1139,1135,C1CSC1,1135,18.8,18.489511
188,1137,1141,1137,[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,1137,15.5,17.116259
189,1147,1151,1147,COCCOC=C,1147,15.9,15.024992
190,1149,1153,1149,C=CC#C,1149,16.0,15.227061
191,1155,1159,1155,CCCC(=O)OC=C,1155,15.6,15.167466
192,1161,1165,1161,CCSC=C,1161,16.4,15.886754
193,1168,1172,1168,C=CN1CCCC1=O,1168,16.4,17.936743
194,1169,1173,1169,CCCC[S](OCC)C=C,1169,16.5,16.442379
195,1174,1178,1174,CCCCCC(=O)OC(C)C=C,1174,15.6,17.007013
196,1175,1179,1175,O=C1OC=CO1,1175,17.3,19.175278
197,1182,1186,1182,S=C1CCCO1,1182,19.0,20.257328
