,0,1,2,3,4,5,6
65,365,365,365,CC(=O)c1ccccc1,365,-1.28,-1.897961
66,370,370,370,Nc1ncnc2nc[nH]c12 ,370,-2.12,-0.9503819
67,389,389,389,Cc2c(N)c(=O)n(c1ccccc1)n2C,389,-0.624,-1.2120811
68,408,408,408,O=C1NC(=O)NC(=O)C1(CC)CC,408,-2.4,-1.6474538
69,413,413,413,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,413,-4.883,-5.736191
70,430,430,430,N#Cc1ccccc1,430,-1.0,-2.5337677
71,440,440,440,c1ccc(cc1)c2ccccc2,440,-4.345,-4.247641
72,445,445,445,Brc1ccccc1,445,-2.55,-3.5701976
73,450,450,450,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,450,-6.09,-5.9025474
74,451,451,451,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,451,-4.93,-3.364579
75,458,458,458,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,458,-2.647,-4.717731
76,475,475,475,CNC(=O)Oc1cccc2ccccc12,475,-3.224,-3.3096302
77,477,477,477,c1c(NC(=O)OC(C)C(=O)NCC)cccc1,477,-1.83,-3.154459
78,479,479,479,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,479,-5.736,-5.787418
79,491,491,491,CN(C)C=Nc1ccc(Cl)cc1C,491,-2.86,-4.9369903
80,495,495,495,Clc1ccccc1,495,-2.38,-3.6287725
81,497,497,497,ClCC,497,-1.06,-1.1801436
82,499,499,499,CC(C)OC(=O)Nc1cccc(Cl)c1,499,-3.38,-3.0272512
83,504,504,504,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,504,-3.46,-3.4980297
84,507,507,507,c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) ,507,-5.43,-3.4598303
85,516,516,516,CC(C)=CCCC(C)=CC(=O),516,-2.06,-1.5330585
86,518,518,518,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,518,-3.499,-4.8806663
87,522,522,522,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,522,-4.21,-4.7805996
88,525,525,525,O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,525,-2.84,-4.860132
89,526,526,526,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,526,-3.15,-4.8891997
90,534,534,534,C1CCCCC1,534,-3.1,-2.8670838
91,535,535,535,OC1CCCCC1,535,-0.44,-3.1868186
92,539,539,539,O=C2NC(=O)C1(CCCCC1)C(=O)N2,539,-3.06,-2.7423553
93,541,541,541,OC1CCCCCCC1,541,-1.29,-1.5749749
94,543,543,543,C1CCCC1,543,-2.64,-2.8670838
95,548,548,548,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,548,-7.337,-5.782413
96,558,558,558,CCCCSP(=O)(SCCCC)SCCCC,558,-5.14,-2.4125211
97,568,568,568,CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O,568,-6.34,-6.3448224
98,572,572,572,o1c2ccccc2c3ccccc13,572,-4.6,-3.8360643
99,590,590,590,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,590,-4.16,-2.1357582
100,591,591,591,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,591,-6.02,-6.537779
101,593,593,593,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,593,-4.081,-4.40307
102,596,596,596,c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,596,-6.637,-5.0983925
103,597,597,597,CC(C)OC(C)C,597,-1.1,-2.141861
104,602,602,602,CCCCc1c(C)nc(nc1O)N(C)C ,602,-2.24,-3.505871
105,605,605,605,CSC,605,-0.45,-1.4013779
106,615,615,615,O(c1ccccc1)c2ccccc2,615,-3.96,-1.7037318
107,617,617,617,C(c1ccccc1)c2ccccc2,617,-4.08,-2.515006
108,618,618,618,CCCOCCC,618,-1.62,-1.111093
109,626,626,626,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,626,-0.17,-1.3350037
110,628,628,628,ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,628,-6.18,-6.2147703
111,631,631,631,CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,631,-5.24,-4.876684
112,636,636,636,c1(OC)ccc(CC=C)cc1,636,-2.92,-2.6890297
113,652,652,652,CCOC(=O)c1ccccc1,652,-2.32,-2.4598165
114,654,654,654,CCOC(=O)C=Cc1ccccc1,654,-3.0,-3.920758
115,661,661,661,CCCOC(=O)CCC,661,-1.75,-1.6042751
116,673,673,673,COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,673,-3.571,-3.0231721
117,690,690,690,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,690,-6.78,-5.1907687
118,692,692,692,c1ccc2c(c1)c3cccc4cccc2c34,692,-6.0,-6.184317
119,694,694,694,Fc1ccccc1,694,-1.8,-2.0841103
120,696,696,696,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,696,-3.32,-3.3979042
121,716,716,716,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,716,-2.7,-4.3587275
122,718,718,718,CCCCCCC,718,-4.53,-4.6770086
123,723,723,723,Cc1c(C)c(C)c(C)c(C)c1C,723,-5.23,-2.2000926
124,724,724,724,CCCCCC,724,-3.84,-3.6829016
125,736,736,736,C1Cc2ccccc2C1,736,-3.04,-2.9995096
126,737,737,737,CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,737,-3.586,-4.1816335
127,740,740,740,c2ccc1NCCc1c2 ,740,-1.04,-2.308232
128,741,741,741,OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,741,-1.23,-1.9691485
129,746,746,746,Oc1c(I)cc(C#N)cc1I,746,-3.61,-3.0562947
130,754,754,754,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,754,-4.194,-4.709944
131,755,755,755,Nc1nc(O)nc2nc[nH]c12 ,755,-3.401,-1.816928
132,789,789,789,c1c(OC)c(OC)C2C(=O)OCC2c1,789,-1.899,-2.8737135
133,792,792,792,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,792,-3.24,-3.5171773
134,793,793,793,CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ,793,-5.35,-5.038311
135,813,813,813,CCCCOC,813,-0.99,-2.0360096
136,814,814,814,CCCOC(=O)CC,814,-0.82,-0.46863544
137,817,817,817,COC(=O)c1cc(O)c(O)c(O)c1 ,817,-1.24,-2.3643568
138,824,824,824,CCCC(=O)OCC,824,-1.36,-1.5101979
139,825,825,825,CCC(=O)OC,825,-0.14,-0.026234616
140,841,841,841,Fc1cccc(Br)c1,841,-2.67,-3.2860553
141,842,842,842,Nc1cc(nc(N)n1=O)N2CCCCC2 ,842,-1.989,-3.6636145
142,844,844,844,Cc1cccc(N)c1,844,-0.85,-1.1600933
143,853,853,853,CCN(CC)c1ccccc1,853,-3.03,-3.0652747
144,855,855,855,CN(C)c1ccccc1,855,-1.92,-2.7033958
145,887,887,887,Nc1ccccc1O,887,-0.72,-1.1952422
146,890,890,890,Clc1ccccc1I,890,-3.54,-3.3658504
147,892,892,892,CCCCCCCC,892,-5.24,-4.6770086
148,896,896,896,COc1ccccc1O,896,-1.96,-1.6851734
149,901,901,901,CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,901,-5.16,-5.0305552
150,902,902,902,c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,902,-4.314,-4.069532
151,907,907,907,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,907,-2.281,-3.27494
152,913,913,913,Nc1ccc(O)cc1,913,-0.8,-1.1484307
153,916,916,916,Nc1ccc(cc1)c2ccc(N)cc2,916,-2.7,-2.6710856
154,918,918,918,Brc1ccc(I)cc1,918,-4.56,-3.7937078
155,920,920,920,Nc1ccc(Cl)cc1,920,-1.66,-2.5437853
156,922,922,922,Clc1ccc(I)cc1,922,-4.03,-4.017653
157,925,925,925,CCCCN(CC)C(=O)SCCC,925,-3.53,-4.2117667
158,935,935,935,CCCCCc1ccccc1,935,-4.64,-4.547808
159,942,942,942,c1ccc2c(c1)ccc3ccccc32,942,-5.26,-6.0031633
160,944,944,944,CCOc1ccccc1,944,-2.33,-2.8438716
161,953,953,953,NC(=S)Nc1ccccc1,953,-1.77,-1.2611399
162,959,959,959,O=C1NC(=O)c2ccccc12 ,959,-2.61,-3.0360286
163,973,973,973,Oc1ccc(cc1)N(=O)=O,973,-0.74,-1.5295388
164,974,974,974,Cc1ccc(cc1)N(=O)=O,974,-2.49,-2.3851678
165,977,977,977,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,977,-3.18,-3.7052755
166,982,982,982,CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,982,-4.8,-3.1982388
167,983,983,983,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,983,-4.42,-4.344463
168,986,986,986,CC(C)N(C(=O)CCl)c1ccccc1 ,986,-2.48,-5.1096716
169,988,988,988,CCC(=O)Nc1ccc(Cl)c(Cl)c1,988,-3.0,-3.9649947
170,991,991,991,CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,991,-3.493,-4.893422
171,999,999,999,CCCc1ccccc1,999,-3.37,-3.3825521
172,1008,1008,1008,Cc1ccc(C)cc1,1008,-2.77,-2.423479
173,1010,1010,1010,NC(=O)c1cnccn1,1010,-0.667,0.18272269
174,1012,1012,1012,c1cc2ccc3cccc4ccc(c1)c2c34,1012,-6.176,-6.9436336
175,1013,1013,1013,c1ccnnc1,1013,1.1,0.5252053
176,1042,1042,1042,CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,1042,-5.36,-4.6682887
177,1055,1055,1055,CSc1nc(nc(n1)N(C)C)N(C)C,1055,-2.676,-2.7475593
178,1056,1056,1056,OCC(O)C(O)C(O)C(O)CO,1056,1.09,0.23804379
179,1065,1065,1065,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,1065,0.79,-0.8339411
180,1066,1066,1066,NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,1066,-1.99,-1.5870533
181,1084,1084,1084,CCCCCCCCCCCCCC,1084,-7.96,-7.456295
182,1087,1087,1087,C1CCOCC1,1087,-0.03,-0.94273055
183,1088,1088,1088,CN(C)C(=O)N(C)C ,1088,0.94,-0.14958955
184,1101,1101,1101,NC(=S)N,1101,0.32,-1.4691727
185,1102,1102,1102,CN(C)C(=S)SSC(=S)N(C)C ,1102,-3.9,-3.1332
186,1103,1103,1103,Cc1c[nH]c(=O)[nH]c1=O ,1103,-1.506,-2.397166
187,1106,1106,1106,CC(C)(C)Cc1ccccc1,1106,-4.15,-3.0661573
188,1122,1122,1122,ClC=C(Cl)Cl,1122,-1.96,-0.62718
189,1137,1137,1137,O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,1137,-3.93,-1.9419186
190,1138,1138,1138,CCCCC=O,1138,-0.85,-1.1451752
