,0,1,2,3,4,5,6
152,898,900,898,CCCCOC(=O)CCC,898,15.6,16.148474
153,899,901,899,CCCCC1CCCCC1,899,16.2,16.195854
154,901,903,901,CCCCOC(=O)C(C)=C,901,15.4,15.627035
155,908,910,908,CCNC=O,908,16.2,16.489729
156,920,922,920,CCCCCOC(=O)CC,920,15.8,15.330683
157,926,928,926,CN1CCCC1c2cccnc2,926,18.5,18.153673
158,927,929,927,O[N+]([O-])=O,927,13.5,16.808695
159,933,935,933,O=Nc1ccccc1,933,20.0,19.460882
160,940,942,940,Brc1ccccc1C=C,940,19.5,19.388052
161,943,945,943,Clc1ccccc1C=C,943,18.7,19.747238
162,944,946,944,Sc1ccccc1Cl,944,20.2,20.073105
163,950,952,950,CCCCc1ccccc1C,950,17.6,17.514824
164,959,961,959,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,959,12.2,14.418021
165,961,963,961,OC(=O)C(O)=O,961,17.0,16.818676
166,970,972,970,CC(=O)c1ccc(Cl)cc1,970,19.6,19.555603
167,973,975,973,Clc1ccc(C=C)cc1,973,18.7,19.641176
168,974,976,974,Cc1ccc(Cl)cc1,974,19.1,19.537682
169,979,981,979,COc1ccc(F)cc1,979,18.7,18.931297
170,984,986,984,C[n+]1ccc(cc1)c2cc[n+](C)cc2,984,19.5,19.312605
171,987,989,987,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,987,21.5,19.70784
172,994,996,994,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,994,10.6,12.158937
173,997,999,997,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,997,12.4,14.429077
174,1024,1026,1024,CCCCl,1024,16.0,16.324823
175,1029,1031,1029,CC(O)CCl,1029,16.8,16.507074
176,1039,1041,1039,CC(O)COc1ccccc1,1039,17.4,18.340714
177,1040,1042,1040,CCCOCC(C)O,1040,15.8,15.44119
178,1041,1043,1041,CC1CN1,1041,17.8,16.680925
179,1046,1048,1046,[nH]1cccn1,1046,20.2,19.884275
180,1050,1052,1050,Oc1cccc(O)c1O,1050,20.7,19.200596
181,1061,1063,1061,NCCc1c[nH]c2ccc(O)cc12,1061,18.0,20.42724
182,1066,1068,1066,C=Cc1ccccc1,1066,18.6,19.057877
183,1078,1080,1078,OC(=O)c1ccc(cc1)C(O)=O,1078,20.0,19.02319
184,1088,1090,1088,O=[S]1CCCC1,1088,18.2,16.948942
185,1096,1098,1096,OC(=O)CS,1096,16.0,16.326141
186,1101,1103,1101,CC1=CNC(=O)NC1=O,1101,19.0,19.24788
187,1106,1108,1106,O=C\C=C\c1ccccc1,1106,19.4,18.554914
188,1107,1109,1107,C/C=C/C#N,1107,16.4,15.732285
189,1110,1112,1110,CCCCOB(OCCCC)OCCCC,1110,16.7,16.228611
190,1117,1119,1117,FC(Cl)(Cl)Cl,1117,15.3,14.499651
191,1132,1134,1132,FC(F)F,1132,14.4,14.780171
192,1138,1142,1138,Cc1ccc(c(c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,1138,19.5,19.289425
193,1143,1147,1143,CCCCC#N,1143,15.3,15.931426
194,1146,1150,1146,CCCCC(CC)COC=C,1146,15.6,15.408742
195,1159,1163,1159,C=COC=C,1159,14.8,15.478966
196,1170,1174,1170,CCO[S](CC)C=C,1170,16.4,17.056948
