,smiles,exp,predict
123,O=[S]=O,10.0,7.018965
124,BrCCBr,8.6,6.7071247
125,C=COCCOCCOC=C,7.9,6.3212852
126,O=C1CCC(=O)O1,16.0,8.20496
127,Oc1c(Cl)cc(Cl)cc1Cl,10.8,14.439606
128,CCSC=C,6.3,5.0592628
129,CC(=O)Nc1ccccc1,13.5,6.997814
130,CCCCOC=C,5.1,4.2111063
131,C(OCc1ccccc1)c2ccccc2,5.2,3.8908
132,COC(=O)c1ccccc1C(=O)OC,4.9,5.8064356
133,CC(Cl)CCl,2.9,1.1900291
134,CC(=O)OCC=C,8.0,7.012857
135,Brc1cccc2ccccc12,4.1,4.8606544
136,CCC(O)=O,12.4,12.714445
137,s1cnc2ccccc12,8.4,8.592598
138,CC(C)[C@@H]1CC[C@@H](C)CC1=O,4.4,4.2334266
139,CC1CCCCC1O,12.5,13.6718855
140,ClC1(Cl)CCCC(Cl)(Cl)C1=O,6.3,3.8709474
141,CS,8.6,6.079157
142,NNc1ccccc1,14.0,10.435464
143,CCSCC,2.0,4.202969
144,CNN,14.8,8.712664
145,CCCCCC(C)O,11.7,11.482878
146,CC(C)OC(C)C,3.2,4.7286096
147,S=C=S,0.6,6.813547
148,CC(C)CC(O)CC(C)C,10.8,10.97384
149,C=CC[N+]#[C-],5.4,6.0417767
150,NC(=O)C=C,12.8,10.6812315
151,CCCCCCCCC(C)O,10.0,10.116015
152,CC1CCCC(O)C1,12.5,13.823439
153,Oc1ccccc1Cl,13.9,13.803429
154,CCCCOB(OCCCC)OCCCC,4.6,2.461829
155,CC(C)CCO,13.3,14.557319
156,COc1cc(/C=C/CO)ccc1O,16.3,15.93441
157,CC=CC(C)=O,4.5,5.3088512
158,CC(C)(C)CO,13.5,15.628817
159,C=C1CO1,6.7,6.7559114
160,ClC(Cl)=C,2.4,1.9773468
161,CC(C)(C)O,14.7,15.741184
162,CC(=O)OC=CC=C,8.3,7.1674747
163,CC(OCC=C)OCC=C,4.8,6.9676175
164,Cc1ccc(Br)cc1,4.1,3.7260017
165,NC(=O)c1ccccc1,11.2,9.986164
166,CCCCC(=O)COC,5.9,5.5435095
167,CCCCC(CC)COC(C)=O,5.1,5.26258
168,Brc1ccccc1Br,5.3,5.6197743
169,CCN(CC)CCO,12.0,15.0640545
170,FC(Cl)(Cl)Cl,0.0,-0.55786425
171,ClCCl,7.1,-0.35469818
172,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,11.0,3.5137112
173,CCCCOC(=O)C1CC=CCC1C,5.7,3.8373868
174,FC(F)=C,3.6,-0.33591098
175,OCCOCCOC=C,13.8,8.891599
176,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,8.6,9.309003
177,CCCCN,8.0,7.771364
178,ClCC(=O)c1ccccc1,5.7,4.1172256
179,C=CCCC#N,5.0,5.460519
180,C=COC=C,5.8,6.154493
181,Clc1cccc2ccccc12,2.5,3.8430493
182,OC(=O)C=Cc1ccc(O)cc1,15.9,15.888429
183,ClC(Cl)C(Cl)Cl,5.3,1.0361624
184,CCCCCC(=O)CC,4.1,3.8083384
185,CCCCSC=C,5.4,4.7348785
186,CCC(Cl)[N+]([O-])=O,4.5,3.6783962
187,CCCCOC=O,9.2,7.166034
188,Oc1ccc(O)cc1,27.2,21.45458
189,O=C1OC(=O)c2ccccc12,4.1,6.0996494
190,Cc1[nH]c(C)cc1,6.8,2.830103
191,c1ccc2ccccc2c1,5.9,2.314827
192,CC(C)CC(O)=O,10.7,11.9843025
193,Cc1cccc(O)c1,13.7,14.767994
194,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,1.0,-0.32189387
195,CC(N)=S,20.2,11.149739
196,OCCCCCCO,17.8,18.500917
