,smiles,exp,predict
75,O=C1CCCN1C2CCCCC2,6.5,3.963616
76,c1ccc2ncccc2c1,5.7,4.598493
77,NCCc1ccc(O)c(O)c1,19.5,18.123013
78,OC=O,14.0,22.777193
79,Cc1cccc(C)c1O,12.9,13.229943
80,COCC=C,5.9,5.507848
81,C1CCCC1,1.8,-1.6499115
82,CCCCN(CCCC)C=O,6.2,5.137012
83,Brc1ccc(cc1)C#N,5.8,3.7075982
84,Oc1c(Cl)cccc1Cl,10.9,14.064722
85,COC=CC,5.7,5.2788434
86,CC[N+]([O-])=O,4.5,5.6993785
87,C/C=C/C(=O)OC=C,9.0,6.084728
88,CO[P](C)(=O)OC,7.5,7.948502
89,O=C1Oc2ccccc2C=C1,6.7,7.778361
90,[SiH3]C=C,4.0,6.912407
91,Cc1ccc(O)cc1C,13.4,12.748245
92,CCCC(C)O,13.3,13.049129
93,OC(=O)c1[nH]c2cc(O)c(O)cc2c1,17.7,20.440235
94,Cc1ccc(O)c(c1)C(C)(C)C,10.5,10.684731
95,CC(=C)C(=O)OCC1CO1,5.7,8.3116255
96,CCOC(=O)CCCCC(=O)OCC,7.5,6.968656
97,CC(C)(c1ccc(O)cc1)c2c(Br)cc(OBr)c(Br)c2Br,13.8,8.543826
98,OCC(Cl)CCl,14.6,16.046429
99,OCCNCCO,19.0,23.30842
100,CC(C)(O)CN,14.0,17.470093
101,COc1ccccc1Br,6.7,6.534554
102,Clc1ccc(C=C)cc1,3.9,3.6877537
103,BrC(Br)Br,7.0,10.19459
104,CC(CCl)OC(C)CCl,5.1,4.281417
105,Fc1ccccc1Cl,2.0,0.9911974
106,CC(C)CC(C)=O,4.1,3.8269784
107,C=CSC=C,5.6,5.977116
108,Oc1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,14.3,14.697882
109,CCOC(=O)C(=O)OCC,8.8,7.393641
110,Nc1ncnc2nc[nH]c12,14.9,14.11566
111,CCCC(N)=O,12.3,10.45696
112,CCCCCCCCC=C,2.2,1.3077644
113,CCCCc1cccc(C)c1,1.0,0.9528216
114,c1ccncc1,5.9,8.794097
115,OC(=O)c1ccccc1,10.8,10.442288
116,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,3.1,0.06605712
117,CCCC(=O)OC(=O)CCC,4.5,6.5935493
118,CCOc1ccc(Br)cc1,5.3,6.1795
119,CC(C)(C)Cl,2.0,0.25993082
120,C1COCCO1,9.0,8.017511
121,N,18.8,12.654545
122,Cc1ccccc1Cl,2.3,1.806833
123,Clc1sccc1,8.0,6.9659266
124,ClC(Cl)Cl,5.7,1.1495624
125,CCCCCCCCCCC,0.0,-0.78822434
126,C1CCOC1,5.9,7.565593
127,CC(C)N,6.6,9.470977
128,Fc1c(F)c(F)c(F)c(F)c1F,0.0,2.1873913
129,CCC(=C)C=C,3.8,2.7929106
130,CCC(Cl)=O,5.3,4.9218373
131,ClCC=CCCl,2.0,1.634957
132,CCCCc1ccccc1,1.1,0.6933305
133,C1c2ccccc2c3ccccc13,1.7,4.1414557
134,S=C=S,0.6,8.313134
135,s1cccc1,7.8,4.05012
136,COc1ccc(cc1)C(C)=O,7.0,6.0734763
137,Oc1cccc(O)c1O,21.1,22.717941
138,C#C.C#C,11.9,7.831896
139,Nc1ccc(cc1)[S](N)(=O)=O,10.7,12.588134
140,NC(=O)CCl,12.8,12.699256
141,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.0,-1.971394
142,CN(C)C,1.8,9.145316
143,N#CC#CC#N,8.0,5.9549317
144,C1CCCCC1,0.2,-1.490383
145,CCN(CC)C(C)=O,7.5,4.764285
146,CC(C)CC(=O)CC(C)C,4.1,4.033486
147,O=C1CCCN1Cc2ccccc2,5.6,5.593945
148,CCCCCCCC\C=C/CCCCCCCCOCCOCCOCCO,8.4,5.5884624
149,BrCC#C,5.3,6.6800184
150,CC(O)COc1ccccc1,11.5,13.17229
151,COCOC,8.6,8.765664
152,[O-][N+](=O)c1cc(c(Cl)cc1Cl)C(F)(F)F,3.7,3.2938435
153,Cc1ccc(Cl)cc1,2.6,1.1515203
154,CC(=O)N1CCOCC1,7.8,8.911958
155,CCC(=C)CC,3.5,1.6396531
156,CCCCOC(=O)\C=C/C(=O)OCCCC,7.2,4.961331
157,Oc1cccc(O)c1,20.3,21.761974
158,CC1OC(=O)OC1C,3.1,3.534821
159,Oc1cccc2ccccc12,12.3,13.571038
160,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,1.0,-1.00978
161,BrC#C,5.6,6.0271387
162,Clc1ccc(Cl)cc1,2.7,1.1515203
163,CCCCCCOC(C)=O,5.9,5.6595917
164,NCCN,17.0,13.32945
165,CC=CC,2.9,2.1015956
166,OC(=O)CCCCC(O)=O,16.3,15.843926
167,ClCC(Cl)=O,5.5,4.9218373
168,OCC(O)CO,27.2,25.26269
169,C=Cc1ccccc1,4.1,2.7250533
170,BrC=C,5.4,3.2135677
171,CC(C)c1ccccc1,1.2,0.9381117
172,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,4.9,3.7227921
173,CCCCO,15.8,14.760317
174,O=C1CCCCC1,5.1,4.4447074
175,C#N,9.0,0.3836588
176,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,13.8,7.477015
177,ClC(Cl)(Cl)Cl,0.6,0.25993082
178,CCc1ccccc1Cl,2.2,1.0110688
179,CCCOC(C)=O,7.6,7.1947103
180,CCCCOC(=O)CC,5.9,5.3369813
181,CCF,3.0,5.6372104
182,S1C=CSC1=C2SC=CS2,8.4,6.3861165
183,ClCC#N,2.0,5.026276
184,N#CCc1ccccc1,3.8,2.731707
185,O=C=S,0.0,6.226343
186,CCCCCCC,0.0,0.000466777
187,C1CCNC1,7.4,9.04499
188,CC(=O)OCC(COC(C)=O)OC(C)=O,9.1,10.552838
189,CO[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC,7.5,9.393063
190,OC[CH]=[C]=[CH2],16.8,17.852476
191,CCC(=O)OC,7.7,5.6631117
192,CC=CCC#N,5.1,5.1134086
193,CCCCOC(C)=O,6.3,6.388669
194,CC(C)=C=O,4.8,4.370929
195,Fc1cccc(F)c1C#N,3.2,2.835134
196,CCC(C)OC(C)=O,7.6,6.801746
