,smiles,exp,predict
28,CNC(=O)ON=C(SC)C(=O)N(C)C,0.106,-1.0802305
29,Oc1ccccc1O,0.62,-0.37554857
30,CCOc2ccc1nc(sc1c2)S(N)(=O)=O ,-3.81,-2.4808707
31,CC(C)Cc1ccccc1,-4.12,-4.608279
32,CCC(=O)C,0.52,-0.09801259
33,Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-7.39,-8.14268
34,CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,-5.24,-5.2627115
35,CCCC(C)(C)O,-0.49,-0.8038783
36,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-3.953,-3.891624
37,c1ccc2c(c1)c3cccc4cccc2c34,-6.0,-7.8644547
38,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,-6.49,-5.3816667
39,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.2,-5.307373
40,CC(C)N(=O)=O,-0.62,-1.2747627
41,Cc1cccc(c1)N(=O)=O,-2.44,-2.7626343
42,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,-6.291,-7.446129
43,Clc1cccc(Cl)c1c2ccccc2 ,-5.21,-6.239056
44,CCO,1.1,0.8005683
45,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,-3.604,-4.41525
46,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,-3.796,-4.4836607
47,Cc1ccccc1,-2.21,-2.8489606
48,OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,-3.931,-4.866663
49,Brc1cccc(Br)c1,-3.54,-4.627682
50,CC(C)CC(C)(C)O,-0.92,-1.2364243
51,CCC1(CC)C(=O)NC(=O)N(C)C1=O ,-2.23,-1.9814402
52,CCC1CCCCC1,-4.25,-5.358258
53,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-4.7,-5.0054407
54,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-4.632,-4.29371
55,NC(=O)NC1NC(=O)NC1=O ,-1.6,-1.6849966
56,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,-2.73,-4.2907596
57,Fc1c[nH]c(=O)[nH]c1=O ,-1.077,-2.2955525
58,CCCOCCC,-1.62,-1.1745063
59,CC(C)CC(C)(C)C,-4.74,-4.8159
60,CCCC(=O)C,-0.19,-0.64873797
61,CCCCC,-3.18,-3.1609356
62,Cc1cc(C)c2ccccc2c1,-4.29,-5.9855537
63,O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-3.46,-4.100814
64,Cc1c2ccccc2cc3ccccc13,-5.89,-7.1288414
65,CCC#C,-1.24,-1.0081773
66,Cc2c(N)c(=O)n(c1ccccc1)n2C,-0.624,-0.7466266
67,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.8,-4.2256756
68,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,-8.71,-8.225204
69,CCNc1nc(Cl)nc(NC(C)C)n1,-3.85,-3.8623571
70,ClC(Cl)(Cl)Cl,-2.31,-2.8498952
71,COC(=O)C=C,-0.22,-0.17765479
72,Nc3ccc2cc1ccccc1cc2c3 ,-5.17,-5.7073336
73,Clc1ccc(cc1)c2ccccc2Cl ,-5.28,-6.707069
74,CI,-1.0,-0.41671857
75,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-1.95,-2.6878223
76,CC(C)C(C)C,-3.65,-3.8412592
77,COC(=O)C,0.46,0.17993073
78,CC(C)=CCCC(O)(C)C=C,-1.99,-2.3490963
79,Clc1cccc(n1)C(Cl)(Cl)Cl,-3.76,-2.243331
80,CC(C)=CCCC(C)=CC(=O),-2.06,-2.9173856
81,Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,-4.445,-6.6368146
82,CCCCCCCCCCCCO,-4.8,-5.7129283
83,C1CC=CC1,-2.1,-2.6954603
84,CCCCCCCCCCCCCCCC,-8.4,-7.803949
85,CCCOC(=O)CC,-0.82,-1.1778901
86,c1nccc(C(=O)NN)c1,0.009,-0.45768878
87,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.194,-5.792537
88,CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,-3.586,-3.6826885
89,Nc1ccc(cc1)c2ccc(N)cc2,-2.7,-3.754163
90,c1ccnnc1,1.1,0.49465346
91,Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1,-6.01,-6.9397306
92,CCCCS,-2.18,-2.3713822
93,CC#N,0.26,0.47734156
94,O=N(=O)c1c(Cl)c(Cl)ccc1,-3.48,-4.104955
95,ClC(=C)Cl,-1.64,-2.2696238
96,CC(Cl)(Cl)Cl,-2.0,-2.8498952
97,CCCOC(=O)C,-0.72,-0.6056557
98,O=C(c1ccccc1)c2ccccc2,-3.12,-4.347937
99,COc2c1occc1cc3ccc(=O)oc23 ,-3.664,-3.3830676
100,CCC#N,0.28,0.0071413396
101,CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,-4.576,-2.6581042
102,Oc1cccc(Cl)c1Cl,-1.3,-1.7110043
103,c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,-6.637,-7.404224
104,CCc1ccccc1,-2.77,-3.3501477
105,CNC(=O)C(C)SCCSP(=O)(OC)(OC),1.144,-2.519071
106,CCNC(=S)NCC,-1.46,-2.525887
107,c1ccc2ncccc2c1,-1.3,-1.9897933
108,Cc1ncc(N(=O)=O)n1CCO ,-1.26,-1.8366048
109,c2ccc1ocnc1c2,-1.16,-0.7865741
110,CC(C)Br,-1.59,-2.5054336
111,CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,-5.47,-4.6603703
112,CC(=C)C,-2.33,-2.2696238
113,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-4.31,-5.11482
114,c1ccc2ccccc2c1,-3.6,-4.490256
115,Nc2nc1[nH]cnc1c(=O)[nH]2 ,-3.583,-3.1682591
116,O=N(=O)c1cccc2ccccc12,-3.54,-3.8646853
117,O=C1NC(=O)NC(=O)C1(CC=C)CC=C,-2.077,-2.3293698
118,ClCC#CCOC(=O)Nc1cccc(Cl)c1,-4.37,-3.9672809
119,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-7.82,-8.212299
120,FC(F)(Cl)C(F)(Cl)Cl,-3.04,-3.4564686
121,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,-2.647,-2.8268757
122,Clc1ccc(Br)cc1,-3.63,-4.188112
123,CCCCC(C)CC,-5.16,-5.2893786
124,CC12CCC(CC1)C(C)(C)O2 ,-1.64,-2.630268
125,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-4.38,-5.692864
126,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.382,-6.240298
127,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,-4.09,-5.2652326
128,Cc1ncc(N(=O)=O)n1CCO,-1.22,-1.8366048
129,COc2cnc1cncnc1n2,-0.91,-1.3530474
130,CC1CCCCC1,-3.85,-4.4082055
131,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-5.293,-4.3432474
132,CC(C)OC(C)C,-1.1,-0.81478983
133,C1CCCCC1,-3.1,-4.161838
134,CCOP(=S)(OCC)SCCSCC,-4.23,-4.88355
135,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-4.93,-6.2368917
136,Nc1c(C)c[nH]c(=O)n1 ,-1.458,-1.682097
137,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2.016,-2.561594
138,CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl,0.523,-1.8735931
139,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,-3.38,-2.8927665
140,O=C1NC(=O)NC(=O)C1(CC)CC=C,-1.614,-2.0598865
141,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.42,-5.1728225
142,c2ccc1[nH]ncc1c2 ,-2.16,-1.2486976
143,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.402,-7.116758
144,Oc1ccc(Cl)cc1,-0.7,-0.92306334
145,CN(C)C(=O)NC1CC2CC1C3CCCC23,-3.171,-4.041762
146,CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO ,-3.43,-4.321927
147,CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,-3.35,-4.6146307
148,c1ccoc1,-0.82,-0.07279034
149,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,-0.17,-1.4195795
150,COC(=O)c1cc(O)c(O)c(O)c1 ,-1.24,-1.7177812
151,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,-2.7,-3.2272553
152,CCCCCCCC(=O)C,-2.58,-3.7499228
153,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,-4.3,-5.497537
154,NC(=O)c1ccccc1O,-1.836,-0.9245509
155,Cc1cc(C)c(O)c(C)c1,-2.05,-2.6199317
156,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-3.538,-2.8465652
157,C1CCC=CC1,-2.59,-3.560526
158,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.68,-5.343987
159,CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-3.42,-4.151178
160,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.483,-4.2256756
161,NC(=O)CCl ,-0.02,-0.37637326
162,CN(C)C=Nc1ccc(Cl)cc1C,-2.86,-4.0712113
163,Oc2ccc1ncccc1c2 ,-2.16,-0.88988656
164,c1ccc2c(c1)c3ccccc3c4ccccc24,-6.726,-8.119998
165,Cc1c[nH]c2ccccc12 ,-2.42,-2.5535324
166,CCCC1CCCC1,-4.74,-5.3472967
167,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,-2.3,-5.259432
168,CCCC,-2.57,-2.0590909
169,CCCCC(C)(C)O,-1.08,-1.5625114
170,Clc1ccccc1I,-3.54,-3.8358016
171,Oc1cccc(Cl)c1,-0.7,-1.0808554
172,OCCOc1ccccc1,-0.7,-1.238751
173,Sc2nc1ccccc1s2 ,-3.18,-2.1446788
174,CCC(C)Cl,-1.96,-3.2566648
175,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,-2.322,-2.5116417
176,COc1ccccc1Cl,-2.46,-2.3835084
177,C1c2ccccc2c3ccccc13,-5.0,-6.5940733
178,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-6.307,-7.145939
179,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.49,-8.287496
180,CNC(=O)Oc1cccc2CC(C)(C)Oc12,-2.8,-2.1838422
181,CC(OC(=O)Nc1cccc(Cl)c1)C#C,-2.617,-3.0915675
182,Nc2cnn(c1ccccc1)c(=O)c2Cl,-2.878,-1.8376052
183,CCC(O)(CC)CC,-0.85,-1.5693678
184,CCCCCCCCCO,-3.01,-3.8805602
185,Cc1c(cccc1N(=O)=O)N(=O)=O,-3.0,-2.8668506
186,OCc1ccccc1,-0.4,-0.91236
187,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,-0.244,0.4117047
188,COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,-3.571,-3.0179138
189,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,-4.21,-4.503635
190,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-4.522,-6.6321044
