,smiles,exp,predict
24,CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38,-2.9889982
25,c2cnc1ncncc1n2,0.02,-1.0719489
26,CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-4.376,-5.9526143
27,Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,-5.82,-5.7736077
28,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,-3.499,-4.6416454
29,C1Cc2c3c1cccc3cc4c2ccc5ccccc54,-7.85,-7.797297
30,CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-3.493,-5.2232814
31,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,-4.16,-3.4311917
32,CCCCC#C,-2.36,-3.1824179
33,c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,-8.0,-8.023024
34,CCCC(O)CC,-0.8,-0.3349848
35,O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,-4.594,-3.3616714
36,CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,-2.696,-3.6870801
37,c3ccc2nc1ccccc1cc2c3,-3.67,-4.7271705
38,CCCC=C(CC)C=O,-2.46,-2.7737994
39,C=CCC=C,-2.09,-1.8864912
40,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.43,-4.8510165
41,CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,-5.839,-4.9432855
42,CC(C)C(=O)C(C)C,-1.3,-1.1251597
43,Cc1ccccc1O,-0.62,-0.9100587
44,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.017,-7.2441773
45,C(Cc1ccccc1)c2ccccc2,-4.62,-5.276636
46,CCI,-1.6,-0.6238093
47,Fc1ccc(F)cc1,-1.97,-1.9542874
48,CCc1ccc2ccccc2c1,-4.29,-4.9054155
49,CCC1(CCC(=O)NC1=O)c2ccccc2 ,-2.337,-2.859388
50,c1c(NC(=O)OC(C)C(=O)NCC)cccc1,-1.83,-2.413783
51,Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ,-7.92,-7.776875
52,O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.886,-5.687901
53,C=CC=O,0.57,0.6569806
54,Cc1ccc(cc1)c2ccccc2,-4.62,-6.1408587
55,O=C1CCC(=O)N1,0.3,-0.723181
56,Nc1ccc(cc1)c2ccc(N)cc2,-2.7,-3.737709
57,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-7.42,-8.217295
58,Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ,-7.66,-8.383899
59,Brc1cc(Br)c(Br)cc1Br,-6.98,-5.590628
60,Cc1cc2c3ccccc3ccc2c4ccccc14,-6.57,-7.826083
61,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ,-2.523,-2.288242
62,CCC(C)CO,-0.47,-0.29504248
63,ClC=C,-1.75,-1.0569478
64,C1CCOC1,0.49,-0.72132206
65,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,-2.9,-4.8419533
66,O=C1NC(=O)NC(=O)C1(C)CC,-1.228,-1.7811545
67,Cc1cccc(C)n1,0.45,-0.60554117
68,CCOC(=O)c1cncn1C(C)c2ccccc2,-4.735,-3.8747056
69,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,-8.804,-8.116537
70,CC1(C)C2CCC1(C)C(=O)C2,-1.96,-2.7656882
71,CCCCCCC(C)O,-2.09,-2.198137
72,CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-4.402,-4.729832
73,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-3.29,-3.6843247
74,CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,-2.09,-2.632935
75,NNc1ccccc1,0.07,-1.0905153
76,COP(=S)(OC)SCC(=O)N(C)C=O,-1.995,-1.0553508
77,CCCCCCc1ccccc1,-5.21,-5.421952
78,CCCCCCC(=O)C,-2.05,-2.9293075
79,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.62,-6.3673816
80,Cc1cccc(C)c1O,-1.29,-1.3932298
81,NC(=O)c1ccccc1O,-1.82,-1.2732031
82,Cc2cccc3sc1nncn1c23 ,-2.07,-3.5567162
83,CC(C)c1ccccc1C,-3.76,-4.358352
84,CCC(C)(C)Cl,-2.51,-3.15246
85,c1ccc2cnccc2c1,-1.45,-2.313104
86,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,-5.64,-6.595814
87,CCCCCCCCCCCCCCCCCCCCCCCCCC,-8.334,-7.9720325
88,COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,-6.89,-7.5525656
89,ICI,-2.34,-2.2297678
90,CCN(CC)c1ccccc1,-3.03,-3.327328
91,CCCC(C)(C)CO,-1.52,-1.8300178
92,c1ccc2c(c1)ccc3c4ccccc4ccc23,-8.057,-7.7732863
93,Cc1ccc(C)c2ccccc12,-4.14,-5.5126805
94,C=CC#N,0.15,0.12576842
95,NC(=S)Nc1ccccc1,-1.77,-2.6061637
96,OC(C(=O)c1ccccc1)c2ccccc2,-2.85,-2.6296875
97,Oc1cccc2ncccc12 ,-2.54,-1.9209259
98,OCC(O)CO,1.12,1.2908214
99,CCNc1nc(NC(C)C)nc(OC)n1,-2.084,-3.5145504
100,c1(O)cc(O)ccc1CCCCCC,-2.59,-2.3512924
101,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,-3.37,-4.337844
102,ClC(Cl)Cl,-1.17,-1.7762831
103,ClCCC#N ,-0.29,-0.7701512
104,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O ,-3.46,-3.892721
105,COc1cc(CC=C)ccc1O,-1.56,-2.2679913
106,Cc1cccc(C)c1C,-3.2,-4.2773547
107,O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-3.928,-4.8513007
108,O=C2NC(=O)C1(CCCCC1)C(=O)N2,-3.06,-2.9818237
109,ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-6.29,-6.753502
110,Oc1ccc(cc1)c2ccccc2,-3.48,-3.1980371
111,COc1ccc(C=CC)cc1,-3.13,-3.4906828
112,COc1ccc(Cl)cc1,-2.78,-2.7074149
113,c1ccccc1,-1.64,-1.8269217
114,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.071,-5.437637
115,Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-3.62,-2.460247
116,Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-6.25,-7.4277883
117,Nc1cccc(c1)N(=O)=O,-2.19,-2.3270051
118,Clc1cccc(Br)c1,-3.21,-3.5063365
119,CCOC(=O)c1ccc(N)cc1,-2.616,-2.4637241
120,ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.67,-4.881984
121,CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,-4.046,-3.807093
122,Cc1ccccc1N,-2.21,-1.1158732
123,CCOC(=O)N,0.85,0.62745434
124,Cc1c(C)c(C)c(C)c(C)c1C,-5.23,-7.390035
125,CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,-4.12,-4.7587724
126,ClC(Br)Br,-1.9,-2.632636
127,Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-7.01,-8.125632
128,Nc1nc(=O)[nH]cc1F,-0.972,-1.0727985
129,CCNc1nc(Cl)nc(NCC)n1 ,-4.55,-3.2722185
130,CCCCCOC(=O)C,-1.89,-2.105895
131,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-8.699,-8.075808
132,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,-4.432,-5.4709277
133,Nc1ccccc1,-0.41,-0.9727977
134,CCN(CC)c1nc(Cl)nc(NC(C)C)n1,-3.785,-4.3671584
135,CN(C)c1ccccc1,-1.92,-2.282448
136,ClC(Cl)(Cl)C#N,-2.168,-1.2371744
137,CCC(O)CC,-0.24,0.48282167
138,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-4.28,-5.654449
139,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,-3.36,-4.3343616
140,CCCC(=O)OC,-1.92,-0.62030286
141,Cc1ccc2cc(C)ccc2c1,-4.89,-5.751885
142,CCOC(C)OCC,-0.43,-0.558235
143,CCCCCC(C)C,-5.08,-5.3381677
144,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.86,-7.4610085
145,CCCBr,-1.73,-1.7668484
146,CCCCCC,-3.84,-3.8303812
147,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,-4.37,-4.519398
148,CC(=O)Nc1ccc(Br)cc1,-3.083,-2.857209
149,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-3.955,-4.754682
150,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-3.85,-4.1247783
151,CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.661,-2.849741
152,CCOC(=O)C=Cc1ccccc1,-3.0,-2.4229748
153,CC1=CCCCC1,-3.27,-3.0844758
154,CCCCCCCCCCCCCCCCO,-7.0,-7.098125
155,CCCSCCC,-2.58,-3.8851216
156,ClC(Cl)C(Cl)Cl,-1.74,-3.9383957
157,Cc1ccc(Br)cc1,-3.19,-3.8861134
158,CCC(C)CCO,-0.71,-1.1327837
159,Oc1ccc(O)cc1,-0.17,-0.12933497
160,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025,-6.7164474
161,CCCCCc1ccccc1,-4.64,-4.9152966
162,FC(F)(F)c1ccccc1,-2.51,-2.292446
163,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,-3.81,-4.639319
164,Clc1cccc(I)c1,-3.55,-3.900324
165,c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-7.87,-8.119823
166,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-3.15,-4.1599164
167,CCCCCCC,-4.53,-4.906941
168,OCC1OC(O)C(O)C(O)C1O,0.74,0.73349404
169,o1c2ccccc2c3ccccc13,-4.6,-4.656703
170,OCC(O)C(O)C(O)C(O)CO ,0.06,1.1261961
171,CC1=CCC(CC1)C(C)=C,-4.26,-4.2825236
172,CCc1ccccn1,0.51,-0.4935959
173,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.95,-5.150547
174,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,-0.364,-2.4746306
175,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.47,-4.8289375
176,CCCCCCCO,-1.81,-2.469889
177,Cc1ccc(cc1N(=O)=O)N(=O)=O,-2.82,-3.8665164
178,CC(O)C(C)(C)C,-0.62,0.015148216
179,CC(=O)c1ccccc1,-1.28,-1.1224312
180,ClCCCCl,-1.62,-3.0552735
181,Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,-3.685,-3.3806152
182,O=C1NCCN1c2ncc(s2)N(=O)=O,-3.22,-3.3389518
183,C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-3.535,-4.9557476
184,Cc1cc(=O)n(c2ccccc2)n1C,0.715,-1.735778
185,COCOC,0.48,0.20816368
186,CCCI,-2.29,-2.0626721
187,Oc1ccc(C=O)cc1,-0.96,-0.8939138
188,CC(=O)Nc1ccc(O)cc1,-1.03,-1.5108913
189,CC(C)C,-2.55,-1.7762833
