,smiles,exp,predict
29,Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,-1.95,-1.136448
30,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.94,-8.721702
31,CC2(C)C1CCC(C)(C1)C2=O,-1.85,-2.8057003
32,Clc1cc(Cl)c(Cl)c(Cl)c1,-4.63,-5.712934
33,COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.57,-5.7068934
34,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,-2.593,-2.2273908
35,CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,-2.62,-3.2853045
36,Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ,-6.57,-7.6250634
37,COC(=O)c1ccccc1C(=O)OC,-1.66,-3.320029
38,Oc2ccc1CCCCc1c2 ,-1.99,-2.401456
39,Cc1ccc2cc3ccccc3cc2c1,-6.96,-7.0228148
40,CC(C)N(C(=O)CCl)c1ccccc1 ,-2.48,-2.6590397
41,Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,-2.404,-3.6696951
42,Cc1ccc(O)c(C)c1,-1.19,-1.7798172
43,c1ccccc1O,0.0,-0.74483836
44,CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,-3.561,-5.7905564
45,CCCCc1c(C)nc(NCC)[nH]c1=O,-3.028,-4.2313037
46,CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-6.124,-6.639881
47,c1(OC)ccc(CC=C)cc1,-2.92,-2.9679308
48,Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-7.28,-7.566897
49,OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,-5.46,-4.723817
50,Brc1cc(Br)cc(Br)c1,-5.6,-6.069619
51,CCC1(C(C)C)C(=O)NC(=O)NC1=O ,-2.21,-1.9908409
52,Cc2cnc1cncnc1n2,-0.854,-1.5538102
53,COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ,-4.42,-5.0636168
54,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-4.46,-5.2597814
55,CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-3.84,-5.5718246
56,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,-3.73,-4.0011044
57,CCC=O,0.58,0.49102855
58,Oc1cccc(c1)N(=O)=O,-1.01,-2.0663505
59,ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-6.9,-8.244327
60,CCBr,-1.09,-1.1301786
61,c1ccccc1NC(=O)c2c(O)cccc2,-3.59,-3.3775716
62,CCCCCCCCCCCCCCCCCCCC,-8.172,-8.4634495
63,Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,-8.56,-8.679679
64,OC1CCCCCC1,-0.88,-1.1397978
65,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,-2.322,-2.3992715
66,CN(C)C(=O)SCCCCOc1ccccc1,-3.927,-2.9716592
67,c1ccccc1C(O)c2ccccc2,-2.55,-3.357622
68,C1OC(O)C(O)C(O)C1O,0.39,1.2201132
69,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,-4.047,-4.5863357
70,CCCC(O)CCC,-1.4,-0.91297394
71,COc1ccccc1O,-1.96,-0.9823623
72,Nc1ncnc2nc[nH]c12 ,-2.12,-2.185358
73,CC(=O)Nc1ccccc1,-1.33,-1.7000762
74,Cl\C=C/Cl,-1.3,-1.3543147
75,Cc1ccc2c(ccc3ccccc32)c1,-5.84,-6.634874
76,Cc1cccc(O)c1,-0.68,-1.179866
77,C1CCCC1,-2.64,-2.8749018
78,O=C1NC(=O)NC(=O)C1(CC)CC,-2.4,-1.5080527
79,CCCCCCCBr,-4.43,-5.826855
80,CCCCCCC=C,-4.44,-5.3491054
81,Oc1cc(Cl)cc(Cl)c1,-1.34,-2.5551744
82,c2ccc1NCCc1c2 ,-1.04,-2.6866639
83,Cc1cc(C)cc(O)c1,-1.4,-2.4071808
84,C1=Cc2cccc3cccc1c23,-3.96,-6.1485877
85,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9,-4.4853854
86,CC(Cl)CCl,-1.6,-2.8715632
87,COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,-4.31,-4.9703016
88,CCCCC=O,-0.85,-0.9352014
89,CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,-2.98,-3.9433532
90,CC(=O)Nc1nnc(s1)S(N)(=O)=O ,-2.36,-1.02083
91,c2ccc1[nH]nnc1c2,-0.78,-2.0590012
92,CCCCCCC#C,-3.66,-5.015572
93,BrCBr,-1.17,-1.3565371
94,CCCCCCCCCCCCCCO,-5.84,-7.1384444
95,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.96,-7.1232615
96,CC(C)CCC(C)(C)C,-5.05,-5.347244
97,Nc3cc2c1ccccc1ccc2c4ccccc34 ,-6.2,-6.9052944
98,CCOC(=O)CC(=O)OCC,-0.82,-1.7147884
99,CCCCCCCCCCCC(=O)OC,-4.69,-6.1316457
100,ON=Cc1ccc(o1)N(=O)=O ,-2.19,-2.3175817
101,CCOCC,-0.09,-0.21071778
102,Clc1ccccc1Cl,-3.05,-3.0774903
103,OCC(O)C(O)C(O)C(O)CO,1.09,1.1135947
104,Nc1cc(nc(N)n1=O)N2CCCCC2 ,-1.989,-2.689344
105,CCCC(C)C,-3.74,-4.211759
106,CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.536,-4.395282
107,CCCCCC=C,-3.73,-4.603572
108,CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.364,-3.4923205
109,ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-6.8,-6.700467
110,CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.34,-2.6271536
111,ClCC#N,-0.092,0.107151195
112,Cn1c(=O)n(C)c2nc[nH]c2c1=O,-1.39,-1.5472673
113,CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.338,-3.1820426
114,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-4.88,-4.012096
115,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.22,-0.18206997
116,Nc1ccc(cc1)S(N)(=O)=O,-1.34,-1.4463297
117,c1ccc2c(c1)[nH]c3ccccc32,-5.27,-4.454128
118,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-6.876,-7.160701
119,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.317,-6.581095
120,CC(C)CC(=O)C,-0.74,-1.3523971
121,CCC(O)C(C)C,-0.7,-0.3352041
122,CCNc1ccccc1,-1.7,-2.585541
123,CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,-2.154,-2.6844587
124,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.281,-3.1160426
125,O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.523,-6.2354574
126,CCCCCCC(=O)OCC,-2.74,-3.614816
127,ClCC(C)C,-2.0,-2.8854423
128,OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,-4.571,-3.7699647
129,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,-5.115,-6.9799056
130,Cc1ccc(C)c(C)c1,-3.31,-4.3241644
131,c2ccc1scnc1c2 ,-1.5,-2.1454053
132,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.88,-5.4880548
133,CCCCN(CC)C(=O)SCCC,-3.53,-3.96695
134,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.518,-2.8746893
135,Clc1cccc(Cl)c1,-3.04,-3.1209931
136,C1c2ccccc2c3ccc4ccccc4c13,-6.68,-7.7006993
137,c3ccc2c(O)c1ccccc1cc2c3 ,-4.73,-4.5791736
138,CC(C)I,-2.09,-2.4485617
139,COP(=O)(NC(C)=O)SC ,0.54,0.3267552
140,FC(F)(Cl)C(F)(F)Cl,-2.74,-2.488707
141,OCCCC=C,-0.15,-0.28842458
142,CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.86,-5.493551
143,FC(F)(F)C(Cl)Br ,-1.71,-2.6341739
144,CC=C(C)C,-2.56,-2.978393
145,CCCCCCCC(C)O,-2.74,-2.6458411
146,CCC(C)C(C)C,-4.28,-4.9001355
147,Oc1c(Br)cc(C#N)cc1Br ,-3.33,-4.1822143
148,ClC(Cl)C(Cl)(Cl)Cl,-2.6,-4.523275
149,O=C1NC(=O)NC(=O)C1(C)C,-1.742,-1.2453173
150,O(c1ccccc1)c2ccccc2,-3.96,-2.5863242
151,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.03,-4.8710732
152,Cc1ccc(cc1)N(=O)=O,-2.49,-3.1180913
153,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,-4.16,-4.9349136
154,Sc1nccc(=O)[nH]1 ,-2.273,-1.4327053
155,ClCC(Cl)(Cl)Cl,-2.18,-3.6871338
156,Nc1ccc(Cl)cc1,-1.66,-1.450673
157,Clc1cccc(c1)N(=O)=O,-2.77,-2.9193125
158,Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,-6.47,-7.539266
159,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-3.69,-4.724216
160,BrC(Br)(Br)Br,-3.14,-3.476356
161,CC(=O)C(C)(C)C,-0.72,-0.92402923
162,O=Cc1ccco1,-0.1,-0.7430716
163,C1SC(=S)NC1(=O),-1.77,-0.9698848
164,Oc1ccc(Cl)c(Cl)c1,-1.25,-2.16673
165,COc1cccc(Cl)c1,-2.78,-2.639409
166,Nc1ccc(O)cc1,-0.8,-0.76199144
167,c1ccc2cc3cc4ccccc4cc3cc2c1,-8.6,-7.943005
168,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,-5.153,-4.8778324
169,CCN(CC)C(=S)SCC(Cl)=C,-3.39,-4.8515964
170,CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,-3.408,-2.7587166
171,CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-3.59,-3.984094
172,CC=CC=O,0.32,-0.051714316
173,CCCOC=O,-0.49,-0.15736121
174,CC(C)C(O)C(C)C,-1.22,-1.5171982
175,NC(=O)c1ccccc1,-0.96,-1.5710251
176,Cc1cc(C)c(C)cc1C,-4.59,-5.6343007
177,CC(=O)Nc1ccc(cc1)N(=O)=O,-2.692,-3.1182218
178,CC(C)(C)Cc1ccccc1,-4.15,-4.816422
179,CC(C)=CCC/C(C)=C\CO,-2.46,-3.2519007
180,O2c1ccccc1N(CC)C(=O)c3ccccc23 ,-3.68,-3.7055178
181,Fc1ccccc1Br,-2.7,-2.8353624
182,CC(C)SC(C)C,-2.24,-3.532526
183,CCCCC(O)CC,-1.47,-1.3494135
184,CCc1ccc(CC)cc1,-3.75,-4.408339
185,CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,-2.86,-3.5196555
186,Fc1cccc(F)c1,-2.0,-2.713934
187,CCCCc1c(C)nc(nc1O)N(C)C ,-2.24,-3.6621032
188,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,-5.27,-5.979667
189,ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O ,-5.4,-3.6017432
190,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0.358,0.5711356
