,smiles,exp,predict
53,C[C](C)=[C]=[CH2],4.5,3.4817083
54,COc1ccc(N)cc1,11.4,11.823322
55,ClCNCCl,8.0,5.365195
56,CBr,2.6,0.8967274
57,CCCCCCOCCCCCC,2.8,1.7568486
58,C[S](C)(=O)=O,12.3,6.0171046
59,CCCCc1ccc(C)cc1,1.0,1.1243252
60,CCCCCCCCCCCCCO,9.0,10.169441
61,CCCCOC(=O)c1ccccc1,5.5,3.9761655
62,CC(Cl)Cl,3.0,2.8169224
63,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,-0.09463291
64,CCOC(=O)CCC(=O)OCC,8.7,7.9256573
65,Cn1cnc2N(C)C(=O)N(C)C(=O)c12,13.0,11.7526
66,SCC=C,7.9,8.775961
67,ClC(=O)c1ccc(Cl)cc1,5.1,3.8708277
68,CCOCC(C)OC(C)=O,7.7,7.2959175
69,CC(C)=CC(C)=O,5.0,3.6289563
70,O=[S]1CCCC1,9.1,7.405651
71,CCCC(C)=O,4.7,4.8075523
72,Cl[S](Cl)(=O)=O,0.0,6.0171046
73,COC(C)COC(C)COC(C)=O,8.0,8.146723
74,CC(=C)C1CCC(=CC1)C,4.3,2.580474
75,C1CCC=CC1,2.0,-0.20493011
76,OCCO,26.0,20.900373
77,CCCC(=O)N(C)C,7.4,6.4360294
78,Fc1ccccc1,2.0,-1.2681507
79,CCCCCCCC,0.0,-0.6132406
80,C1CC[C@@H]2CCCC[C@@H]2C1,0.0,0.5128092
81,N#Cc1ccccc1,3.3,2.7989864
82,OCC(Br)=C,16.2,17.202177
83,C=CCC#N,5.6,6.0755453
84,OCCOCc1ccccc1,12.2,12.405106
85,CC(C)C=C,3.8,3.2074184
86,O=C1C=C2NC=CC2=CC1=O,7.8,10.463258
87,C1COC=CC1,5.7,5.2759714
88,O=C=O,5.7,5.06534
89,Cc1ccc(F)c(F)c1F,0.0,1.6923124
90,CCOC(Cl)=C,5.7,4.3622236
91,CC(=O)N1CCCC1=O,8.3,5.2589874
92,COC(=O)CCCCCCCCC(=O)OC,6.7,5.8780146
93,C1CSCCO1,7.7,9.081575
94,O=Nc1ccccc1,4.0,3.5001967
95,NCCNCCN,14.3,15.5508995
96,ClCc1ccccc1,2.6,0.5877178
97,COC=C,6.3,5.3581333
98,Cc1ccc(N)c(Cl)c1,8.9,8.575488
99,COC(C)(C)C.OCCO,8.2,9.227787
100,CC(C)CCCCCCOCCCCCCC(C)C.OC(=O)C1CCCCC1C(O)=O,5.0,4.2073317
101,CC(C)CCCCCO,12.9,11.193062
102,C1COCCO1,7.8,8.412129
103,CN(C)CCOC(=O)COc1ccc(Cl)cc1,9.0,6.1964035
104,C1CC1,0.0,-0.43536764
105,CCCC=C,3.8,2.8932278
106,CC(=O)C=O,9.7,8.04635
107,CCOC1CCC(OCC)O1,7.3,5.796776
108,CCN(CC)C=O,9.2,8.469473
109,CCCCCCCCCCCCOC(=O)C(C)=C,5.1,2.1619618
110,Cc1ccc(Cl)c(Cl)c1,2.5,1.2205069
111,CCCOC(C)COC(C)CO,11.0,10.03432
112,[O-][N+](=O)C(Cl)(Cl)Cl,7.0,2.7031772
113,COc1ccc(C=CC)cc1,6.0,6.3786173
114,CSC#N,6.0,2.3654134
115,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,12.8,9.485817
116,COC(=O)\C=C/C(=O)OC,9.8,9.976225
117,COC(C)=C,5.6,5.8346043
118,OCCCCO.OC(=O)C=C.OC(=O)C=C,4.2,13.221333
119,CO,10.0,20.880156
120,CCOC(=O)C(C)O,12.5,12.460332
121,CCOC(=O)OCC,3.5,6.4052467
122,CC(=O)OCC#C,8.3,9.275573
123,CC1CCC[S]1(=O)=O,5.3,5.113269
124,ClB(Cl)Cl,0.0,1.1029508
125,CC(N)=O,19.3,18.346125
126,CC[S](Cl)(=O)=O,6.8,5.0229073
127,CCOC=O,8.4,8.166956
128,SCCS,8.7,7.6398067
129,CCOCC=C,5.1,5.0709586
130,IC(I)I,10.6,6.971432
131,ClCC(Cl)=CCl,3.4,1.0160908
132,COCCC(C)OC,5.2,5.1908703
133,CC(Br)=O,5.2,7.9672794
134,O=C(c1ccccc1)c2ccccc2,5.1,2.664398
135,C1CNCCN1,6.0,14.115115
136,CCCC(=O)OC=C,6.9,6.287277
137,CCN(CC)CC,1.0,4.67365
138,COCCC#N,7.8,6.8150725
139,CC(=O)C#N,8.0,6.3874645
140,OC(=O)C(Cl)Cl,12.2,12.557603
141,Cc1ccccc1,2.0,0.8823691
142,ClCOCCl,7.6,4.0154424
143,CC(C)COC(=O)C=C,5.0,6.38962
144,[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,7.3,6.880801
145,CCC(=O)OC(=O)CC,7.7,7.6623654
146,N[C@@H](Cc1ccc(O)cc1)C(O)=O,17.2,18.832972
147,c1ccc(cc1)C#Cc2ccccc2,3.2,1.8431777
148,CC(C)CCOC(C)=O,7.0,6.6020613
149,ClP(Cl)Cl,0.0,3.212282
150,CCCC[S](=O)CCCC,6.1,6.512792
151,CC(=O)N1CCCCC1,6.5,6.488861
152,CC#N,6.1,1.5289686
153,Oc1ccc(Cl)cc1Cl,13.1,12.506496
154,COc1ccc(C=O)cc1,8.3,7.2791533
155,CCCCCCCCCCO,10.5,11.404196
156,C[C@@H]1CCC(=C(C)C)C(=O)C1,5.5,4.092981
157,N#CC#N,0.0,7.8756866
158,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,10.0,10.533358
159,CC(C)c1ccc(C)cc1O,10.8,11.462755
160,C1CO1,11.0,7.4672995
161,CCCCOCCOCCO,10.6,10.445623
162,CCC(=O)OC=C,4.7,6.9616427
163,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,6.0,11.724461
164,C=CCOC=O,8.8,8.822426
165,CC(C)(O)C#N,15.5,14.712061
166,ClC=C(Cl)Cl,5.3,1.1936376
167,Brc1ccccc1C=C,5.3,3.9662862
168,CC(=O)OC(C)=O,10.2,10.01762
169,CCOCCOCCOCC,5.6,6.3454924
170,COc1ccc(F)cc1,6.7,5.5675898
171,CC(=C)C=C,4.1,3.317757
172,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,3.4,3.393072
173,BrCC=C,4.9,3.3129117
174,CC(C)Br,4.7,3.4694986
175,C=CC=C,5.6,3.920729
176,Cl[P](Cl)(Cl)=O,0.0,7.3880343
177,CCCC(Cl)=O,4.8,4.8075523
178,CCC(=O)CC,4.7,4.556157
179,CCCOC#C,5.4,6.7312546
180,CC(Cl)=CCl,2.9,0.7128884
181,NC=O,19.0,20.403807
182,O=C1CCCCCC1,4.8,4.0038037
183,Nc1ccccn1,12.2,14.143417
184,CCO[S](CC)C=C,6.0,4.613851
185,NC(N)=S,14.8,18.845905
186,C[Si](C)(C)O[Si](C)(C)C,0.0,0.3242262
187,CCOc1ccccc1Cl,4.4,4.2370434
188,N#CCC#N,6.7,7.7155294
189,CCCC[S](OCC)C=C,5.8,4.9721313
190,CC(Cl)[N+]([O-])=O,4.7,4.744988
191,C=C\C=C/C#N,5.2,5.812957
192,CC(O)COC(C)CO,17.7,17.398058
193,c1ccc2nc3ccccc3cc2c1,2.0,5.515691
194,ClCCOC=C,5.8,4.907144
195,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,5.1,4.6704836
196,CCN1CCOCC1,6.6,7.068886
