,smiles,exp,predict
72,Cl[S](Cl)(=O)=O,17.6,16.72192
73,COC(C)COC(C)COC(C)=O,16.3,15.338226
74,CC(=C)C1CCC(=CC1)C,17.2,17.003592
75,C1CCC=CC1,17.2,16.633219
76,OCCO,17.0,16.478373
77,CCCC(=O)N(C)C,16.4,16.204594
78,Fc1ccccc1,18.1,18.497345
79,CCCCCCCC,15.5,15.994067
80,C1CC[C@@H]2CCCC[C@@H]2C1,17.6,16.550716
81,N#Cc1ccccc1,18.8,19.800241
82,OCC(Br)=C,17.1,16.918453
83,C=CCC#N,16.2,16.00628
84,OCCOCc1ccccc1,17.8,18.809992
85,CC(C)C=C,14.0,16.033323
86,O=C1C=C2NC=CC2=CC1=O,19.5,19.110725
87,C1COC=CC1,17.5,16.76277
88,O=C=O,15.7,15.409437
89,Cc1ccc(F)c(F)c1F,17.5,18.561966
90,CCOC(Cl)=C,16.8,15.414843
91,CC(=O)N1CCCC1=O,17.8,18.339323
92,COC(=O)CCCCCCCCC(=O)OC,16.6,16.378338
93,C1CSCCO1,19.0,18.705181
94,O=Nc1ccccc1,20.0,20.12507
95,NCCNCCN,16.7,17.262836
96,ClCc1ccccc1,18.8,18.066124
97,COC=C,14.9,15.08453
98,Cc1ccc(N)c(Cl)c1,19.7,20.158554
99,COC(C)(C)C.OCCO,15.3,15.5664425
100,CC(C)CCCCCCOCCCCCCC(C)C.OC(=O)C1CCCCC1C(O)=O,16.4,16.89238
101,CC(C)CCCCCO,14.4,16.021849
102,C1COCCO1,17.1,17.350117
103,CN(C)CCOC(=O)COc1ccc(Cl)cc1,16.0,18.199503
104,C1CC1,17.3,17.340498
105,CCCC=C,13.9,15.432302
106,CC(=O)C=O,15.5,16.142553
107,CCOC1CCC(OCC)O1,16.6,16.812664
108,CCN(CC)C=O,16.4,16.239206
109,CCCCCCCCCCCCOC(=O)C(C)=C,14.4,16.066315
110,Cc1ccc(Cl)c(Cl)c1,19.8,20.14627
111,CCCOC(C)COC(C)CO,15.6,15.293276
112,[O-][N+](=O)C(Cl)(Cl)Cl,17.6,16.137712
113,COc1ccc(C=CC)cc1,18.5,19.423346
114,CSC#N,17.3,15.959852
115,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,21.5,20.096682
116,COC(=O)\C=C/C(=O)OC,16.3,16.19826
117,COC(C)=C,14.8,15.330371
118,OCCCCO.OC(=O)C=C.OC(=O)C=C,16.8,16.61058
119,CO,14.7,15.081401
120,CCOC(=O)C(C)O,16.0,15.854784
121,CCOC(=O)OCC,15.1,15.841558
122,CC(=O)OCC#C,16.3,15.990254
123,CC1CCC[S]1(=O)=O,19.0,19.17785
124,ClB(Cl)Cl,16.6,15.723334
125,CC(N)=O,17.3,17.150673
126,CC[S](Cl)(=O)=O,17.7,17.327242
127,CCOC=O,15.5,15.679186
128,SCCS,17.9,19.024443
129,CCOCC=C,15.0,15.19917
130,IC(I)I,20.2,20.114906
131,ClCC(Cl)=CCl,17.8,16.446075
132,COCCC(C)OC,15.6,15.136742
133,CC(Br)=O,16.7,16.700836
134,O=C(c1ccccc1)c2ccccc2,19.5,20.190231
135,C1CNCCN1,17.3,18.735786
136,CCCC(=O)OC=C,15.6,15.560536
137,CCN(CC)CC,15.5,16.346031
138,COCCC#N,16.6,16.12135
139,CC(=O)C#N,15.9,16.194098
140,OC(=O)C(Cl)Cl,18.2,17.10186
141,Cc1ccccc1,18.0,18.91551
142,ClCOCCl,17.2,15.402706
143,CC(C)COC(=O)C=C,15.5,15.5631695
144,[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,15.5,15.613791
145,CCC(=O)OC(=O)CC,15.8,16.255354
146,N[C@@H](Cc1ccc(O)cc1)C(O)=O,17.5,18.117819
147,c1ccc(cc1)C#Cc2ccccc2,18.0,18.533634
148,CC(C)CCOC(C)=O,15.3,15.527424
149,ClP(Cl)Cl,18.4,16.325867
150,CCCC[S](=O)CCCC,16.4,16.38512
151,CC(=O)N1CCCCC1,18.5,18.156086
152,CC#N,15.3,15.70549
153,Oc1ccc(Cl)cc1Cl,20.0,20.164272
154,COc1ccc(C=O)cc1,19.4,19.580032
155,CCCCCCCCCCO,16.0,15.905331
156,C[C@@H]1CCC(=C(C)C)C(=O)C1,17.5,17.470343
157,N#CC#N,15.1,15.472975
158,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,20.0,20.009415
159,CC(C)c1ccc(C)cc1O,19.0,19.443546
160,C1CO1,15.6,18.311405
161,CCCCOCCOCCO,16.0,15.757967
162,CCC(=O)OC=C,15.6,15.716011
163,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,19.2,19.47191
164,C=CCOC=O,15.7,15.456589
165,CC(C)(O)C#N,16.6,15.997123
166,ClC=C(Cl)Cl,18.0,15.886464
167,Brc1ccccc1C=C,19.5,19.548231
168,CC(=O)OC(C)=O,16.0,16.057016
169,CCOCCOCCOCC,15.8,15.686584
170,COc1ccc(F)cc1,18.7,19.261196
171,CC(=C)C=C,14.7,15.883606
172,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,16.8,17.042332
173,BrCC=C,16.5,16.521229
174,CC(C)Br,15.5,16.978832
175,C=CC=C,14.8,14.9896
176,Cl[P](Cl)(Cl)=O,18.1,16.119015
177,CCCC(Cl)=O,16.8,15.968577
178,CCC(=O)CC,15.8,16.353695
179,CCCOC#C,15.4,15.210917
180,CC(Cl)=CCl,17.0,16.49504
181,NC=O,17.2,16.725647
182,O=C1CCCCCC1,17.2,17.871777
183,Nc1ccccn1,20.4,20.0988
184,CCO[S](CC)C=C,16.4,15.716468
185,NC(N)=S,20.0,18.716423
186,C[Si](C)(C)O[Si](C)(C)C,12.6,12.345933
187,CCOc1ccccc1Cl,19.2,18.794144
188,N#CCC#N,17.0,17.52288
189,CCCC[S](OCC)C=C,16.5,16.112719
190,CC(Cl)[N+]([O-])=O,16.8,16.370872
191,C=C\C=C/C#N,16.2,15.98239
192,CC(O)COC(C)CO,16.5,15.874316
193,c1ccc2nc3ccccc3cc2c1,20.0,20.156195
194,ClCCOC=C,16.3,15.060293
195,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,16.7,16.426735
196,CCN1CCOCC1,17.7,17.245632
