,number,actual,predict,SMILES
42,495,-2.38,-2.1805875301361084,Clc1ccccc1
43,298,-3.68,-2.171693801879883,CCC(C)CC
44,110,-0.6,-0.7469394207000732,CCCCCO
45,253,-2.05,-2.6133172512054443,CCCCCCC(=O)C
46,892,-5.24,-4.806447982788086,CCCCCCCC
47,214,-4.29,-4.940938472747803,CCc1ccc2ccccc2c1
48,346,-6.2,-5.664928436279297,Nc3cc2c1ccccc1ccc2c4ccccc34 
49,542,-2.982,-2.039729118347168,O=C2NC(=O)C1(CCCCCCC1)C(=O)N2
50,845,-2.19,-1.801200032234192,Nc1cccc(c1)N(=O)=O
51,533,-3.168,-1.9983433485031128,O=C2NC(=O)C1(CCCCCC1)C(=O)N2 
52,940,-1.78,-3.113614559173584,CC(=O)Nc1ccc(F)cc1
53,276,-0.29,0.37520819902420044,ClCCC#N 
54,679,-3.927,-3.8169097900390625,CN(C)C(=O)SCCCCOc1ccccc1
55,860,-4.77,-4.892777442932129,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
56,619,-4.86,-3.762691020965576,CCN(CC)C(=S)SSC(=S)N(CC)CC
57,872,-3.796,-3.332416534423828,O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O
58,660,-3.39,-3.3493123054504395,CCCCCCCC(=O)OCC
59,318,-1.11,-1.05604088306427,COc1ncnc2nccnc12 
60,513,-1.3,-0.9716793894767761,Cl\C=C/Cl
61,864,-4.7,-3.625826835632324,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O
62,823,-3.17,-3.00270414352417,CCCCCCCC(=O)OC
63,388,-2.468,-2.615696907043457,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
64,868,-3.796,-3.6646547317504883,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O
65,412,-4.21,-4.333176612854004,c1c(NC(=O)c2ccccc2(I))cccc1
66,279,-1.47,-1.7742007970809937,CCCCC(O)CC
67,41,-4.29,-4.514228820800781,Cc1cc(C)c2ccccc2c1
68,503,-3.05,-3.8487863540649414,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl 
69,813,-0.99,-1.6369621753692627,CCCCOC
70,347,-2.16,-1.4965747594833374,Oc2ccc1ncccc1c2 
71,206,-0.31,0.12081094086170197,NC(N)=NC#N 
72,880,-5.88,-5.279421329498291,CCCCCCCCC
73,1014,0.76,0.2995675504207611,c1ccncc1
74,566,-6.96,-3.4744510650634766,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
75,501,-4.53,-4.386424541473389,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C
76,901,-5.16,-3.971588611602783,CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O
77,202,-4.14,-4.806699752807617,Clc1ccc2ccccc2c1
78,840,-1.22,-0.9285485744476318,Cc1ncc(N(=O)=O)n1CCO
79,115,-5.84,-5.740312099456787,CCCCCCCCCCCCCCO
80,613,-1.57,-1.984455943107605,CNC(=O)Oc1ccccc1C2OCCO2
81,984,-2.478,-2.9915122985839844,COc1nc(NC(C)C)nc(NC(C)C)n1
82,527,-3.4,-4.044096946716309,CCSC(=O)N(CC)C1CCCCC1 
83,1048,-0.85,0.03032623417675495,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O
84,149,-3.15,-5.33889102935791,Oc1cc(Cl)c(Cl)c(Cl)c1Cl
85,6,-1.64,-4.082798004150391,ClC(=C)Cl
86,1071,0.32,-0.27307432889938354,C/C=C/C=O
87,822,-3.38,-3.611912965774536,CCCCCCCCC(=O)OC
88,642,1.1,0.5544562339782715,CCO
89,995,-0.72,-0.5689523220062256,CCCOC(=O)C
90,86,-3.23,-2.9686455726623535,CCCCC=C
91,133,-7.32,-5.805294513702393,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl
92,1117,-1.91,-2.563863754272461,BrC(Br)Br
93,993,0.28,0.3287341594696045,CCC#N
94,1035,-4.634,-3.485854148864746,CCN2c1ncccc1N(C)C(=S)c3cccnc23 
95,139,-4.36,-2.4441256523132324,CCCC(C)(C)C
96,927,-5.65,-7.219039440155029,Clc1cc(Cl)c(Cl)c(Cl)c1Cl
97,565,-1.85,-3.4599533081054688,CC2(C)C1CCC(C)(C1)C2=O
98,571,-3.64,-4.307292938232422,CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C
99,913,-0.8,-0.15318407118320465,Nc1ccc(O)cc1
100,134,-4.74,-3.3075289726257324,CC(C)CC(C)(C)C
101,514,-4.3,-2.7460389137268066,C/C1CCCCC1\C
102,559,-8.402,-5.388254165649414,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
103,1116,-4.09,-4.0670247077941895,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34
104,1050,-3.59,-2.3889431953430176,c1ccccc1NC(=O)c2c(O)cccc2
105,141,-0.4,-0.11507461965084076,CC(C)(C)CO
106,1033,-4.207,-3.9631881713867188,CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 
107,1123,-1.17,-2.1166582107543945,ClC(Cl)Cl
108,792,-3.24,-4.083011627197266,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C
109,734,-3.817,-4.334756851196289,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
110,483,-2.06,-3.1697428226470947,CC(=C)C1CC=C(C)C(=O)C1
111,13,-6.98,-4.123211860656738,Brc1cc(Br)c(Br)cc1Br
112,831,-1.827,-0.8244271874427795,COC(=O)c1ccc(O)cc1
113,229,-1.72,-2.0321292877197266,CCCCCC(C)(C)O
114,1079,-5.37,-4.850815296173096,CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C 
115,131,-8.71,-6.025089740753174,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl 
116,217,-1.45,-1.8073464632034302,CCCCCC(=O)C
117,1026,-2.452,-2.5439441204071045,CCCOC(=O)c1ccc(N)cc1
118,164,-4.28,-2.9045259952545166,CCC(C)C(C)C
119,667,-0.4,-2.3887507915496826,C=C
120,243,0.1,0.09290651232004166,CC(C)CO
121,763,-0.63,-0.5037699341773987,CC(C)OC=O
122,280,-6.301,-4.997761249542236,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
123,142,-5.27,-4.990743637084961,Clc1ccccc1c2ccccc2Cl 
124,674,-1.64,-3.3984458446502686,CC12CCC(CC1)C(C)(C)O2 
125,1135,-1.488,-1.3495970964431763,O=c1cc[nH]c(=O)[nH]1 
126,641,-0.6,-1.1531420946121216,CCS
127,997,-0.49,-0.35051876306533813,CCCOC=O
128,659,-3.8,-3.8728132247924805,CCCCCCCCC(=O)OCC
129,1113,-4.31,-3.7523162364959717,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO 
130,148,-7.25,-6.020608901977539,Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2
131,668,-2.1,-2.1022493839263916,CCOC(=O)c1ccc(N)cc1
132,796,-2.35,-2.8193531036376953,CC(C)C1CCC(C)CC1=O
133,747,-3.785,-4.269214153289795,CCN(CC)c1nc(Cl)nc(NC(C)C)n1
134,482,-2.08,-2.7288575172424316,c1(O)c(C)ccc(C(C)C)c1
135,592,-5.293,-2.765080451965332,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C 
136,1003,-0.41,-1.9766298532485962,CC#C
137,1037,-4.749,-4.018212795257568,CCN2c1ccccc1N(C)C(=O)c3ccccc23 
138,22,-3.05,-3.6139185428619385,Clc1ccccc1Cl
139,931,-3.18,-2.193779230117798,CCCCC
140,45,-4.07,-2.9395711421966553,Brc1ccc(Br)cc1
141,568,-6.34,-5.08365535736084,CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O
142,1143,-2.581,-2.721926212310791,CNC(=O)Oc1cc(C)cc(C)c1
143,929,-4.28,-6.486298561096191,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
144,15,-4.59,-3.3827311992645264,Cc1cc(C)c(C)cc1C
145,669,-2.35,-1.277199387550354,CCOC(=O)c1ccc(O)cc1
146,3,-1.48,-0.9951150417327881,ClCC(Cl)Cl
147,306,-6.56,-5.268125057220459,Clc1ccc(cc1)c2ccc(Cl)cc2 
148,597,-1.1,-2.9673819541931152,CC(C)OC(C)C
149,518,-3.499,-3.759422779083252,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O
150,1009,-2.56,-3.579010486602783,CC1=C(CCCO1)C(=O)Nc2ccccc2 
151,422,-8.23,-7.0472731590271,c1ccc2c(c1)c3cccc4c3c2cc5ccccc54
152,772,0.39,0.22437410056591034,C1OC(O)C(O)C(O)C1O
153,1125,-4.46,-4.3342390060424805,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl
154,99,-1.92,-3.4017438888549805,Nc1cccc2ccccc12
155,63,-5.06,-5.498248100280762,CCCCCCCCBr
156,1092,-2.154,-2.218040704727173,CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl 
157,180,-2.82,-3.175166606903076,Cc1ccc(cc1N(=O)=O)N(=O)=O
158,806,-5.19,-3.1731879711151123,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C
159,977,-3.18,-3.4350247383117676,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO
160,76,-1.47,-0.24103958904743195,CCCCl
161,605,-0.45,-0.6004313230514526,CSC
162,546,-1.886,-1.7802914381027222,O=C2NC(=O)C1(CC1)C(=O)N2 
163,348,-1.139,-1.036643147468567,COc2cnc1ncncc1n2
164,996,-1.92,-0.19086730480194092,CCCC(=O)OC
165,1064,0.3,-0.8302180171012878,O=C1CCC(=O)N1
166,794,-3.03,-4.847877502441406,CC2=CC(=O)c1ccccc1C2=O 
167,741,-1.23,-0.0653642937541008,OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23
168,88,-2.36,-2.1613478660583496,CCCCC#C
169,588,-2.42,-2.617849588394165,CCSSCC
170,385,-0.36,0.46403712034225464,Nc1nccs1 
171,835,-3.78,-3.5038270950317383,CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O 
172,379,-1.99,-0.6183871626853943,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O)
173,395,-4.432,-4.146579265594482,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1
174,146,-7.8,-7.052094459533691,Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl 
175,1000,-4.74,-3.8723769187927246,CCCC1CCCC1
176,973,-0.74,-0.9786772727966309,Oc1ccc(cc1)N(=O)=O
177,359,-3.96,-6.092938423156738,C1=Cc2cccc3cccc1c23
178,504,-3.46,-2.978733539581299,CN(C)C(=O)Nc1ccc(C)c(Cl)c1
179,919,-2.843,-3.195847988128662,CC(=O)Nc1ccc(Cl)cc1
180,593,-4.081,-2.577089548110962,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C 
181,423,-8.04,-6.17528772354126,C1c2ccccc2c3cc4ccccc4cc13
182,562,-4.632,-4.355363845825195,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 
183,267,0.36,-0.938750147819519,Cc1ccncc1C
184,1042,-5.36,-3.763998508453369,CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 
185,143,-7.82,-7.585965633392334,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl 
186,815,-4.69,-4.117715835571289,CCCCCCCCCC(=O)OC
187,159,-3.48,-4.784206390380859,O=N(=O)c1c(Cl)c(Cl)ccc1
188,820,-4.69,-4.875744819641113,CCCCCCCCCCCC(=O)OC
189,793,-5.35,-4.371508598327637,CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O 
190,1108,-3.82,-3.0577239990234375,CCCC/C=C/C
191,825,-0.14,0.21529389917850494,CCC(=O)OC
192,170,-2.34,-2.6131649017333984,Oc1c(Cl)cc(Cl)cc1Cl
193,230,-1.08,-1.1881037950515747,CCCCC(C)(C)O
194,600,-4.328,-4.111472129821777,CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C
195,341,-2.54,-1.7470502853393555,Oc1cccc2ncccc12 
196,537,-2.59,-2.1856327056884766,C1CCC=CC1
197,985,-4.1,-3.099947929382324,CSc1nc(NC(C)C)nc(NC(C)C)n1
198,889,-3.19,-3.392975330352783,Clc1ccccc1Br
199,969,-1.49,-2.7944765090942383,COc1ccc(C=O)cc1
