,0,1,2,3,4,5,6
163,1004,1006,1004,NNc1ccccc1,1004,6.5,10.99419
164,1007,1009,1007,Cl[P](Cl)(Cl)=O,1007,9.3,12.567896
165,1011,1013,1011,C1CNCCN1,1011,4.8,6.9944987
166,1023,1025,1023,CCCN,1023,4.9,8.033501
167,1027,1029,1027,CC=C,1027,1.6,6.565684
168,1031,1033,1031,CC(O)COC(C)(C)C,1031,6.1,3.9284363
169,1037,1039,1037,COCC(C)O,1037,6.3,5.8420835
170,1055,1057,1055,c1ccc2ncccc2c1,1055,5.6,6.498301
171,1068,1070,1068,O=CCCC=O,1068,9.8,13.167345
172,1075,1077,1075,Cl[S](Cl)(=O)=O,1075,7.2,14.091027
173,1083,1085,1083,OCC1CCCO1,1083,8.2,7.311992
174,1085,1087,1085,C1CCOCC1,1085,6.3,5.207464
175,1087,1089,1087,C1CCSC1,1087,6.7,8.854955
176,1091,1093,1091,s1ccnc1,1091,18.8,6.483014
177,1092,1094,1092,CC(N)=S,1092,20.6,11.911793
178,1103,1105,1103,C\C=C(/C)C=O,1103,12.9,11.691295
179,1105,1107,1105,Cc1ccc(cc1N=C=O)N=C=O,1105,7.9,11.8194275
180,1118,1120,1118,[SiH3]C(Cl)(Cl)Cl,1118,6.6,3.0552197
181,1122,1124,1122,CC1(C)C2CC3C(C2)C13C,1122,0.0,4.5007744
182,1125,1127,1125,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,1125,4.9,4.973873
183,1134,1138,1134,Cc1cccc(C)c1C,1134,1.0,0.09518273
184,1139,1143,1139,CCCCCCCCO[P](=O)(OCCCCCCCC)OCCCCCCCC,1139,5.9,5.6843214
185,1140,1144,1140,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,1140,6.4,8.23899
186,1142,1146,1142,CCCCCCCCCCC,1142,0.0,1.752254
187,1144,1148,1144,COc1cc(C=O)ccc1O,1144,9.8,8.463105
188,1145,1149,1145,ClCCOC=C,1145,6.7,5.734254
189,1148,1152,1148,CC(=O)OC=C,1148,7.2,6.306526
190,1152,1156,1152,CCCCOCCOCCO,1152,5.0,5.9330044
191,1158,1162,1158,C/C=C/C(=O)OC=C,1158,5.0,4.9979763
192,1160,1164,1160,OCCOCCOCCOC=C,1160,6.0,5.848528
193,1173,1177,1173,C[Si](C)(C)C=C,1173,1.0,3.2667484
194,1176,1180,1176,O,1176,16.0,7.4060307
195,1177,1181,1177,Cc1ccccc1C,1177,1.0,3.8370829
196,1179,1183,1179,ClCC(=O)c1ccccc1,1179,9.6,7.1861796
