,number,actual,predict,SMILES
65,713,12.1,6.501053810119629,CC=CC(C)=O
66,21,3.4,4.595047950744629,CCOC(C)OCC
67,1038,6.1,5.308205604553223,CC(C)OCC(C)O
68,1097,8.8,9.898588180541992,OCCSCCO
69,1141,10.3,14.036589622497559,[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O
70,570,7.3,5.374136447906494,C=COCCOCCOC=C
71,315,7.6,7.926051616668701,O=C1c2ccccc2C(=O)c3ccccc13
72,323,11.7,8.145058631896973,CC(=O)OC(C)=O
73,752,4.4,3.6935904026031494,CCCC(F)(F)C(F)(F)C(O)(F)F
74,685,7.5,5.228933334350586,CCCCOCCOC(C)=O
75,552,7.0,10.34156608581543,OCCNCCO
76,601,8.3,8.600370407104492,COC(=O)\C=C/C(=O)OC
77,672,6.1,5.97929048538208,CCOC(=O)CC
78,238,12.0,12.439918518066406,O=C1CCCN1
79,208,4.2,4.197382926940918,CCCCC(CC)CN
80,262,15.9,15.350540161132812,ClCCC#N
81,7,15.7,5.945735454559326,CC(Cl)=C(Cl)Cl
82,963,17.0,10.26585865020752,OC(=O)C(O)=O
83,125,5.8,6.774990081787109,CCCS
84,615,14.4,8.548322677612305,O=[S](=O)(c1ccccc1)c2ccccc2
85,481,10.6,6.654277801513672,O=C1CCCCCC1
86,1041,5.3,5.663151741027832,CC(O)COc1ccccc1
87,109,5.8,4.336790084838867,CCCCCCO
88,794,3.9,2.3199357986450195,CCCCCCCCCCCCCCCC(=O)OC(C)C
89,1074,17.4,13.1278076171875,O=[S]1(=O)CCCC1
90,470,14.9,7.798890590667725,C/C=C/C=O
91,756,8.4,6.310244560241699,CCCCCC=O
92,937,4.1,3.1031720638275146,CCCCCCCCCc1ccccc1O
93,805,2.2,3.253324270248413,CCCCCCCCCCCCOC(=O)C(C)=C
94,424,6.5,5.89282751083374,CCCCOC(=O)C(C)O
95,812,4.6,7.340552806854248,C[C@@H]1CCc2c(C)coc2C1
96,911,12.0,9.238137245178223,CCN1CCCC1=O
97,409,5.7,7.444922924041748,ClCBr
98,708,9.3,17.29488754272461,C[S](O)(=O)=O.C=C
99,863,14.0,12.218446731567383,C[P](F)(F)=O
100,3,7.0,7.786166191101074,BrC(Br)C(Br)Br
101,738,4.5,7.860163688659668,CC(=O)OCC(COC(C)=O)OC(C)=O
102,621,5.7,6.454514503479004,COC(C)COC(C)CO
103,97,7.1,8.133228302001953,CC(C)=CCl
104,197,6.2,8.025894165039062,Clc1sccc1
105,1096,8.9,11.478589057922363,SC#N
106,168,5.8,7.7442216873168945,CCN(CC)CCO
107,627,0.0,1.0165573358535767,CCCCCCCCCCCC
108,773,5.2,5.651603698730469,CC(C)CCO
109,763,17.6,7.171201705932617,C#N
110,908,7.8,8.783000946044922,CN(C)Cl
111,1167,5.5,4.868344306945801,IC=C
112,333,10.6,11.501134872436523,CC(Br)=O
113,981,7.3,5.958202362060547,COc1ccc(F)cc1
114,997,0.0,2.146426200866699,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
115,61,9.1,5.382266998291016,Fc1c(Cl)cccc1Cl
116,886,11.3,6.88917875289917,CCN(CC)C(C)=O
117,11,5.1,5.109588623046875,CC(OCC=C)OCC=C
118,644,5.6,7.15106201171875,CCN
119,279,0.1,2.7047853469848633,CCCCc1cccc(C)c1
120,222,4.9,5.867866039276123,CCCC(C)CO
121,343,16.0,12.790472030639648,Nc1ncnc2nc[nH]c12
122,1137,3.4,7.103805065155029,CN(C)C
123,280,17.7,11.86358642578125,Nc1cccc(c1)[N+]([O-])=O
124,723,5.8,3.725468397140503,FC(=C)C=C
125,410,6.3,7.388786315917969,BrC=C
126,521,1.8,3.706843614578247,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C
127,859,14.0,15.925555229187012,CO[N+]([O-])=O
128,697,5.0,5.021430969238281,CCCCCCOCCO
129,1078,3.7,5.5558695793151855,CC(=O)OC(C)(C)C
130,177,1.3,1.185208797454834,CC=CC
131,95,8.1,5.385812282562256,CCOc1ccccc1Cl
132,919,12.3,11.024056434631348,CN1CCCC1=O
133,612,2.0,5.416677474975586,c1ccc(cc1)C#Cc2ccccc2
134,913,10.6,9.066339492797852,O=CN1CCCCC1
135,1053,11.0,9.467235565185547,[nH]1cccc1
136,123,5.9,4.961688995361328,CCCCCO
137,357,5.4,8.054489135742188,C=CCOC=O
138,729,1.8,9.839670181274414,o1cccc1
139,921,9.9,7.164752960205078,CCCCN1CCCC1=O
140,1145,5.5,5.875770568847656,COC(C)COC(C)COC(C)CO
141,502,1.8,2.8320751190185547,CC(=C)C1CCC(=CC1)C
142,746,2.1,4.438143730163574,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
143,1066,11.2,6.449396133422852,NCCCCNCCCN
144,696,5.1,5.9709367752075195,CCOCCOC(=O)C=C
145,0,4.4,5.290863990783691,ClCC(Cl)(Cl)Cl
146,1116,7.4,7.769388198852539,ClC(Cl)(Cl)C#N
147,1177,1.0,3.311474084854126,C[Si](C)(C)C=C
148,486,1.0,2.5271475315093994,C1CCC=CC1
149,1089,6.7,6.130654335021973,C1CCSC1
150,92,13.5,11.843363761901855,CC(Cl)[N+]([O-])=O
151,456,7.2,5.756381988525391,ClC1CC1
152,449,10.4,10.62314510345459,OC(=O)CCl
153,345,12.0,11.55339241027832,OCC(O)C(O)C(O)CO
154,960,2.0,2.635254144668579,C[Si](C)(C)O[Si](C)(C)C
155,349,6.9,8.385025978088379,CC(=O)CC(=O)OCC=C
156,814,0.6,3.370011568069458,Cc1cc(C)cc(C)c1
157,769,5.6,4.607813358306885,IC(=C)C=C
158,434,10.1,13.668821334838867,Cn1cnc2N(C)C(=O)N(C)C(=O)c12
159,355,4.8,3.8449952602386475,CCOCC=C
160,1080,7.4,9.294392585754395,OC(=O)c1ccc(cc1)C(O)=O
161,1160,7.5,7.321903228759766,OCCOCCOC=C
162,1030,18.0,13.615615844726562,CC1COC(=O)O1
163,1144,6.4,6.7434868812561035,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3
164,25,5.9,9.055904388427734,CN(C)N
165,563,12.7,11.075221061706543,CCO[S](=O)(=O)OCC
166,411,5.0,7.825235843658447,BrC(Br)Br
167,586,14.5,13.327173233032227,C=C1CC(=O)O1
168,871,12.5,7.5914626121521,CC(=O)C=C
169,660,7.9,6.0425286293029785,CCOC#C
170,58,8.1,8.616485595703125,CC(O)CCO
171,458,3.1,5.353945255279541,ClC(Cl)Cl
172,82,7.7,5.91139030456543,CCOc1ccc(Br)cc1
173,564,3.1,4.517165184020996,CCSCC
174,6,9.4,8.934359550476074,BrC=C(Br)Br
175,1111,2.5,5.773617744445801,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC
176,743,17.0,14.548076629638672,O=CC=O
177,118,12.3,12.99553108215332,CCC[N+]([O-])=O
178,1004,12.3,9.906963348388672,N#CCc1ccccc1
179,1075,13.5,16.31186294555664,N#CSC#N
180,1159,3.9,5.407878398895264,CCCC(=O)OC=C
181,275,2.5,6.7896270751953125,C[C](C)=[C]=[CH2]
182,1009,9.3,11.034221649169922,Cl[P](Cl)(Cl)=O
183,881,4.9,9.643247604370117,C1COCCN1
184,244,4.7,4.694018363952637,FC(F)(F)c1ccc(Cl)c(Cl)c1
185,175,5.2,9.554689407348633,Brc1sccc1
186,920,6.0,6.518729209899902,CNc1ccccc1
187,347,4.5,6.256317615509033,CC(=O)OCC=C
188,137,16.8,9.723690032958984,CC1OC(=O)OC1C
189,494,11.9,8.570191383361816,O=C1CCCC1
190,1127,4.9,7.50393009185791,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC
191,764,12.2,8.866327285766602,OO
192,393,5.1,5.1962409019470215,O=C(OCc1ccccc1)c2ccccc2
193,532,8.2,6.8674821853637695,CC(=O)CC(C)(C)O
194,1025,4.9,6.324385166168213,CCCN
195,406,14.9,1.1679054498672485,[Br]
196,939,10.7,7.253405570983887,CN[C@@H](C)[C@H](O)c1ccccc1
197,469,12.5,7.698680877685547,O=C1Oc2ccccc2C=C1
198,500,16.2,10.003009796142578,N#CC1CC1
199,344,10.0,7.858370304107666,OC(=O)CCCCC(O)=O
