,number,actual,predict,SMILES
87,686,4.9,6.657057285308838,CCCCOCC.OCCO
88,1026,7.8,5.921723365783691,CCCCl
89,383,6.9,8.352213859558105,OC(=O)c1ccccc1
90,533,4.5,5.232832431793213,C=CCNCC=C
91,1044,8.6,7.4163055419921875,CC1CO1
92,802,4.7,5.304259777069092,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O
93,232,5.7,6.8943352699279785,OCCOc1ccccc1
94,184,7.4,9.081802368164062,Cc1ccc(N)c(Cl)c1
95,360,4.1,3.2089459896087646,CC(C)OCC=C
96,1184,7.3,8.830286026000977,COC(=O)C(Cl)=C
97,1115,7.0,7.485881328582764,OC(=O)C(Cl)(Cl)Cl
98,289,7.2,10.190315246582031,Clc1ccc(C=O)cc1
99,523,10.0,9.642769813537598,CC(C)O[P](C)(=O)OC(C)C
100,1058,12.5,16.24285316467285,O=C1N[S](=O)(=O)c2ccccc12
101,542,6.1,6.290346622467041,CCCCOC(=O)\C=C/C(=O)OCCCC
102,711,8.8,12.163643836975098,NCCN
103,74,6.8,8.21239948272705,C1COCCO1
104,926,0.0,1.2771271467208862,CCCCCCCCCCCCCC
105,1070,9.8,13.08480453491211,O=CCCC=O
106,467,17.0,14.80750846862793,CC1=CC(=O)OC1=O
107,934,18.8,13.797379493713379,C[N+]([O-])=O
108,382,11.5,8.120563507080078,o1ncc2ccccc12
109,1043,8.4,10.244863510131836,CC1CN1
110,115,0.8,4.43774938583374,Cc1cccc2ccccc12
111,530,13.0,9.521718978881836,CCC[S](=O)CCC
112,810,18.4,16.556318283081055,N#CCC#N
113,653,10.1,11.994359016418457,CCOC(N)=O
114,1134,8.7,5.3293137550354,FC(F)F
115,1165,5.8,6.510702610015869,CCSC=C
116,1019,13.4,13.589759826660156,O=CC1CO1
117,191,6.3,5.572245121002197,ClCCc1ccccc1
118,754,7.0,2.747983932495117,C1N2CN3CN1CN(C2)C3
119,957,2.9,3.729620933532715,CCCCCCCCOC(C)=O
120,1154,6.5,3.927994728088379,C=CCOC=C
121,210,5.4,3.863208770751953,CCCCCC(C)O
122,284,6.5,5.6458611488342285,BrC[CH]=[C]=[CH2]
123,63,5.5,4.806243419647217,COCCC(C)OC
124,80,6.3,10.391923904418945,NC1(CC1)C(O)=O
125,545,9.1,12.109044075012207,ClC(Cl)C=O
126,669,7.2,5.4735188484191895,CCOC(=O)C(C)=C
127,417,14.4,6.41384744644165,C1OC1C2CO2
128,111,8.3,4.866792678833008,COC=CC=C
129,139,2.3,6.398492813110352,ClC(=C)C(Cl)=C
130,64,6.6,9.890570640563965,C1COCO1
131,226,13.7,14.821428298950195,CC(CO)[N+]([O-])=O
132,202,4.3,5.179551601409912,CCCCC(CC)COC(=O)C=C
133,704,8.2,6.178451061248779,CC(C)OCCO
134,590,3.4,6.5027265548706055,CC#CC
135,386,7.2,5.738126277923584,O=C(c1ccccc1)c2ccccc2
136,314,9.6,9.29089069366455,Cc1c(Cl)cccc1[N+]([O-])=O
137,903,5.9,4.884150505065918,CCCCOC(=O)C(C)=C
138,701,7.2,7.558221817016602,CCOCCO
139,498,2.4,1.5837011337280273,C1C=C1
140,32,10.7,5.353146076202393,Clc1cc(Cl)c(Cl)cc1Cl
141,269,6.3,6.452536582946777,COC(C)(C)CCO
142,339,12.1,14.42363452911377,NC(=O)C=C
143,5,6.7,4.347681045532227,CC(Cl)(Cl)C(Cl)Cl
144,1114,6.3,7.963955402374268,CCCCO[P](=O)(OCCCC)OCCCC
145,860,3.8,3.3953139781951904,CCCCCCCC\C=C/CCCCCCCC(=O)OC
146,558,7.6,5.552426815032959,CCC(=O)CC
147,257,10.3,8.997817993164062,OCC=CCl
148,127,0.5,1.6759532690048218,CCCCCCCCCCCCC=C
149,651,5.6,5.071305274963379,CCCC(=O)OCC
150,230,15.6,15.827569961547852,NC(=O)CN1CCCC1=O
151,595,7.8,4.828436374664307,CSSC
152,556,2.9,3.1410677433013916,CCOCC
153,892,10.0,5.941955089569092,CC(=O)N1CCCCC1
154,124,1.4,2.1401009559631348,CCCC=C
155,841,9.0,6.736875057220459,CCC(C)=O
156,306,14.5,10.191509246826172,Oc1ccc(cc1)[N+]([O-])=O
157,75,6.6,9.393221855163574,C1CSCCO1
158,1034,4.5,5.50346040725708,CCCCOCC(C)O
159,855,7.7,6.79583215713501,CS
160,422,6.5,7.2179670333862305,CCCCOC=O
161,838,0.0,2.6041245460510254,CC1CCCCC1
162,334,11.2,11.925102233886719,CC(Cl)=O
163,1087,6.3,5.148760795593262,C1CCOCC1
164,350,10.8,6.417546272277832,OCC=C
165,37,10.3,14.075777053833008,O=C1CCCCC1=O
166,751,0.0,6.850069522857666,Fc1c(F)c(F)c(F)c(F)c1F
167,791,1.2,3.6675002574920654,CC(C)c1ccccc1
168,240,5.9,3.608595132827759,CCSC
169,1143,5.9,5.204409122467041,CCCCCCCCO[P](=O)(OCCCCCCCC)OCCCCCCCC
170,877,4.3,2.770085334777832,COC(C)(C)C
171,824,4.3,3.8851468563079834,COC=CC
172,869,15.0,14.728388786315918,CSC#N
173,377,7.6,6.26405668258667,ClC(Cl)c1ccccc1
174,915,17.0,8.545376777648926,CNC(C)=O
175,356,6.4,5.3228535652160645,FCC=C
176,1183,9.6,7.884047985076904,ClCC(=O)c1ccccc1
177,640,5.3,5.867156505584717,CCOC(C)=O
178,317,2.4,4.528608798980713,CC(=C)c1ccccc1
179,1168,4.1,3.391848564147949,CC(C)COC=C
180,319,4.0,9.01368522644043,CC=NO
181,1006,6.5,9.847391128540039,NNc1ccccc1
182,436,15.0,10.932482719421387,O=C1CCCCCO1
