,number,actual,predict,SMILES
62,643,7.1,6.2389302253723145,CCOC(=O)C=C
63,571,6.0,5.187870979309082,CCCCCCOCCOCCO
64,793,3.2,2.576183557510376,CC(C)OC(C)C
65,714,8.1,8.200607299804688,COC#C
66,851,6.1,5.87940788269043,CC(C)CC(C)=O
67,867,3.3,8.00566577911377,C[SiH3]
68,154,5.2,8.307384490966797,Cc1ccc(N)c(C)c1
69,47,11.6,11.48800277709961,[O-][N+](=O)c1ccccc1[N+]([O-])=O
70,219,5.1,6.126023292541504,CCC(C)CO
71,144,10.2,7.90054178237915,Oc1c(Br)cc(Br)cc1Br
72,894,9.8,9.201492309570312,CC(=O)N1CCOCC1
73,528,3.1,2.500023603439331,CCCCCOCCCCC
74,541,7.7,3.779787302017212,CCCCC(=O)CCCC
75,408,5.5,5.23286771774292,Brc1ccccc1
76,641,7.3,8.175423622131348,CCOC(=O)CC(C)=O
77,987,3.2,3.446620225906372,ClC(Cl)C(Cl)(Cl)Cl
78,506,3.0,6.0919647216796875,CCCCOC(=O)/C=C/C(=O)OCCCC
79,249,12.8,11.901936531066895,Oc1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O
80,765,6.0,11.381465911865234,S
81,190,9.6,9.050176620483398,CC(=O)OCCCl
82,710,9.0,8.103759765625,C1CS1
83,991,9.4,7.446529388427734,CCCCC=O
84,380,0.0,3.477267026901245,c1ccccc1
85,661,9.3,7.048810958862305,CCF
86,700,5.1,5.800800323486328,CCCCOCCO
87,982,0.1,3.523010730743408,CCCCc1ccc(C)cc1
88,116,4.2,3.2266862392425537,COC(C)=C
89,1117,5.3,5.441027641296387,Clc1ccc(c2ccccc2)c(Cl)c1Cl
90,923,4.3,5.274171829223633,CCCOC(C)=O
91,433,9.4,8.37413215637207,CCCC(Cl)=O
92,1132,11.4,10.047469139099121,CCO[P](=O)(OCC)OCC
93,809,13.3,15.526581764221191,O=C1OC(=O)C=C1
94,67,13.5,9.641108512878418,OCCCO
95,113,4.0,4.0393829345703125,CC1(O)CCCCC1
96,1022,9.0,6.856601715087891,CCC(=O)OC(=O)CC
97,854,16.2,5.249356746673584,CN=C=S
98,182,6.7,6.2718682289123535,CC(Cl)=C
99,861,4.8,5.693083763122559,CSc1ccccc1
100,693,5.1,6.6078901290893555,COC(C)(C)C.OCCO
101,404,14.6,19.399322509765625,NC(=O)NC(N)=O
102,1166,6.5,9.899506568908691,C=COC=O
103,680,18.8,16.739288330078125,OCCC#N
104,584,2.5,5.347570419311523,CC(C)COC(=O)CCCCC(=O)OCC(C)C
105,101,4.9,5.3418755531311035,Clc1cccc2ccccc12
106,170,8.1,12.871925354003906,Nc1ccccn1
107,440,5.8,2.769192695617676,S=C=S
108,401,3.1,5.017277717590332,O(c1ccccc1)c2cccc(Oc3cccc(Oc4ccccc4)c3)c2
109,44,0.1,3.6754226684570312,CCc1ccccc1CC
110,727,10.1,14.480037689208984,FC=O
111,132,14.0,9.736352920532227,ClC1(Cl)CCCC(Cl)(Cl)C1=O
112,771,2.5,5.7628631591796875,IC(=C)C=C
113,1052,10.7,7.631930828094482,Oc1cccc(O)c1O
114,373,5.4,9.428163528442383,COc1ccc(N)cc1
115,1133,9.7,7.262152671813965,OC(=O)C(F)(F)F
116,114,15.6,11.855952262878418,Cn1ccnc1
117,721,7.0,6.796747207641602,FC=C
118,90,6.5,5.918298721313477,CCOC(Cl)=C
119,1001,4.5,4.547390460968018,CCOc1ccccc1
120,453,9.2,10.942266464233398,ClCC(Cl)=O
121,815,10.3,9.453802108764648,CC(=C)C=O
122,172,6.0,6.26416015625,CC(Br)=C
123,291,5.5,4.9824652671813965,Clc1ccc(cc1)C(Cl)(Cl)Cl
124,201,2.9,4.533972263336182,CCCCC(CC)COC(C)=O
125,944,8.7,5.901515007019043,Fc1ccccc1Cl
126,102,6.9,5.975950241088867,CC=CCl
127,45,11.3,6.585804462432861,Oc1ccccc1O
128,1181,1.0,4.143854141235352,Cc1ccccc1C
129,846,8.7,14.044355392456055,CNN
130,618,1.4,3.3397936820983887,CCCNCCC
131,472,19.8,12.509110450744629,O=C1OCC=C1
132,150,8.8,9.78244686126709,Clc1ccc(C=O)c(Cl)c1
133,490,5.5,4.30037784576416,ClC1CCCCC1
134,567,4.1,5.529900550842285,CCCCOCCOCCOC(C)=O
135,806,7.3,9.346979141235352,Nc1cccc(Cl)c1
136,703,4.9,6.404106140136719,CC(C)COCCO
137,505,0.0,1.2447582483291626,CCCCCCCCCC
138,1113,3.8,6.0991902351379395,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC
139,166,7.6,6.733807563781738,COc1cccc(OC)c1O
140,146,5.1,6.8159685134887695,Oc1c(Cl)cc(Cl)cc1Cl
141,780,10.5,8.26598072052002,CC(C)C[S](=O)CC(C)C
142,792,8.0,5.596914768218994,CC(C)Cl
143,1073,19.5,16.761533737182617,Nc1ccc(cc1)[S](N)(=O)=O
144,933,13.0,14.700247764587402,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O
145,785,7.3,4.104158878326416,CC(C)CCCCCO
146,1153,1.7,6.969201564788818,C=CC#C
147,392,4.6,7.862429618835449,NCc1ccccc1
148,856,6.5,6.458837032318115,COC(=O)C(C)=C
149,69,11.0,8.295275688171387,OCCCCO
150,524,10.2,9.126601219177246,CC(C)O[P](F)(=O)OC(C)C
151,390,5.7,6.865952968597412,CC(=O)OCc1ccccc1
152,525,11.5,7.946956157684326,CC(C)[S](=O)C(C)C
153,954,1.3,6.143106460571289,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
154,631,0.0,1.4085462093353271,CCCCCCCCCCCCCCCCCCCC
155,1081,9.1,6.705268383026123,CC(C)(c1ccc(O)cc1)c2c(Br)cc(OBr)c(Br)c2Br
156,264,8.8,8.61452865600586,CCOCCC=O
157,1003,5.2,6.898647308349609,CC(=O)Oc1ccccc1
158,338,10.0,10.916979789733887,C=CC=O
159,739,2.5,6.409675598144531,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC
160,485,8.4,8.153022766113281,O=C1CCCCC1
161,1106,1.4,3.9725263118743896,Cc1ccccc1
162,351,5.7,8.68321418762207,NCC=C
163,461,6.8,8.428651809692383,[O-][N+](=O)C(Cl)(Cl)Cl
164,282,6.1,6.129645347595215,CC(=O)c1ccc(cc1)C(F)(F)F
165,514,0.8,3.5685176849365234,CCCCC(CC)CNCC(CC)CCCC
166,1178,2.7,4.492985725402832,CCCCCC(=O)OC(C)C=C
167,560,8.0,7.43821907043457,CCOC(=O)C(=O)OCC
168,186,12.4,16.38819694519043,NC(=O)CCl
169,364,4.3,4.573976039886475,COCC=C
170,925,5.6,4.92482328414917,CCCOC(=O)CC
171,959,2.6,3.1683297157287598,CCCCCCCC\C=C/CCCCCCCCO
172,367,16.7,16.370054244995117,N
173,853,12.1,6.441483974456787,CC(=C)C(C)=O
174,389,6.8,7.696493148803711,ClC(=O)c1ccccc1
175,445,3.7,2.4604485034942627,CCCCCCCCCCCCCCCCO
176,880,3.9,7.3763747215271,ICI
177,1021,5.3,8.965465545654297,CCC(O)=O
178,475,15.2,14.660823822021484,BrC#N
179,329,3.7,6.890613555908203,CC(C)=NO
180,667,14.7,5.330303192138672,CCN=C=S
181,66,16.0,16.890289306640625,O=[S]1(=O)CCCO1
182,278,3.8,5.679442405700684,COC(C)(C)CCOC(C)=O
183,896,3.7,4.757630348205566,CCCCOC(C)=O
184,16,7.8,6.193510055541992,CC(Cl)Cl
185,1121,3.6,6.61118221282959,Cl[SiH](Cl)Cl
186,375,11.7,15.210687637329102,OCC(O)C1OC(=C(O)C1=O)O
187,157,6.3,6.588304042816162,Oc1cc(Cl)ccc1Cl
188,757,0.0,1.067846655845642,CCCCCC
189,674,4.9,3.779094934463501,CCOC=C
190,507,11.4,8.611891746520996,Cc1ccc(cc1)[S](=O)c2ccc(C)cc2
191,845,16.1,15.430850982666016,CC(=O)C=O
192,1173,5.0,5.820742607116699,CCCC[S](OCC)C=C
193,86,5.7,5.292131423950195,CCCCO
194,310,8.1,10.83227252960205,OC(=O)c1[nH]c2cc(O)c(O)cc2c1
195,951,7.0,6.309713363647461,COc1ccccc1O
196,720,6.1,5.169284343719482,Fc1ccccc1
197,455,4.3,4.741501331329346,Clc1ccccc1
198,420,6.5,4.738430500030518,CCCCOC(O)(CC)OCC
199,400,8.2,7.50464391708374,ClCOCCl
