,0,1,2,3,4,5,6
101,591,591,591,COC(=O)CCCCC(=O)OC,591,6.8,6.6243143
102,594,594,594,COCCOC,594,6.0,6.299058
103,596,596,596,CC(C)(O)CN,596,9.2,8.693609
104,614,614,614,O(c1ccccc1)c2ccccc2,614,3.4,2.9285288
105,618,618,618,CCCNCCC,618,1.4,4.4678836
106,628,629,628,NCCc1ccc(O)c(O)c1,628,10.3,8.013139
107,630,631,630,CCCCCCCCCCCCCCCCCCCC,630,0.0,0.035893865
108,631,632,631,ClCC1CO1,631,7.6,7.8231854
109,634,635,634,CC[S](Cl)(=O)=O,634,14.9,12.70806
110,643,644,643,CCN,643,5.6,9.140794
111,644,645,644,CCCCCC(=O)CC,644,4.5,6.9231915
112,657,658,657,CCOC(=O)CC#N,657,7.9,10.897184
113,671,672,671,CCOC(=O)CC,671,6.1,5.667856
114,677,678,677,O=C1OCCO1,677,21.7,15.683972
115,678,679,678,OCCCl,678,8.8,10.475393
116,679,680,679,OCCC#N,679,18.8,16.987097
117,688,689,688,CC(O)=O.CC(O)=O.OCCO,688,4.7,9.861614
118,707,708,707,C[S](O)(=O)=O.C=C,707,9.3,13.406953
119,712,713,712,CC=CC(C)=O,712,12.1,7.760182
120,714,715,714,CCCOC#C,714,3.8,6.9769344
121,721,722,721,CF,721,10.6,8.082937
122,723,724,723,C=O,723,14.4,7.778772
123,732,733,732,OCC(O)CO.OC(O)=O,732,25.5,12.890422
124,733,734,733,CC(O)=O.OCC(O)CO.OC(O)=O,733,14.7,11.872786
125,741,743,741,O=CC=O,741,17.0,17.95285
126,746,748,746,CCCCCCCCCCCCCCCC,746,0.0,-0.12340851
127,753,755,753,CN(C)[P](=O)(N(C)C)N(C)C,753,11.6,8.7701645
128,754,756,754,CCCCCC=O,754,8.4,6.740534
129,771,773,771,CC(C)CCO,771,5.2,4.5015435
130,774,776,774,CC(C)COC(=O)C=C,774,6.2,5.3614173
131,777,779,777,CC(C)COC(=O)C(C)C,777,2.8,4.1192656
132,786,788,786,CC(=C)C=C,786,1.4,4.7836084
133,801,803,801,N[C@@H](Cc1ccc(O)cc1)C(O)=O,801,6.9,10.146964
134,803,805,803,CCCCCCCCCCCCOC(=O)C(C)=C,803,2.2,2.4394672
135,808,810,808,N#CCC#N,808,18.4,16.064316
136,809,811,809,CN(C)CCOC(=O)COc1ccc(Cl)cc1,809,6.2,7.131885
137,814,816,814,CC(=C)C(N)=O,814,11.0,10.562185
138,830,832,830,COC(=O)c1ccccc1,830,8.2,7.654627
139,834,836,834,COC(Cl)=O,834,9.5,8.66607
140,837,839,837,CC1CCCC1,837,0.0,3.3730795
141,839,841,839,CCC(C)=O,839,9.0,5.66118
142,843,845,843,CC(=O)C=O,843,16.1,12.488224
143,844,846,844,CNN,844,8.7,13.275669
144,845,847,845,COO,845,15.0,6.7866983
145,850,852,850,CN=C=O,850,11.5,7.3715076
146,857,859,857,CO[N+]([O-])=O,857,14.0,15.236037
147,861,863,861,C[P](F)(F)=O,861,14.0,13.334892
148,873,875,873,CO[S](=O)(=O)c1ccc(C)cc1,873,15.3,11.683144
149,884,886,884,CCN(CC)C(C)=O,884,11.3,7.239569
150,887,889,887,CCCC(=O)N(C)C,887,10.6,5.2673726
151,893,895,893,O=C1CCCN1Cc2ccccc2,893,6.1,8.43159
152,902,904,902,CCCCOC(=O)CC,902,5.5,5.4638066
153,909,911,909,CCN1CCCC1=O,909,12.0,9.190009
154,910,912,910,O=CN1CCCCCC1,910,10.4,10.4595
155,924,926,924,CCCCCCCCCCCCCC,924,0.0,0.20154083
156,932,934,932,C[N+]([O-])=O,932,18.8,12.873592
157,934,936,934,CCCCCCCCC,934,0.0,-0.050682895
158,937,939,937,CN[C@@H](C)[C@H](O)c1ccccc1,937,10.7,6.922158
159,941,943,941,Cc1ccccc1Br,941,5.0,6.149535
160,946,948,946,Brc1ccccc1Br,946,6.5,5.5058694
161,947,949,947,Clc1ccccc1Cl,947,6.3,6.725066
162,949,951,949,COc1ccccc1O,949,7.0,10.303944
163,968,970,968,[O-][N+](=O)c1ccc(Br)cc1,968,9.9,8.843245
164,971,973,971,ClC(=O)c1ccc(Cl)cc1,971,6.7,7.8564816
165,983,985,983,CC1OC(C)OC(C)O1,983,5.0,7.7339807
166,991,993,991,CCCCC(O)=O,991,4.1,5.406399
167,996,998,996,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,996,0.0,-0.07717217
168,1000,1002,1000,Oc1ccccc1,1000,5.9,5.2905498
169,1002,1004,1002,N#CCc1ccccc1,1002,12.3,8.791106
170,1005,1007,1005,ClC(Cl)=O,1005,5.3,8.464618
171,1010,1012,1010,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,1010,7.0,8.427986
172,1019,1021,1019,CCC(O)=O,1019,5.3,9.83731
173,1026,1028,1026,CCCOC(=O)C(C)=C,1026,6.6,6.41549
174,1030,1032,1030,CC(O)CO,1030,10.4,9.382062
175,1034,1036,1034,CCOCC(C)OC(C)=O,1034,6.3,3.462337
176,1043,1045,1043,C#CC#N,1043,17.0,10.798867
177,1045,1047,1045,[nH]1cnc2ncncc12,1045,11.7,17.2512
178,1048,1050,1048,c1ccncc1,1048,8.8,7.0891123
179,1070,1072,1070,N#CCCC#N,1070,17.0,14.255197
180,1079,1081,1079,CC(C)(c1ccc(O)cc1)c2c(Br)cc(OBr)c(Br)c2Br,1079,9.1,4.990982
181,1108,1110,1108,C1CC[C@@H]2CCCC[C@H]2C1,1108,0.0,-0.00020217028
182,1116,1118,1116,ClC=C(Cl)Cl,1116,3.1,8.716473
183,1120,1122,1120,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,1120,7.7,6.7992005
184,1121,1123,1121,Cc1ccc(O[P](=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1,1121,12.3,6.206053
185,1128,1130,1128,COCCOCCOCCO,1128,7.6,7.220421
186,1131,1133,1131,OC(=O)C(F)(F)F,1131,9.7,6.4011316
187,1135,1139,1135,C1CSC1,1135,7.8,7.0388703
188,1137,1141,1137,[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,1137,10.3,10.765989
189,1147,1151,1147,COCCOC=C,1147,6.7,5.0619383
190,1149,1153,1149,C=CC#C,1149,1.7,8.367432
191,1155,1159,1155,CCCC(=O)OC=C,1155,3.9,6.998449
192,1161,1165,1161,CCSC=C,1161,5.8,5.188816
193,1168,1172,1168,C=CN1CCCC1=O,1168,9.3,8.846573
194,1169,1173,1169,CCCC[S](OCC)C=C,1169,5.0,4.9900107
195,1174,1178,1174,CCCCCC(=O)OC(C)C=C,1174,2.7,4.2842474
196,1175,1179,1175,O=C1OC=CO1,1175,18.1,6.315643
197,1182,1186,1182,S=C1CCCO1,1182,6.9,13.4448395
