,0,1,2,3,4,5,6
28,153,153,153,Oc1ccc(Cl)c(Cl)c1Cl,153,-2.67,-3.2113798
29,154,154,154,CC(C)C(C)C(C)C,154,-4.8,-3.3211026
30,167,167,167,Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,167,-6.25,-6.2724137
31,175,175,175,CC(C)C(O)C(C)C,175,-1.22,-2.7723708
32,176,176,176,CC(C)C(=O)C(C)C,176,-1.3,-2.6971707
33,179,179,179,Cc1ccnc(C)c1,179,0.38,0.24550097
34,188,188,188,Clc1cccc(Cl)c1c2ccccc2 ,188,-5.21,-5.6005325
35,195,195,195,CCC(=O)C,195,0.52,-0.5120227
36,203,203,203,Oc1ccccc1Cl,203,-1.06,-1.0012978
37,217,217,217,CCCCCC(=O)C,217,-1.45,-2.1052327
38,222,222,222,CC(C)I,222,-2.09,-1.9209104
39,236,236,236,CCC(C)CO,236,-0.47,-0.60104054
40,245,245,245,CC(=C)C,245,-2.33,-1.5764596
41,257,257,257,CC(C)O,257,0.43,-0.7223938
42,263,263,263,CCC(C)(C)CC,263,-4.23,-2.6665504
43,264,264,264,O=N(=O)c1cc(Cl)c(Cl)cc1,264,-3.2,-3.2711866
44,268,268,268,Clc1ccc(cc1Cl)c2ccccc2 ,268,-6.39,-5.2224374
45,271,271,271,Cc1cncc(C)c1,271,0.38,-1.1140554
46,272,272,272,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,272,-5.071,-4.472978
47,278,278,278,CCC(O)(CC)CC,278,-0.85,-1.3878485
48,284,284,284,CCC#CCC,284,-1.99,-1.787899
49,304,304,304,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,304,-4.678,-5.639486
50,313,313,313,CCCC(O)CCC,313,-1.4,-2.0012205
51,320,320,320,CC(C)CC(=O)C,320,-0.74,-2.0419736
52,324,324,324,CC(=O)Nc1ccc(cc1)N(=O)=O,324,-2.692,-3.7707698
53,335,335,335,O=C1NC(=O)NC(=O)C1(C)CC=C,335,-1.16,-2.0955305
54,340,340,340,Fc1c[nH]c(=O)[nH]c1=O ,340,-1.077,-1.0305909
55,341,341,341,Oc1cccc2ncccc12 ,341,-2.54,-2.5919929
56,349,349,349,Cc1cc2c3ccccc3ccc2c4ccccc14,349,-6.57,-6.9835963
57,353,353,353,Oc1cccc2cccnc12 ,353,-2.42,-2.0149164
58,356,356,356,Cc1c2ccccc2cc3ccccc13,356,-5.89,-5.9872193
59,366,366,366,CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,366,-3.59,-3.6665664
60,368,368,368,C=CC=O,368,0.57,-0.75958574
61,369,369,369,C=CC#N,369,0.15,-1.4297204
62,375,375,375,NC(=O)NC1NC(=O)NC1=O ,375,-1.6,-1.5506763
63,383,383,383,CNC(=O)Oc1ccc(N(C)C)c(C)c1,383,-2.36,-2.8102167
64,393,393,393,COc1ccc(C=CC)cc1,393,-3.13,-3.0951295
65,395,395,395,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,395,-4.432,-5.088094
66,396,396,396,COc1ccccc1,396,-1.85,-2.3333044
67,399,399,399,Cc1cc(=O)n(c2ccccc2)n1C,399,0.715,-2.966438
68,407,407,407,ClCC#CCOC(=O)Nc1cccc(Cl)c1,407,-4.37,-3.8243632
69,412,412,412,c1c(NC(=O)c2ccccc2(I))cccc1,412,-4.21,-4.485453
70,416,416,416,NC(=O)c1ccccc1,416,-0.96,-1.1704625
71,417,417,417,c1ccccc1,417,-1.64,-1.4779071
72,426,426,426,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,426,-8.49,-7.968451
73,431,431,431,O=C(c1ccccc1)c2ccccc2,431,-3.12,-4.4286838
74,434,434,434,c2ccc1ocnc1c2,434,-1.16,-1.14205
75,443,443,443,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ,443,-2.523,-2.676233
76,444,444,444,OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,444,-4.445,-5.775126
77,446,446,446,ClCBr,446,-0.89,0.026650064
78,454,454,454,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,454,-4.16,-3.3534384
79,456,456,456,c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,456,-4.24,-3.6566331
80,468,468,468,CCCCc1ccccc1,468,-4.06,-3.6399817
81,470,470,470,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,470,-0.876,-2.1289568
82,473,473,473,ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O ,473,-5.4,-4.2472286
83,483,483,483,CC(=C)C1CC=C(C)C(=O)C1,483,-2.06,-3.6300192
84,487,487,487,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,487,-3.924,-3.2333577
85,489,489,489,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,489,-6.86,-4.9889126
86,498,498,498,ClC=C,498,-1.75,-0.655708
87,500,500,500,ClC(Cl)(Cl)N(=O)=O,500,-2.0,-2.3769515
88,512,512,512,c1ccc2c(c1)ccc3c4ccccc4ccc23,512,-8.057,-7.6718597
89,521,521,521,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,521,-3.11,-3.5282507
90,537,537,537,C1CCC=CC1,537,-2.59,-3.1973972
91,544,544,544,C1CC=CC1,544,-2.1,-1.6479846
92,547,547,547,CN(C)C(=O)NC1CCCCCCC1,547,-2.218,-3.2960994
93,559,559,559,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,559,-8.402,-6.6281757
94,574,574,574,BrCBr,574,-1.17,-0.435356
95,576,576,576,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,576,-3.896,-5.7869678
96,580,580,580,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,580,-3.953,-4.4644938
97,582,582,582,ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,582,-6.29,-6.179385
98,595,595,595,ICI,595,-2.34,-1.2767726
99,601,601,601,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,601,-0.85,-2.8791816
100,603,603,603,COCOC,603,0.48,-0.55841136
101,604,604,604,COC(=O)c1ccccc1C(=O)OC,604,-1.66,-2.5462465
102,611,611,611,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,611,-5.115,-4.9466653
103,616,616,616,N(c1ccccc1)c2ccccc2,616,-3.504,-4.011165
104,633,633,633,Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,633,-3.62,-3.6470072
105,635,635,635,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O,635,-5.03,-4.4797997
106,638,638,638,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,638,-3.955,-4.3023295
107,653,653,653,CCCCCOC(=O)CC,653,-1.28,-2.7654772
108,655,655,655,CCCCCCCCCC(=O)OCC,655,-4.1,-4.475123
109,656,656,656,CCOC=O,656,0.15,0.33725145
110,664,664,664,CCOC=C,664,-0.85,-1.5940526
111,674,674,674,CC12CCC(CC1)C(C)(C)O2 ,674,-1.64,-1.7422541
112,679,679,679,CN(C)C(=O)SCCCCOc1ccccc1,679,-3.927,-4.377323
113,684,684,684,CN(C)C(=O)Nc1ccccc1,684,-1.6,-2.4378872
114,697,697,697,Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,697,-4.445,-5.4588666
115,701,701,701,CNC(=O)Oc1cccc(N=CN(C)C)c1,701,-2.34,-2.5798473
116,711,711,711,CC(=O)OCC(COC(=O)C)OC(=O)C,711,-0.6,-1.9146947
117,712,712,712,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,712,-3.246,-3.368029
118,714,714,714,Nc2nc1[nH]cnc1c(=O)[nH]2 ,714,-3.583,-3.061606
119,721,721,721,CCCCCCCCCCCCCCCCCCCCCCCCCC,721,-8.334,-6.678637
120,726,726,726,CCCCCCc1ccccc1,726,-5.21,-4.1837797
121,727,727,727,O=C1CNC(=O)N1 ,727,-0.4,-0.25231877
122,732,732,732,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,732,-4.88,-4.28776
123,750,750,750,CC(C)COC=O,750,-1.01,-0.754699
124,753,753,753,Cc1cc(no1)C(=O)NNCc2ccccc2,753,-2.461,-3.3065832
125,758,758,758,CC(C)CCOC=O,758,-1.52,-1.5070662
126,777,777,777,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,777,-3.604,-4.4389896
127,780,780,780,CCOC(=O)CC(=O)OCC,780,-0.82,-1.7899632
128,781,781,781,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,781,0.358,-0.24302079
129,782,782,782,OCC(O)C(O)C(O)C(O)CO ,782,0.06,1.0893682
130,784,784,784,Clc1cccc(Br)c1,784,-3.21,-3.6167932
131,785,785,785,Clc1cccc(I)c1,785,-3.55,-3.9788074
132,788,788,788,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,788,-2.518,-2.8224494
133,796,796,796,CC(C)C1CCC(C)CC1=O,796,-2.35,-2.3793569
134,799,799,799,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ,799,-1.601,-3.9009128
135,801,801,801,CO,801,1.57,-0.48175249
136,803,803,803,CCC1(CC)C(=O)NC(=O)N(C)C1=O ,803,-2.23,-2.0999477
137,808,808,808,COc2c1occc1cc3ccc(=O)oc23 ,808,-3.664,-3.2016308
138,810,810,810,COC(=O)C,810,0.46,0.043461993
139,820,820,820,CCCCCCCCCCCC(=O)OC,820,-4.69,-4.944684
140,843,843,843,ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,843,-6.8,-4.5217476
141,852,852,852,Cc1cccc(C)c1,852,-2.82,-2.5699754
142,861,861,861,CC(C)=CCC/C(C)=C\CO,861,-2.46,-2.3473341
143,862,862,862,CCNc1ccccc1,862,-1.7,-1.8477637
144,872,872,872,O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,872,-3.796,-3.6357732
145,879,879,879,CNc1ccccc1,879,-1.28,0.33250123
146,881,881,881,OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,881,-3.931,-5.5354476
147,882,882,882,CN(C)C(=O)NC1CC2CC1C3CCCC23,882,-3.171,-2.7531223
148,888,888,888,Nc1ccccc1Cl,888,-1.52,-0.87693584
149,894,894,894,Fc1ccccc1Br,894,-2.7,-2.4145925
150,932,932,932,O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,932,-2.39,-2.3201957
151,938,938,938,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,938,-6.291,-6.652978
152,940,940,940,CC(=O)Nc1ccc(F)cc1,940,-1.78,-2.3994875
153,945,945,945,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,945,-4.805,-5.634587
154,958,958,958,c1cC2C(=O)NC(=O)C2cc1,958,-2.932,-1.750908
155,961,961,961,CC(=O)Nc1ccc(O)cc1,961,-1.03,-1.6336733
156,962,962,962,Oc1ccc(C=O)cc1,962,-0.96,-0.9719791
157,963,963,963,c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,963,-7.87,-7.90105
158,967,967,967,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,967,-1.95,-3.3282845
159,970,970,970,Cc1ccc(N)cc1,970,-1.21,-1.1495068
160,990,990,990,CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,990,-3.408,-0.42399707
161,996,996,996,CCCC(=O)OC,996,-1.92,-0.69686085
162,1000,1000,1000,CCCC1CCCC1,1000,-4.74,-4.609871
163,1006,1006,1006,c1ccc(cc1)c2ccc(cc2)c3ccccc3,1006,-7.11,-6.493685
164,1007,1007,1007,Cc1ccc(cc1)S(=O)(=O)N,1007,-1.74,-2.448042
165,1014,1014,1014,c1ccncc1,1014,0.76,0.51255393
166,1022,1022,1022,CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,1022,-2.696,-3.657494
167,1023,1023,1023,CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,1023,-2.62,-3.7047696
168,1033,1033,1033,CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,1033,-4.207,-3.373507
169,1035,1035,1035,CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,1035,-4.634,-3.6729856
170,1036,1036,1036,CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,1036,-4.706,-3.5128582
171,1037,1037,1037,CCN2c1ccccc1N(C)C(=O)c3ccccc23 ,1037,-4.749,-3.3622952
172,1041,1041,1041,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,1041,-5.153,-5.321392
173,1045,1045,1045,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,1045,-3.36,-3.6832547
174,1048,1048,1048,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,1048,-0.85,-0.73729527
175,1057,1057,1057,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,1057,-1.981,-3.941121
176,1060,1060,1060,CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,1060,-4.743,-4.620754
177,1063,1063,1063,C1OC1c2ccccc2 ,1063,-1.6,-2.342354
178,1069,1069,1069,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1069,-2.016,-2.0705683
179,1070,1070,1070,CC(C)(C)c1ccccc1,1070,-3.66,-2.9003017
180,1073,1073,1073,Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,1073,-2.484,-3.3311229
181,1093,1093,1093,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O ,1093,-3.46,-2.572571
182,1096,1096,1096,CCSCCSP(=S)(OC)OC,1096,-3.091,-2.4518704
183,1097,1097,1097,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,1097,-3.36,-2.8004968
184,1099,1099,1099,Sc1ccccc1,1099,-2.12,-1.5670369
185,1104,1104,1104,CC(C)c1ccc(C)cc1O,1104,-2.22,-2.0237012
186,1120,1120,1120,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,1120,-2.68,-2.6804075
187,1121,1121,1121,ClC(Cl)(Cl)C#N,1121,-2.168,-1.591143
188,1129,1129,1129,CCOP(=O)(OCC)OCC,1129,0.43,-1.8268604
189,1131,1131,1131,ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,1131,-4.19,-4.9740086
190,1142,1142,1142,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,1142,-3.79,-3.7391112
