,number,actual,predict,SMILES
84,848,7.7,5.472616195678711,CI
85,638,15.5,12.010404586791992,NCCO
86,491,9.6,6.433934211730957,O=C1CCCCCCC1
87,790,4.4,5.988285541534424,CC(C)N
88,368,4.3,6.121370315551758,CC(N)Cc1ccccc1
89,665,12.0,10.667326927185059,CCN=C=O
90,43,10.5,8.900652885437012,CCOC(Cl)=CCl
91,110,1.1,2.640138626098633,CCCCC=C
92,430,4.8,8.180709838867188,CCCC(O)=O
93,1047,11.7,13.586633682250977,[nH]1cnc2ncncc12
94,1084,5.7,5.303579330444336,C1CCOC1
95,1161,6.5,5.729983329772949,ClC=C
96,178,0.0,3.1107852458953857,CC=CC
97,1017,11.9,11.89335823059082,O=CC#C
98,1092,8.5,12.944040298461914,[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O
99,187,7.3,7.116580963134766,CC(=O)OC(OC(C)=O)C(Cl)=C
100,593,8.6,5.9876203536987305,COC(=O)OC
101,891,8.7,10.148649215698242,CC(=O)N1CCCCCC1=O
102,1033,6.1,4.798190116882324,CC(O)COC(C)(C)C
103,460,13.5,12.627262115478516,[O-][N+](=O)CCl
104,292,7.5,8.271101951599121,OCc1ccc(Cl)cc1
105,1172,9.3,10.857112884521484,C=CN1CCCC1=O
106,374,4.4,4.177850723266602,COc1ccccc1
107,902,0.0,2.800464391708374,CCCCC1CCCC1
108,775,3.7,5.349198341369629,CC(C)COC(C)=O
109,692,6.3,4.517965316772461,COCCOC
110,214,6.5,5.628321647644043,CC1CCCCC1O
111,646,0.6,3.410391092300415,CCc1ccccc1
112,890,9.2,12.830141067504883,OCCN1CCCC1=O
113,444,3.7,8.421051979064941,O=C=S
114,1051,9.4,10.202301979064941,c1cncnc1
115,149,6.2,8.789224624633789,Nc1ccc(Cl)cc1Cl
116,928,7.8,7.558346748352051,CN1CCCC1c2cccnc2
117,160,7.6,7.9660491943359375,Cc1[nH]c(C)cc1
118,1086,2.0,6.148480415344238,C1CCc2ccccc2C1
119,138,11.8,6.136593818664551,BrCC(Br)=C
120,741,9.0,11.9215726852417,OCC1CO1
121,988,10.5,6.647785186767578,ClC1C(Cl)(Cl)C1(Cl)Cl
122,499,11.1,7.430538654327393,CC(=O)C1CC1
123,823,6.0,5.902830600738525,CCCCC(=O)COC
124,975,4.3,5.488123893737793,Clc1ccc(C=C)cc1
125,950,9.0,5.654755592346191,Fc1ccccc1F
126,1054,6.5,4.389614105224609,C1CCNC1
127,836,9.5,9.550752639770508,COC(Cl)=O
128,719,1.7,6.988572120666504,C1c2ccccc2c3ccccc13
129,250,7.7,6.517789840698242,C=CC1CO1
130,527,10.5,8.091142654418945,CCCC[S](=O)CCCC
131,1,4.3,4.2640275955200195,CC(Cl)(Cl)Cl
132,93,13.0,11.322423934936523,CCC(Cl)[N+]([O-])=O
133,917,16.1,2.783404588699341,C[N+]1([O-])CCOCC1
134,1125,3.1,2.989579677581787,CCCCCCCCCCCCCO
135,295,5.0,7.368969917297363,CCN1CCOCC1
136,760,2.9,4.169313907623291,CCCCCCOC(C)=O
137,712,11.0,6.023919105529785,C1CN1
138,559,7.7,6.793402671813965,CCOC(=O)CC(=O)OCC
139,662,8.4,10.359973907470703,CCOC=O
140,361,11.3,7.899036407470703,C=CCN=C=S
141,55,2.8,3.1613805294036865,C=CC=C
142,745,3.0,4.670289039611816,ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl
143,642,3.4,5.268491268157959,CCC#C
144,313,6.0,7.75581693649292,[O-][N+](=O)c1ccc(Br)cc1C(F)(F)F
145,1090,11.0,7.535375595092773,O=[S]1CCCC1
146,265,5.4,3.6711881160736084,CCCCC(O)CC
147,826,8.6,8.95591926574707,COC(=O)CC(C)=O
148,94,7.7,6.373326778411865,CC=CCCl
149,135,5.1,6.034271240234375,o1ccc2ccccc12
150,309,8.8,10.385767936706543,Oc1cc2[nH]ccc2cc1O
151,616,3.3,4.8125505447387695,N(c1ccccc1)c2ccccc2
152,592,4.8,6.99954891204834,CNC
153,324,10.4,8.468063354492188,CC(C)=O
154,391,6.3,6.717327117919922,OCc1ccccc1
155,1040,5.6,5.030923843383789,COCC(C)OC(C)=O
156,565,6.7,7.099064350128174,CCSSCC
157,304,16.7,9.974502563476562,COc1ccc(cc1)C#N
158,716,7.5,5.972343444824219,COc1cc(CC=C)ccc1O
159,776,6.2,5.687646865844727,CC(C)COC(=O)C=C
160,554,2.3,6.347201347351074,CCNCC
161,413,6.4,5.270565032958984,BrC(=C)C=C
162,634,0.0,4.099310874938965,CC
163,1055,18.9,16.475048065185547,CC(=O)C#N
164,839,0.0,3.055083990097046,CC1CCCC1
165,1057,5.6,6.507875919342041,c1ccc2ncccc2c1
166,96,4.9,5.420416355133057,CCc1ccccc1Cl
167,303,11.2,7.256527900695801,COc1ccc(cc1)C(C)=O
168,70,7.6,7.700082778930664,ClCC=CCCl
169,242,1.0,4.410256385803223,Cc1ccccc1C=C
170,782,4.8,7.713260173797607,CC1(C)CO1
171,691,5.4,3.8997907638549805,CCOCCOCC
172,1018,11.1,11.863094329833984,CCC=O
173,432,12.4,12.23373031616211,CCCC#N
174,843,8.4,10.751205444335938,COC=O
175,537,3.4,4.034409999847412,C(OCc1ccccc1)c2ccccc2
176,931,15.5,13.555874824523926,CC[N+]([O-])=O
177,847,15.0,7.360547065734863,COO
178,1062,3.7,4.157196044921875,CCC(C)OC(C)=O
179,579,7.0,7.409387111663818,CCCCCC(CC)(CC)OC(=O)c1ccccc1C([O-])=O
180,849,5.7,5.900740623474121,CC(C)CCC(C)=O
181,882,6.0,8.006429672241211,CN(C)C(=S)N(C)C
182,632,7.6,10.095876693725586,ClCC1CO1
183,1056,6.6,7.251718044281006,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1
184,1179,18.1,9.57345199584961,O=C1OC=CO1
185,832,8.2,6.1662821769714355,COC(=O)c1ccccc1
186,897,5.8,7.049823760986328,CCCCOC(=O)CC(C)=O
187,1015,0.0,3.1022286415100098,CCC
188,1129,12.5,8.473663330078125,OCCOCCOCCO
189,235,6.8,5.655307292938232,CC(C)S
190,1095,6.7,11.324329376220703,CC(O)=S
191,104,1.0,2.1798205375671387,CCCCCCCCC=C
192,286,8.0,6.941042423248291,ClC[CH]=[C]=[CH2]
193,203,6.2,5.8810930252075195,CCCCCCOC(=O)c1ccccc1C(=O)OCC
194,510,9.0,7.731566429138184,ClCCOCCCl
195,142,7.8,6.435507774353027,ClCC(Cl)=C
196,1094,20.6,13.163575172424316,CC(N)=S
197,767,2.6,6.460413932800293,C1C=Cc2ccccc12
198,850,3.3,4.578885078430176,CC(C)CC(C)O
199,1093,18.8,10.969693183898926,s1ccnc1
