,number,actual,predict,SMILES
71,94,-5.22,-5.112476825714111,Cc1cccc2c1Cc3ccccc32
72,560,-3.45,-4.288242816925049,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO
73,950,-3.81,-3.5477051734924316,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 
74,27,-3.28,-2.046666383743286,CCc1ccccc1CC
75,51,-2.09,-1.378373384475708,C=CCC=C
76,755,-3.401,-0.965506911277771,Nc1nc(O)nc2nc[nH]c12 
77,486,-4.411,-4.173852443695068,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC
78,197,-0.42,-0.6300225853919983,CCCCOCCO
79,377,-2.266,-2.6106436252593994,O=c1[nH]cnc2[nH]ncc12 
80,932,-2.39,-2.123439311981201,O=C1NC(=O)NC(=O)C1(CC)C(C)CCC
81,561,-4.63,-4.734322547912598,CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C 
82,21,-1.68,-1.0601319074630737,BrCCBr
83,454,-4.16,-2.8635547161102295,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C 
84,116,-11.6,-7.441102981567383,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl 
85,356,-5.89,-5.460050582885742,Cc1c2ccccc2cc3ccccc13
86,1068,-1.34,-1.0212093591690063,Nc1ccc(cc1)S(N)(=O)=O
87,953,-1.77,-1.8290741443634033,NC(=S)Nc1ccccc1
88,278,-0.85,-1.5965003967285156,CCC(O)(CC)CC
89,784,-3.21,-3.4503023624420166,Clc1cccc(Br)c1
90,429,-2.85,-2.1244750022888184,OC(C(=O)c1ccccc1)c2ccccc2
91,787,-3.88,-4.096256732940674,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3
92,742,-3.01,-2.245972156524658,Ic1ccccc1
93,621,-3.35,-5.0922322273254395,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O
94,899,-1.74,-1.00205659866333,Oc1ccccc1N(=O)=O
95,1091,-1.39,-1.5911157131195068,Cn1c(=O)n(C)c2nc[nH]c2c1=O
96,407,-4.37,-4.229311466217041,ClCC#CCOC(=O)Nc1cccc(Cl)c1
97,968,-4.16,-1.1611992120742798,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 
98,254,-0.29,-0.2282671481370926,CCCC(C)O
99,678,-4.04,-4.221970558166504,COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1
100,192,-4.4,-4.536800384521484,Brc1ccc2ccccc2c1
101,766,-1.45,-1.7929069995880127,c1ccc2cnccc2c1
102,756,0.009,-0.17990894615650177,c1nccc(C(=O)NN)c1
103,104,-4.24,-3.809170961380005,CCCCCCCC#C
104,242,-0.62,-0.6830864548683167,Cc1ccccc1O
105,720,-3.67,-2.2289698123931885,ClC(Cl)(Cl)C(Cl)(Cl)Cl
106,863,-3.19,-3.6572442054748535,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 
107,732,-4.88,-4.060389041900635,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
108,184,-4.89,-4.6379780769348145,Cc1ccc2cc(C)ccc2c1
109,878,0.26,-1.7804055213928223,CN(=O)=O
110,393,-3.13,-3.591554880142212,COc1ccc(C=CC)cc1
111,1131,-4.19,-3.334940195083618,ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl 
112,1019,-5.03,-5.074799060821533,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O
113,325,-0.15,-0.5897349715232849,OCCCC=C
114,580,-3.953,-2.126461982727051,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O
115,804,-2.82,-3.783508539199829,Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O
116,256,-0.7,-1.0511213541030884,OCCOc1ccccc1
117,769,-5.259,-5.5143141746521,ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl
118,403,-3.85,-3.333024740219116,CCNc1nc(Cl)nc(NC(C)C)n1
119,329,-2.766,-1.6248633861541748,O=C1NC(=O)NC(=O)C1(C(C)C)C(C)C
120,563,-3.59,-3.7633113861083984,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
121,1106,-4.15,-3.377520799636841,CC(C)(C)Cc1ccccc1
122,493,-0.02,0.25652045011520386,NC(=O)CCl 
123,827,-0.24,-2.200108289718628,COC(C)(C)C
124,855,-1.92,-1.0728354454040527,CN(C)c1ccccc1
125,891,-2.55,-2.94276762008667,Clc1ccccc1N(=O)=O
126,188,-5.21,-4.548062324523926,Clc1cccc(Cl)c1c2ccccc2 
127,1008,-2.77,-2.2973647117614746,Cc1ccc(C)cc1
128,1036,-4.706,-4.508010387420654,CCN2c1ccccc1N(C)C(=S)c3cccnc23 
129,510,-2.831,-4.190328121185303,Clc2ccc1oc(=O)[nH]c1c2
130,340,-1.077,-2.1362626552581787,Fc1c[nH]c(=O)[nH]c1=O 
131,1056,1.09,0.4670085310935974,OCC(O)C(O)C(O)C(O)CO
132,169,-6.14,-5.380951881408691,Clc1ccc(cc1)c2c(Cl)cccc2Cl 
133,1115,-2.404,-1.1517802476882935,Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3
134,1076,-4.0,-2.6415836811065674,CCNc1nc(NC(C)(C)C)nc(SC)n1
135,64,-3.08,-3.1650917530059814,CCCCCBr
136,484,-1.84,-1.0546972751617432,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl 
137,839,-2.253,-1.2720625400543213,CSc1nnc(c(=O)n1N)C(C)(C)C
138,343,-6.59,-6.12133264541626,c1cccc2c3c(C)cc4ccccc4c3ccc12
139,851,-3.083,-0.9464612007141113,Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O 
140,455,-2.39,-1.807620644569397,O=C1NC(=O)NC(=O)C1(CC)C(C)CC
141,474,-3.15,-3.1833059787750244,O=C(Nc1ccccc1)Nc2ccccc2
142,541,-1.29,-2.2477118968963623,OC1CCCCCCC1
143,640,-1.36,-0.25853991508483887,CC
