,0,1,2,3,4,5,6
23,147,147,147,Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ,147,-7.92,-7.458468
24,150,150,150,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,150,-3.1,-3.3675454
25,151,151,151,Clc1ccc(cc1)c2cccc(Cl)c2Cl ,151,-6.29,-6.066864
26,152,152,152,Clc1ccc(cc1)c2cccc(Cl)c2Cl ,152,-6.26,-6.066864
27,157,157,157,Oc1cc(Cl)cc(Cl)c1Cl,157,-2.67,-2.5991309
28,160,160,160,Oc1cccc(Cl)c1Cl,160,-1.3,-1.9421629
29,162,162,162,CC(C)C(C)C,162,-3.65,-3.1434262
30,171,171,171,Cc1cc(C)c(O)c(C)c1,171,-2.05,-1.6445824
31,180,180,180,Cc1ccc(cc1N(=O)=O)N(=O)=O,180,-2.82,-2.6859934
32,183,183,183,Oc1c(Cl)cccc1Cl,183,-1.79,-1.723648
33,186,186,186,Cc1cccc(C)n1,186,0.45,0.45633072
34,190,190,190,Nc3ccc2cc1ccccc1cc2c3 ,190,-5.17,-5.7421794
35,191,191,191,c1c(Br)ccc2ccccc12 ,191,-4.4,-4.3947787
36,194,194,194,Cc1ccccc1Br,194,-2.23,-3.2363224
37,197,197,197,CCCCOCCO,197,-0.42,-1.8285184
38,202,202,202,Clc1ccc2ccccc2c1,202,-4.14,-4.138709
39,207,207,207,CCCCCCCCC(=O)C,207,-3.3,-2.8676794
40,219,219,219,CCCCC(=O)C,219,-0.8,-1.1655091
41,225,225,225,CC=C(C)C,225,-2.56,0.31023768
42,226,226,226,CC(=C)C=C,226,-2.03,-2.0336213
43,229,229,229,CCCCCC(C)(C)O,229,-1.72,-1.8848895
44,246,246,246,Cc2ncc1nccnc1n2,246,-0.12,-0.7312266
45,253,253,253,CCCCCCC(=O)C,253,-2.05,-1.905584
46,255,255,255,CCCC(=O)C,255,-0.19,-0.83500797
47,262,262,262,CC(=O)C(C)(C)C,262,-0.72,0.043740198
48,279,279,279,CCCCC(O)CC,279,-1.47,-1.61988
49,283,283,283,O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,283,-5.886,-6.2832704
50,287,287,287,CC(C)C(=O)C,287,-0.12,-1.086674
51,293,293,293,CCC(C)(O)CC,293,-0.36,-1.0008911
52,297,297,297,Cc1c[nH]c2ccccc12 ,297,-2.42,-2.4738095
53,301,301,301,O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,301,-6.523,-6.8690233
54,303,303,303,CCC(=O)CC,303,-0.28,-0.7605435
55,322,322,322,CC(C)CCCO,322,-1.14,-1.2890903
56,325,325,325,OCCCC=C,325,-0.15,-2.3044548
57,345,345,345,CCCCC(=O)CCCC,345,-2.58,-2.8915021
58,348,348,348,COc2cnc1ncncc1n2,348,-1.139,-0.9098504
59,364,364,364,CC#N,364,0.26,-0.55435574
60,372,372,372,CCc1cccc(CC)c1N(COC)C(=O)CCl ,372,-3.26,-3.5310216
61,374,374,374,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,374,-6.307,-6.384903
62,400,400,400,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,400,-3.538,-3.260124
63,402,402,402,CCNc1nc(NC(C)C)nc(OC)n1,402,-2.084,-3.7633889
64,403,403,403,CCNc1nc(Cl)nc(NC(C)C)n1,403,-3.85,-3.2704594
65,414,414,414,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,414,-4.2,-4.9966
66,415,415,415,O=Cc1ccccc1,415,-1.19,-1.6381943
67,419,419,419,O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,419,-2.81,-3.175505
68,421,421,421,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,421,-8.699,-8.601928
69,437,437,437,NC(=O)NCc1ccccc1 ,437,-0.95,-2.2707362
70,438,438,438,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,438,-4.71,-4.247951
71,452,452,452,Oc1c(Br)cc(C#N)cc1Br ,452,-3.33,-2.105772
72,463,463,463,CCCCC1(CC)C(=O)NC(=O)NC1=O,463,-1.661,-2.6458704
73,469,469,469,CCCC=O,469,-0.01,-0.43979308
74,476,476,476,c1ccc2c(c1)[nH]c3ccccc32,476,-5.27,-2.7692034
75,480,480,480,CC1=C(SCCO1)C(=O)Nc2ccccc2,480,-3.14,-2.65583
76,488,488,488,CC(OC(=O)Nc1cccc(Cl)c1)C#C,488,-2.617,-2.9910564
77,503,503,503,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,503,-3.05,-2.980465
78,511,511,511,C1Cc2c3c1cccc3cc4c2ccc5ccccc54,511,-7.85,-7.4417443
79,515,515,515,CC/C=C\C,515,-2.54,-2.5425317
80,517,517,517,CC1(C)CON(Cc2ccccc2Cl)C1=O,517,-2.338,-4.7698193
81,546,546,546,O=C2NC(=O)C1(CC1)C(=O)N2 ,546,-1.886,-1.6358496
82,550,550,550,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,550,-8.017,-7.339524
83,569,569,569,CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,569,-4.286,-2.4471858
84,571,571,571,CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,571,-3.64,-5.1983895
85,579,579,579,ClCCl,579,-0.63,-1.1925842
86,586,586,586,CCOC(=O)c1ccccc1C(=O)OCC,586,-2.35,-3.4618945
87,606,606,606,CSSC,606,-1.44,-0.684083
88,608,608,608,CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,608,-3.38,-3.3531475
89,609,609,609,OC1C(O)C(O)C(O)C(O)C1O,609,0.35,0.7096801
90,610,610,610,CCCSCCC,610,-2.58,-2.1859093
91,623,623,623,CC1=CCC(CC1)C(C)=C,623,-4.26,-2.608222
92,625,625,625,CCOc1ccc(NC(N)=O)cc1,625,-2.17,-2.711629
93,637,637,637,CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,637,-4.955,-4.05104
94,640,640,640,CC,640,-1.36,-0.61490726
95,641,641,641,CCS,641,-0.6,-1.1755253
96,651,651,651,CCOC(=O)C,651,-0.04,0.120848216
97,658,658,658,CCCCCC(=O)OCC,658,-2.35,-2.616237
98,659,659,659,CCCCCCCCC(=O)OCC,659,-3.8,-3.8484354
99,662,662,662,CCOC(=O)CC,662,-0.66,-0.39375162
100,669,669,669,CCOC(=O)c1ccc(O)cc1,669,-2.35,-1.8398206
101,672,672,672,CCOC(=O)c1cncn1C(C)c2ccccc2,672,-4.735,-3.5285747
102,680,680,680,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,680,-4.7,-5.7572494
103,685,685,685,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,685,-1.8,-3.9328766
104,687,687,687,Nc1nc(=O)[nH]cc1F,687,-0.972,-1.3631933
105,705,705,705,O=Cc1ccco1,705,-0.1,-0.6386617
106,710,710,710,OCC(O)CO,710,1.12,0.4721524
107,734,734,734,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,734,-3.817,-4.729128
108,735,735,735,O=c1[nH]cnc2nc[nH]c12 ,735,-2.296,-2.0542352
109,749,749,749,CC(C)COC(=O)C,749,-1.21,-1.8184431
110,751,751,751,CC(C)Cc1ccccc1,751,-4.12,-2.570626
111,770,770,770,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,770,-3.021,-3.5742178
112,774,774,774,CC(C)=CCCC(O)(C)C=C,774,-1.99,-3.1007957
113,778,778,778,CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ,778,-6.005,-2.9753253
114,790,790,790,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,790,-5.27,-4.7846603
115,800,800,800,C,800,-0.9,-0.5898528
116,819,819,819,CNN,819,1.34,0.107848614
117,821,821,821,COC(=O)c1cccnc1 ,821,-0.46,-1.3951999
118,835,835,835,CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,835,-3.78,-3.8485277
119,836,836,836,c1ccccc1(OC(=O)NC),836,-1.803,-1.7444078
120,839,839,839,CSc1nnc(c(=O)n1N)C(C)(C)C,839,-2.253,-2.1603944
121,847,847,847,Cc1cccc(c1)N(=O)=O,847,-2.44,-2.3562565
122,851,851,851,Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,851,-3.083,-2.3418674
123,854,854,854,CN(C)C(=O)C,854,1.11,-0.7387799
124,867,867,867,ON=Cc1ccc(o1)N(=O)=O ,867,-2.19,-2.767897
125,868,868,868,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,868,-3.796,-3.8278198
126,869,869,869,O=C1NCCN1c2ncc(s2)N(=O)=O,869,-3.22,-1.6187243
127,873,873,873,O=N(=O)c1ccccc1,873,-1.8,-2.3805315
128,874,874,874,CCN(=O)=O,874,-0.22,-0.17410928
129,876,876,876,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,876,-3.38,-2.7404554
130,883,883,883,CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,883,-4.8,-5.1020355
131,889,889,889,Clc1ccccc1Br,889,-3.19,-2.771498
132,893,893,893,CCOC(=O)N,893,0.85,-1.1267923
133,895,895,895,NC(=O)c1ccccc1O,895,-1.82,-1.8284868
134,903,903,903,Cc1ccccc1N,903,-2.21,-1.0402442
135,905,905,905,CNC(=O)ON=C(SC)C(=O)N(C)C,905,0.106,-2.2129247
136,906,906,906,OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,906,-3.952,-3.8323827
137,908,908,908,Cc1ccccc1C,908,-2.8,-1.8117039
138,914,914,914,O=C1NC(=O)C(=O)N1 ,914,-0.4,-1.5235137
139,915,915,915,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,915,-4.66,-4.481017
140,917,917,917,CC(=O)Nc1ccc(Br)cc1,917,-3.083,-1.9762787
141,923,923,923,Clc1ccc(cc1)N(=O)=O,923,-2.92,-2.8059578
142,926,926,926,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,926,-5.915,-5.034689
143,931,931,931,CCCCC,931,-3.18,-2.6943805
144,941,941,941,CCOc1ccc(NC(=O)C)cc1,941,-2.35,-2.5647504
145,946,946,946,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,946,-2.322,-2.3231583
146,947,947,947,c1ccccc1O,947,0.0,0.14636743
147,949,949,949,CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,949,-5.24,-5.724627
148,951,951,951,NNc1ccccc1,951,0.07,-1.3318611
149,954,954,954,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,954,-4.097,-3.1109366
150,956,956,956,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,956,-5.233,-5.4177957
151,964,964,964,O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,964,-3.46,-4.243508
152,968,968,968,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,968,-4.16,-2.3441162
153,971,971,971,Nc1ccc(cc1)N(=O)=O,971,-2.37,-2.028035
154,978,978,978,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,978,-4.37,-4.017171
155,984,984,984,COc1nc(NC(C)C)nc(NC(C)C)n1,984,-2.478,-3.8310719
156,987,987,987,CCC,987,-1.94,-0.93275696
157,989,989,989,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,989,-4.43,-3.8511667
158,992,992,992,CCC=O,992,0.58,-0.6955204
159,994,994,994,CNC(=O)Oc1ccccc1OC(C)C,994,-2.05,-2.6279428
160,998,998,998,CCCCC(=O)OC,998,-1.34,-1.7119918
161,1001,1001,1001,CC=C,1001,-1.08,-0.8549029
162,1004,1004,1004,CC(C)(C)c1ccc(O)cc1,1004,-2.41,-2.6447175
163,1019,1019,1019,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,1019,-5.03,-6.2057285
164,1032,1032,1032,CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,1032,-4.114,-3.9520965
165,1038,1038,1038,CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,1038,-2.86,-4.377264
166,1039,1039,1039,C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,1039,-4.799,-3.5350575
167,1047,1047,1047,O2c1ccccc1N(CC)C(=O)c3ccccc23 ,1047,-3.68,-4.4848313
168,1053,1053,1053,CC1CCCCC1NC(=O)Nc2ccccc2,1053,-4.11,-2.6401715
169,1054,1054,1054,CCNc1nc(Cl)nc(NCC)n1 ,1054,-4.55,-3.1356478
170,1062,1062,1062,C=Cc1ccccc1,1062,-2.82,-2.1718752
171,1072,1072,1072,Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,1072,-7.28,-6.855962
172,1076,1076,1076,CCNc1nc(NC(C)(C)C)nc(SC)n1,1076,-4.0,-2.3352423
173,1077,1077,1077,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,1077,-4.02,-4.875268
174,1081,1081,1081,ClC(=C(Cl)Cl)Cl,1081,-2.54,-3.5195975
175,1086,1086,1086,C1CCOC1,1086,0.49,-0.70675325
176,1089,1089,1089,O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,1089,-2.676,-3.3687522
177,1090,1090,1090,Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ,1090,-2.523,-1.5954292
178,1094,1094,1094,c1ccccc1SC,1094,-2.39,-1.4431187
179,1111,1111,1111,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,1111,-4.88,-3.025422
180,1116,1116,1116,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,1116,-4.09,-4.6800585
181,1117,1117,1117,BrC(Br)Br,1117,-1.91,-1.5043669
182,1118,1118,1118,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,1118,-2.68,-2.678829
183,1124,1124,1124,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,1124,-5.752,-5.3636475
184,1125,1125,1125,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,1125,-4.46,-5.3403473
185,1132,1132,1132,COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,1132,-3.638,-5.1578317
186,1133,1133,1133,c1ccc2c(c1)c3ccccc3c4ccccc24,1133,-6.726,-7.203129
187,1134,1134,1134,Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,1134,-1.95,-1.635176
188,1139,1139,1139,CNC(=O)C(C)SCCSP(=O)(OC)(OC),1139,1.144,-2.3086898
189,1143,1143,1143,CNC(=O)Oc1cc(C)cc(C)c1,1143,-2.581,-2.4438822
