,number,actual,predict,SMILES
72,788,1.4,3.407031536102295,CC(=C)C=C
73,575,5.1,5.398232460021973,CCOCCOCCOC(C)=O
74,464,6.0,6.550062656402588,OCC=Cc1ccccc1
75,605,7.7,7.452251434326172,COC(=O)CCC(=O)OC
76,936,0.0,1.2313594818115234,CCCCCCCCC
77,155,13.1,11.916577339172363,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
78,772,3.1,5.037328720092773,CC(C)CCOC(C)=O
79,193,5.0,7.08743953704834,CCSCCCl
80,204,1.6,3.3854315280914307,CCC(=C)C=C
81,77,4.6,5.559014320373535,CC12CCC(CC1)C(C)(C)O2
82,1027,7.1,9.443100929260254,CCCOC=O
83,870,5.3,4.2383527755737305,COC=C
84,234,1.8,6.064218521118164,CC1=CCC2CC1C2(C)C
85,407,9.9,7.649089813232422,BrC#C
86,689,4.7,12.859061241149902,CC(O)=O.CC(O)=O.OCCO
87,748,0.0,1.3556973934173584,CCCCCCCCCCCCCCCC
88,572,7.2,6.716926574707031,COC(C)(C)C.OCCOCCO
89,750,0.0,4.877072334289551,FC(F)=C(F)C(F)=C(F)F
90,598,13.7,12.261581420898438,CN(C)C=O
91,787,8.0,10.554855346679688,CC1=CC(=O)CC(C)(C)C1
92,183,7.6,5.40497350692749,CC(C)(C)Cl
93,421,5.6,5.152814865112305,CCCCOC(=O)c1ccccc1
94,194,5.5,6.722970008850098,Oc1ccccc1Cl
95,371,5.8,7.4906229972839355,Nc1ccccc1
96,53,8.1,7.331463813781738,Oc1cccc(O)c1
97,918,2.8,4.961487293243408,CN1CCCC1
98,734,14.7,13.539090156555176,CC(O)=O.OCC(O)CO.OC(O)=O
99,91,6.9,6.104049205780029,FC(Cl)=C
100,188,7.6,5.424863815307617,CCC(C)Cl
101,984,10.5,9.24547004699707,CC(=O)Nc1ccc(O)cc1
102,526,3.4,2.4198715686798096,CCCCOCCCC
103,1035,6.5,5.221902847290039,CCOCC(C)O
104,1162,5.0,6.037777900695801,C/C=C/C(=O)OC=C
105,276,1.4,3.617682933807373,CC(C)C=C
106,1045,17.0,12.957446098327637,C#CC#N
107,352,7.3,3.648282289505005,BrCC=C
108,807,6.5,5.568743705749512,Cc1cccc(O)c1
109,664,7.0,5.614715099334717,CCI
110,442,8.3,3.528010368347168,ClC(Cl)(Cl)Cl
111,624,4.9,5.127718448638916,COC(C)COC(C)COC(C)=O
112,140,12.6,9.639798164367676,[O-][N+](=O)c1cccc(Cl)c1Cl
113,718,6.6,8.683692932128906,COc1cc(\C=C\C(O)=O)ccc1O
114,372,11.9,9.4113130569458,COc1ccc(C=O)cc1
115,678,21.7,14.295029640197754,O=C1OCCO1
116,742,8.5,8.576557159423828,CC(=C)C(=O)OCC1CO1
117,688,4.1,4.087550640106201,CC(C)(C)OCCOC(C)(C)C
118,695,5.9,6.3261260986328125,OCCOCc1ccccc1
119,48,8.6,10.50584602355957,C=C1CO1
120,889,10.6,6.667558193206787,CCCC(=O)N(C)C
121,318,12.5,12.385025978088379,CC=O
122,81,6.4,6.966222763061523,CC=CBr
123,614,3.4,4.003907680511475,O(c1ccccc1)c2ccccc2
124,617,1.0,3.749371290206909,C(c1ccccc1)c2ccccc2
125,829,11.3,11.55500316619873,CC=CCC#N
126,1118,3.1,9.066965103149414,ClC=C(Cl)Cl
127,864,6.5,6.167449951171875,CCC(=O)OC
128,518,10.5,9.59995174407959,CC(C)C[S](=O)CC(C)C
129,151,8.7,10.139281272888184,[O-][N+](=O)c1ccc(Cl)cc1Cl
130,164,7.5,7.499441146850586,Oc1c(Cl)cccc1Cl
131,1010,3.6,5.664148807525635,ClP(Cl)Cl
132,683,18.0,11.84555721282959,[O-][N+](=O)OCCO[N+]([O-])=O
133,34,1.7,5.943543434143066,C[CH]=[C]=[CH2]
134,358,6.4,4.365378379821777,ICC=C
135,816,11.0,10.76201343536377,CC(=C)C(N)=O
136,12,8.4,7.518987655639648,CC(Br)Br
137,1064,7.3,7.553462028503418,COc1cc(/C=C/CO)cc(OC)c1O
138,610,2.0,3.4654786586761475,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC
139,1079,5.1,5.245473861694336,CC(C)(C)O
140,1072,17.0,17.173784255981445,N#CCCC#N
141,395,7.1,5.383518218994141,ClCc1ccccc1
142,1060,9.0,9.42750072479248,OC(=O)c1ccccc1O
143,726,10.0,18.932294845581055,OC=O
144,267,5.4,6.7484049797058105,COC(C)CCO
145,930,10.6,9.75014591217041,[O-][N+](=O)c1ccccc1
146,1088,6.3,5.263602256774902,C1CCSCC1
147,804,8.3,9.764721870422363,CC(O)C(O)=O
148,512,4.7,3.9556097984313965,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC
149,1032,10.4,9.676268577575684,CC(O)CO
150,797,13.4,10.631919860839844,o1cccn1
151,635,14.9,14.592238426208496,CC[S](Cl)(=O)=O
152,425,3.7,3.233482599258423,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC
153,577,7.2,5.936760902404785,CCCOCCOCCO
154,134,7.7,9.767369270324707,[O-][N+](=O)c1ccc(F)c(F)c1F
155,15,7.6,8.660460472106934,CC(=O)C(Cl)Cl
156,828,6.7,6.788529396057129,COC(=O)C=C
157,569,5.9,4.052850246429443,CCOCCOCCOCC
158,946,7.0,6.086606025695801,Sc1ccccc1Cl
159,941,7.7,6.77199649810791,Clc1ccccc1Br
160,613,2.0,6.097333908081055,c1ccc(cc1)C#Cc2ccccc2
161,576,7.8,7.1146626472473145,COCCOCCO
162,443,6.3,18.264400482177734,O=C(C#N)C#N
163,888,11.5,8.246356010437012,CN(C)C(C)=O
164,513,6.1,4.7949676513671875,COCCOCCOC
165,1148,9.8,10.205626487731934,COc1cc(C=O)ccc1O
166,961,1.8,3.522869348526001,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C
167,581,7.6,4.833438873291016,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
168,761,4.5,10.089499473571777,CC(O)=O.CC(O)=O.OCCCCCCO
169,255,14.3,10.862658500671387,C=CCC#N
170,19,6.7,8.79358959197998,CC=C(Cl)Cl
171,239,3.7,4.863011360168457,Cc1ccc(O)c(c1)C(C)(C)C
172,905,4.8,6.440789222717285,CCCCOC(=O)c1ccccc1O
173,1170,8.0,5.7735185623168945,CCC(=O)OC=C
174,1147,11.0,10.98625373840332,CCCCC#N
175,1077,7.2,13.687918663024902,Cl[S](Cl)(=O)=O
176,519,6.2,4.329692840576172,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C
177,549,7.8,6.64591121673584,ClC(Cl)=C
178,199,3.9,2.9700756072998047,CCCCCCCCC(C)O
179,783,5.4,7.278082847595215,CC(C)C(O)=O
180,426,3.7,2.441669225692749,CCCCCCCCCCCCCCCCCC(=O)OCCCC
181,503,5.5,5.427074909210205,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl
182,964,3.8,11.01224422454834,ClC(=O)C(Cl)=O
183,236,6.1,4.942546367645264,CC(C)O
184,84,7.9,4.228515148162842,CCCBr
185,331,3.5,6.7389936447143555,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC
186,1100,2.4,6.43175745010376,s1cccc1
187,942,5.2,5.917874336242676,Brc1ccccc1C=C
188,272,6.4,5.47963809967041,CC1CCCC(O)C1
189,811,6.2,7.1456298828125,CN(C)CCOC(=O)COc1ccc(Cl)cc1
190,656,11.0,8.21357250213623,CCOC(Cl)=O
191,735,18.5,10.391026496887207,CCOCC.OCC(O)CO.OC(O)=O
192,1107,7.9,8.567091941833496,Cc1ccc(cc1N=C=O)N=C=O
193,363,4.1,5.999406814575195,CC(=C)C(=O)OCC=C
194,817,2.8,8.740321159362793,CC(=C)C(O)=O
195,515,2.6,3.1409432888031006,CCCCC(CC)COCC(CC)CCCC
196,800,4.7,5.576381683349609,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
197,786,0.0,2.1205849647521973,CCC(C)C
198,27,0.5,3.3240466117858887,Cc1cc(C)c(C)c(C)c1
199,1036,6.3,4.508068561553955,CCOCC(C)OC(C)=O
