,smiles,actual,predict
41,CCCCOC(=O)C(C)=C,5.9,6.0962963
42,[O-][N+](=O)c1ccc(Br)cc1,9.9,9.431126
43,CC(O)COC(C)(C)C,6.1,7.087731
44,CCCCCCCC(O)=O,3.3,3.821261
45,CCCCC(O)=O,4.1,5.1183457
46,OC(CCl)CCl,9.9,9.242524
47,C=[N+]=[N-],6.1,9.271061
48,CCC(C)O,5.7,6.3785567
49,CCCCCCCCCO,4.8,5.049529
50,Clc1ccc(C=O)cc1,7.2,11.740635
51,CC1=CNC(=O)NC1=O,20.5,17.490417
52,[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,8.5,9.622364
53,CC(=O)Oc1ccccc1,5.2,7.14592
54,O=CN1CCCCCC1,10.4,12.549597
55,Cc1c(Cl)cccc1[N+]([O-])=O,9.6,12.985238
56,CCCCCCCCCCCCCCCCCCCC,0.0,-0.18798123
57,CCCl,6.1,6.371194
58,CCCCCCCCC,0.0,-0.008859521
59,CCOC#C,7.9,6.3051543
60,CCCCOC(=O)C(C)O,6.5,6.273465
61,CC(=C)C(=O)OCc1ccccc1,4.1,6.9340434
62,CCCCCCCCCCCCCCCC(=O)OC(C)C,3.9,1.9148613
63,ClC(Cl)c1ccccc1,7.6,5.1607733
64,O=C1CCCCCCCCC1,8.0,9.268728
65,CC(O)=O.CC(O)=O.OCC(O)CO,8.9,9.361161
66,CCCCC,0.0,0.18346646
67,O=CN1CCCCC1,10.6,11.669623
68,C1OCOCO1,9.2,8.559584
69,COc1cc(CC=C)ccc1O,7.5,7.1543155
70,CC=NO,4.0,6.508782
71,CCC#C,3.4,3.6517115
72,C/C=C/C(O)=O,8.7,5.087283
73,c1ccnnc1,17.4,7.676718
74,FC(F)(Cl)Cl,2.0,3.558775
75,O=C1CCCN1C2CCCCC2,6.8,9.596507
76,c1ccc2ncccc2c1,5.6,6.104111
77,NCCc1ccc(O)c(O)c1,10.3,8.146653
78,OC=O,10.0,16.4375
79,Cc1cccc(C)c1O,4.9,6.7541137
80,COCC=C,4.3,5.2266603
81,C1CCCC1,0.0,0.58347553
82,CCCCN(CCCC)C=O,8.9,8.618324
83,Brc1ccc(cc1)C#N,9.3,16.521748
84,Oc1c(Cl)cccc1Cl,7.5,9.707496
85,COC=CC,4.3,5.0465865
86,CC[N+]([O-])=O,15.5,15.839531
87,C/C=C/C(=O)OC=C,5.0,6.1077113
88,CO[P](C)(=O)OC,13.1,11.585886
89,O=C1Oc2ccccc2C=C1,12.5,10.945755
90,[SiH3]C=C,2.6,6.128401
91,Cc1ccc(O)cc1C,6.0,6.02327
92,CCCC(C)O,6.4,5.917583
93,OC(=O)c1[nH]c2cc(O)c(O)cc2c1,8.1,10.95745
94,Cc1ccc(O)c(c1)C(C)(C)C,3.7,6.415916
95,CC(=C)C(=O)OCC1CO1,8.5,9.769729
96,CCOC(=O)CCCCC(=O)OCC,6.2,6.2561564
97,CC(C)(c1ccc(O)cc1)c2c(Br)cc(OBr)c(Br)c2Br,9.1,6.716098
98,OCC(Cl)CCl,9.2,13.7048645
99,OCCNCCO,7.0,7.780118
100,CC(C)(O)CN,9.2,7.2826705
101,COc1ccccc1Br,8.4,7.4561067
102,Clc1ccc(C=C)cc1,4.3,4.089556
103,BrC(Br)Br,5.0,5.970863
104,CC(CCl)OC(C)CCl,8.2,6.1428065
105,Fc1ccccc1Cl,8.7,8.074467
106,CC(C)CC(C)=O,6.1,6.3614335
107,C=CSC=C,4.6,6.25843
108,Oc1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,12.8,13.210775
109,CCOC(=O)C(=O)OCC,8.0,8.455084
110,Nc1ncnc2nc[nH]c12,16.0,13.259331
111,CCCC(N)=O,13.7,13.548517
112,CCCCCCCCC=C,1.0,1.0190846
113,CCCCc1cccc(C)c1,0.1,0.1471245
114,c1ccncc1,8.8,11.888072
115,OC(=O)c1ccccc1,6.9,8.396767
116,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,5.5,3.7564168
117,CCCC(=O)OC(=O)CCC,10.3,6.8664393
118,CCOc1ccc(Br)cc1,7.7,7.895517
119,CC(C)(C)Cl,7.6,6.1020813
120,C1COCCO1,1.8,6.6084576
121,N,16.7,12.087405
122,Cc1ccccc1Cl,4.9,5.628962
123,Clc1sccc1,6.2,6.8722672
124,ClC(Cl)Cl,3.1,6.2756486
125,CCCCCCCCCCC,0.0,6.006605
126,C1CCOC1,6.2,5.741903
127,CC(C)N,4.4,6.3698273
128,Fc1c(F)c(F)c(F)c(F)c1F,0.0,6.895225
129,CCC(=C)C=C,1.6,2.7274241
130,CCC(Cl)=O,10.3,11.627527
131,ClCC=CCCl,7.6,8.400223
132,CCCCc1ccccc1,0.1,2.138536
133,C1c2ccccc2c3ccccc13,1.7,3.8032343
134,S=C=S,0.0,11.609549
135,s1cccc1,2.4,5.472782
136,COc1ccc(cc1)C(C)=O,11.2,11.1181
137,Oc1cccc(O)c1O,10.7,12.302483
138,C#C.C#C,4.2,4.659102
139,Nc1ccc(cc1)[S](N)(=O)=O,19.5,17.951288
140,NC(=O)CCl,12.4,12.681472
141,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,1.8,3.240119
142,CN(C)C,3.4,3.0832987
143,N#CC#CC#N,16.2,12.985716
144,C1CCCCC1,0.0,-0.21116282
145,CCN(CC)C(C)=O,11.3,10.766185
146,CC(C)CC(=O)CC(C)C,3.7,4.4320273
147,O=C1CCCN1Cc2ccccc2,6.1,10.037923
148,CCCCCCCC\C=C/CCCCCCCCOCCOCCOCCO,3.1,3.3285394
149,BrCC#C,6.5,7.8176765
150,CC(O)COc1ccccc1,5.3,7.793312
151,COCOC,1.8,1.6599995
152,[O-][N+](=O)c1cc(c(Cl)cc1Cl)C(F)(F)F,7.6,5.34692
153,Cc1ccc(Cl)cc1,6.2,5.622277
154,CC(=O)N1CCOCC1,9.8,10.873355
155,CCC(=C)CC,1.7,1.4469568
156,CCCCOC(=O)\C=C/C(=O)OCCCC,6.1,7.846727
157,Oc1cccc(O)c1,8.1,10.460118
158,CC1OC(=O)OC1C,16.8,8.900763
159,Oc1cccc2ccccc12,6.3,6.143902
160,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,1.3,4.808307
161,BrC#C,9.9,8.298433
162,Clc1ccc(Cl)cc1,5.6,4.8826127
163,CCCCCCOC(C)=O,2.9,3.5026946
164,NCCN,8.8,7.6742454
165,CC=CC,0.0,1.1229689
166,OC(=O)CCCCC(O)=O,10.0,7.8206415
167,ClCC(Cl)=O,9.2,8.191349
168,OCC(O)CO,11.3,12.457334
169,C=Cc1ccccc1,1.0,1.898639
170,BrC=C,6.3,7.7251267
171,CC(C)c1ccccc1,1.2,1.1070976
172,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,13.1,9.711312
173,CCCCO,5.7,7.304288
174,O=C1CCCCC1,8.4,10.637982
175,C#N,17.6,17.008186
176,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,11.0,7.437029
177,ClC(Cl)(Cl)Cl,0.0,8.893689
178,CCc1ccccc1Cl,4.9,5.83664
179,CCCOC(C)=O,4.3,5.571287
180,CCCCOC(=O)CC,5.5,3.8140347
181,CCF,9.3,9.936437
182,S1C=CSC1=C2SC=CS2,8.2,7.4084363
183,ClCC#N,13.6,15.9972
184,N#CCc1ccccc1,12.3,12.606649
185,O=C=S,3.7,11.515148
186,CCCCCCC,0.0,0.24935243
187,C1CCNC1,6.5,5.5329432
188,CC(=O)OCC(COC(C)=O)OC(C)=O,4.5,6.731144
189,CO[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC,7.1,6.396936
190,OC[CH]=[C]=[CH2],6.6,7.1661115
191,CCC(=O)OC,6.5,8.854635
192,CC=CCC#N,11.3,15.280779
193,CCCCOC(C)=O,3.7,5.876366
194,CC(C)=C=O,7.4,11.172144
195,Fc1cccc(F)c1C#N,11.2,12.4016695
196,CCC(C)OC(C)=O,3.7,4.932429
