,smiles,actual,predict
42,C=CC=O,10.0,10.831237
43,CC(C)CC=O,9.5,6.7346187
44,C=CCN=C=S,11.3,7.575521
45,IC[CH]=[C]=[CH2],6.3,8.121763
46,O=C\C=C\c1ccccc1,12.4,6.1704545
47,COC(Cl)=O,9.5,13.066323
48,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,6.4,6.8815436
49,CCCOC=O,7.1,8.00348
50,ClC1CCCCC1,5.5,1.5702176
51,[O-][O+]=O,4.2,14.706448
52,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.0,3.5253065
53,C[C](C)=[C]=[CH2],2.5,4.236204
54,COc1ccc(N)cc1,5.4,8.749598
55,ClCNCCl,7.5,10.178317
56,CBr,8.8,5.594606
57,CCCCCCOCCCCCC,3.0,2.6406772
58,C[S](C)(=O)=O,19.4,16.766932
59,CCCCc1ccc(C)cc1,0.1,1.7111845
60,CCCCCCCCCCCCCO,3.1,4.8793707
61,CCCCOC(=O)c1ccccc1,5.6,5.738297
62,CC(Cl)Cl,7.8,5.7713447
63,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,3.0443478
64,CCOC(=O)CCC(=O)OCC,6.8,7.051616
65,Cn1cnc2N(C)C(=O)N(C)C(=O)c12,10.1,12.05924
66,SCC=C,6.2,6.141298
67,ClC(=O)c1ccc(Cl)cc1,6.7,6.05816
68,CCOCC(C)OC(C)=O,6.3,5.8139806
69,CC(C)=CC(C)=O,7.2,9.165529
70,O=[S]1CCCC1,11.0,12.602172
71,CCCC(C)=O,7.6,9.960699
72,Cl[S](Cl)(=O)=O,7.2,14.71907
73,COC(C)COC(C)COC(C)=O,4.9,3.397035
74,CC(=C)C1CCC(=CC1)C,1.8,1.8090928
75,C1CCC=CC1,1.0,3.9091222
76,OCCO,11.0,11.541052
77,CCCC(=O)N(C)C,10.6,7.6694436
78,Fc1ccccc1,6.1,6.779758
79,CCCCCCCC,0.0,0.08902863
80,C1CC[C@@H]2CCCC[C@@H]2C1,0.0,3.719317
81,N#Cc1ccccc1,12.0,12.368862
82,OCC(Br)=C,9.9,8.972918
83,C=CCC#N,14.3,12.045584
84,OCCOCc1ccccc1,5.9,7.3641734
85,CC(C)C=C,1.4,0.9887555
86,O=C1C=C2NC=CC2=CC1=O,9.3,10.643631
87,C1COC=CC1,5.5,6.2888174
88,O=C=O,6.3,7.6164494
89,Cc1ccc(F)c(F)c1F,8.8,4.954676
90,CCOC(Cl)=C,6.5,7.911921
91,CC(=O)N1CCCC1=O,13.1,9.619961
92,COC(=O)CCCCCCCCC(=O)OC,2.9,5.992558
93,C1CSCCO1,6.6,5.4840007
94,O=Nc1ccccc1,12.7,10.975071
95,NCCNCCN,7.1,9.279822
96,ClCc1ccccc1,7.1,7.00662
97,COC=C,5.3,5.561001
98,Cc1ccc(N)c(Cl)c1,7.4,6.508142
99,COC(C)(C)C.OCCO,5.1,6.3605886
100,CC(C)CCCCCCOCCCCCCC(C)C.OC(=O)C1CCCCC1C(O)=O,2.2,4.4029365
101,CC(C)CCCCCO,7.3,4.971579
102,C1COCCO1,6.8,1.3165772
103,CN(C)CCOC(=O)COc1ccc(Cl)cc1,6.2,8.079718
104,C1CC1,0.0,1.8247073
105,CCCC=C,1.4,1.0525899
106,CC(=O)C=O,16.1,12.460634
107,CCOC1CCC(OCC)O1,6.4,6.5463376
108,CCN(CC)C=O,11.4,11.868837
109,CCCCCCCCCCCCOC(=O)C(C)=C,2.2,3.9304411
110,Cc1ccc(Cl)c(Cl)c1,9.8,5.5630975
111,CCCOC(C)COC(C)CO,6.1,6.623266
112,[O-][N+](=O)C(Cl)(Cl)Cl,6.8,9.571783
113,COc1ccc(C=CC)cc1,4.3,5.647933
114,CSC#N,15.0,13.400156
115,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,6.9,1.6958642
116,COC(=O)\C=C/C(=O)OC,8.3,7.035896
117,COC(C)=C,4.2,5.385158
118,OCCCCO.OC(=O)C=C.OC(=O)C=C,9.1,10.663742
119,CO,5.0,13.012038
120,CCOC(=O)C(C)O,7.6,7.757428
121,CCOC(=O)OCC,6.3,5.9490414
122,CC(=O)OCC#C,5.2,6.093429
123,CC1CCC[S]1(=O)=O,17.4,12.590079
124,ClB(Cl)Cl,2.5,4.591126
125,CC(N)=O,18.7,16.913292
126,CC[S](Cl)(=O)=O,14.9,13.342478
127,CCOC=O,8.4,9.80087
128,SCCS,7.2,5.3575053
129,CCOCC=C,4.8,2.9776456
130,IC(I)I,3.6,8.253675
131,ClCC(Cl)=CCl,7.8,9.974144
132,COCCC(C)OC,5.5,4.57153
133,CC(Br)=O,10.6,10.5809765
134,O=C(c1ccccc1)c2ccccc2,7.2,4.1005034
135,C1CNCCN1,4.8,5.63584
136,CCCC(=O)OC=C,3.9,6.550925
137,CCN(CC)CC,0.4,2.6048913
138,COCCC#N,14.4,13.856571
139,CC(=O)C#N,18.9,10.331236
140,OC(=O)C(Cl)Cl,8.1,8.967066
141,Cc1ccccc1,1.4,0.58649063
142,ClCOCCl,8.2,7.973232
143,CC(C)COC(=O)C=C,6.2,5.651361
144,[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,10.3,9.602855
145,CCC(=O)OC(=O)CC,9.0,7.585856
146,N[C@@H](Cc1ccc(O)cc1)C(O)=O,6.9,10.310711
147,c1ccc(cc1)C#Cc2ccccc2,2.0,1.9456829
148,CC(C)CCOC(C)=O,3.1,3.1413512
149,ClP(Cl)Cl,3.6,5.024294
150,CCCC[S](=O)CCCC,10.5,14.352265
151,CC(=O)N1CCCCC1,10.0,9.314734
152,CC#N,18.0,14.725548
153,Oc1ccc(Cl)cc1Cl,7.2,7.159737
154,COc1ccc(C=O)cc1,11.9,13.722228
155,CCCCCCCCCCO,4.7,6.2562823
156,C[C@@H]1CCC(=C(C)C)C(=O)C1,8.9,6.4152036
157,N#CC#N,11.8,17.83468
158,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,7.7,6.404712
159,CC(C)c1ccc(C)cc1O,4.5,4.973195
160,C1CO1,10.0,8.159145
161,CCCCOCCOCCO,7.0,6.368092
162,CCC(=O)OC=C,8.0,6.437211
163,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,7.0,8.487726
164,C=CCOC=O,5.4,9.551185
165,CC(C)(O)C#N,12.2,10.724081
166,ClC=C(Cl)Cl,3.1,5.5459356
167,Brc1ccccc1C=C,5.2,4.479969
168,CC(=O)OC(C)=O,11.7,8.4527645
169,CCOCCOCCOCC,5.9,6.449015
170,COc1ccc(F)cc1,7.3,8.671152
171,CC(=C)C=C,1.4,2.291162
172,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,7.2,7.3637104
173,BrCC=C,7.3,5.7236323
174,CC(C)Br,8.3,6.9465237
175,C=CC=C,2.8,1.6630327
176,Cl[P](Cl)(Cl)=O,9.3,11.623957
177,CCCC(Cl)=O,9.4,11.5632105
178,CCC(=O)CC,7.6,5.8918624
179,CCCOC#C,3.8,3.6046686
180,CC(Cl)=CCl,8.5,8.26461
181,NC=O,26.2,15.396638
182,O=C1CCCCCC1,10.6,10.796371
183,Nc1ccccn1,8.1,15.925107
184,CCO[S](CC)C=C,7.0,7.6287613
185,NC(N)=S,19.4,17.929869
186,C[Si](C)(C)O[Si](C)(C)C,2.0,1.8365558
187,CCOc1ccccc1Cl,8.1,6.133463
188,N#CCC#N,18.4,17.726152
189,CCCC[S](OCC)C=C,5.0,7.551124
190,CC(Cl)[N+]([O-])=O,13.5,14.141071
191,C=C\C=C/C#N,11.7,9.898459
192,CC(O)COC(C)CO,10.6,8.22649
193,c1ccc2nc3ccccc3cc2c1,5.9,5.1785865
194,ClCCOC=C,6.7,7.5504336
195,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,2.0,4.059478
196,CCN1CCOCC1,5.0,7.559831
