,smiles,actual,predict
76,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,-3.094,-3.6341858
77,Cc1cc(C)cc(C)c1,-3.4,-3.8791182
78,CCCCC(=O)OCC,-2.25,-1.9145449
79,Cc2ncc1nccnc1n2,-0.12,-1.2617124
80,CCCCCC(C)(C)O,-1.72,-1.4045724
81,CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.324,-4.4324613
82,CC1CO1,-0.59,0.99103105
83,CCCCOC,-0.99,-2.1435347
84,CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,-3.893,-3.726443
85,CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,-4.955,-3.977202
86,Oc1ccc(cc1)N(=O)=O,-0.74,-1.1119542
87,Oc1ccccc1Cl,-1.06,-0.82062274
88,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,-4.13,-4.294851
89,Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl ,-7.43,-8.004422
90,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,-2.93,-3.8164854
91,Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-9.16,-8.724687
92,CCCCCO,-0.6,-0.752816
93,CC(C)CC(C)O,-0.8,-0.764495
94,Cc1cccc2ccccc12,-3.7,-3.9370725
95,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-2.943,-3.512426
96,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.37,-2.267475
97,CC(O)c1ccccc1,-0.92,-1.593137
98,c1ccccc1SC,-2.39,-2.3606725
99,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-3.24,-3.8231413
100,Clc1ccc(cc1)c2cccc(Cl)c2Cl ,-6.29,-6.8676424
101,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,-1.708,-2.2132366
102,Clc1cc(Cl)cc(Cl)c1,-4.48,-4.7549944
103,Clc1ccc(cc1)c2cccc(Cl)c2Cl ,-6.26,-6.8676424
104,Fc1cccc(Br)c1,-2.67,-2.8086107
105,Cc1cccc2c(C)cccc12,-4.679,-4.9200706
106,O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,-2.253,-2.4002535
107,CCCCCCCC(=O)OC,-3.17,-3.0393953
108,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,-7.337,-7.9927115
109,CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.184,-5.4528003
110,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.468,-2.3877428
111,Clc1ccc(cc1)c2c(Cl)cccc2Cl ,-6.14,-7.1726065
112,C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,-7.32,-5.8764305
113,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-4.71,-4.901898
114,Nc1ccccc1O,-0.72,-0.68198943
115,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,-2.68,-2.57295
116,CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-3.42,-3.5812101
117,CC(C)CO,0.1,-0.22970425
118,CCCCC(C)(O)CC,-1.6,-1.1748127
119,Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2,-5.46,-5.5576763
120,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 ,-2.596,-3.8117669
121,CCC(C)CCO,-0.72,-0.9823566
122,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-3.79,-4.534691
123,CCCCCCCCC(=O)OCC,-3.8,-4.0266194
124,COc1ncnc2nccnc12 ,-1.11,-1.0020082
125,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-3.246,-4.271535
126,C=CC=C,-1.87,-1.1422131
127,ClCCl,-0.63,-2.0255203
128,CCCCCOC(=O)CC,-1.28,-0.6755411
129,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,-1.456,-2.9816668
130,OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,-1.23,-1.7236202
131,CCCO,0.62,-0.33471578
132,CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.284,-5.244377
133,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,-1.8,-3.611922
134,Cc1occc1C(=O)Nc2ccccc2,-3.3,-2.3345609
135,ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,-5.259,-6.6976037
136,OC1CCCCC1,-0.44,-1.8561548
137,CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,-4.743,-4.7882314
138,CC1CCCC1,-3.3,-3.7977054
139,C,-0.9,0.743211
140,CSc1nnc(c(=O)n1N)C(C)(C)C,-2.253,-2.2890894
141,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-3.09,-3.0201755
142,CC(C)Cl,-1.41,-1.4596536
143,CC#C,-0.41,-0.7789885
144,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,-0.85,-0.2518423
145,CCOCCOCC,-0.77,-0.41055587
146,CC1=C(CCCO1)C(=O)Nc2ccccc2 ,-2.56,-3.4379125
147,CCCCCC(=O)C,-1.45,-1.8920176
148,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,-4.9,-3.863587
149,CCCCCCCC=C,-5.05,-5.1476483
150,Brc1cccc2ccccc12,-4.35,-4.262025
151,Cn1ccc(=O)[nH]c1=O,-0.807,-1.1268467
152,C=Cc1ccccc1,-2.82,-2.0243356
153,OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-4.445,-6.765841
154,CC(C)c1ccccc1,-3.27,-3.9080327
155,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-5.4,-4.8513136
156,CC(C)CBr,-2.43,-1.6371274
157,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O,-4.7,-4.827612
158,C1CCOCC1,-0.03,-0.22014076
159,Cc1cc(=O)[nH]c(=S)[nH]1,-2.436,-2.448458
160,Oc1cccc2cccnc12 ,-2.42,-1.3323566
161,CCCC(=O)OCC,-1.36,-1.0153217
162,Clc1ccccc1,-2.38,-2.7349212
163,CCCCCCCCC(=O)OC,-3.38,-4.5830064
164,CNC(=O)Oc1ccccc1OC(C)C,-2.05,-2.4285157
165,CCC(C)C,-3.18,-3.391396
166,OCC(O)C(O)CO,0.7,1.1436116
167,O=C(Nc1ccccc1)Nc2ccccc2,-3.15,-2.953573
168,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.176,-7.5136743
169,Cc1ccc(O)cc1,-0.73,-1.2465663
170,Clc2ccc1oc(=O)[nH]c1c2,-2.831,-2.5114334
171,CC(C)COC(=O)C,-1.21,-1.1372379
172,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.592,-4.2987204
173,CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.8,-5.139079
174,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,-3.35,-5.183403
175,O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,-3.796,-4.0933776
176,CCSC(=O)N(CC(C)C)CC(C)C,-3.68,-2.580186
177,C/C1CCCCC1\C,-4.3,-2.6114552
178,Oc1c(Cl)ccc(Cl)c1Cl,-2.64,-2.5639198
179,CCC(C)CC,-3.68,-4.476218
180,CCC(CC)CO,-1.17,-1.0895658
181,Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,-3.8,-4.8639493
182,CCC(=O)CC,-0.28,-0.293147
183,CC1=C(SCCO1)C(=O)Nc2ccccc2,-3.14,-3.4661632
184,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.65,-5.612703
185,Nc1nccs1 ,-0.36,-0.12380679
186,Brc1ccc(Br)cc1,-4.07,-3.9534624
187,NC(=S)N,0.32,-0.14831114
188,CCCCCC1CCCC1,-6.08,-5.0593395
189,C1CCC2CCCCC2C1,-5.19,-4.011223
